mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
3551,0.032828774,1,0,1) very rare (1-5),0.039490007,0.016017262924727715
3552,0.8189305,0,1,1) very rare (1-5),0.6888417,0.10191225559774349
3553,0.61888325,1,1070,4) very common (100+),0.60601056,0.05169380907744952
3554,0.93626046,1,18,2) rare (6-20),0.907264355,0.04860530217024966
3555,0.9271185,0,700,4) very common (100+),0.93476151,0.024913668864164712
3556,0.14551064,1,2,1) very rare (1-5),0.11379304499999998,0.03499839742605759
3557,0.07092679,1,94,3) common (21-100),0.09817362375,0.0119055299654254
3558,0.018473644,1,2,1) very rare (1-5),0.019375563999999998,0.004394371258448698
3559,0.9902969,0,142,4) very common (100+),0.99195538,0.002166221743601066
3560,0.41591194,0,22,3) common (21-100),0.46462867249999995,0.10685659620408124
3561,0.13791713,1,4,1) very rare (1-5),0.27330181249999996,0.020370592385234382
3562,0.33463484,1,0,1) very rare (1-5),0.2864010775,0.10740770355266965
3563,0.8278599,1,0,1) very rare (1-5),0.6862440075,0.08468341201010783
3564,0.22812316,0,2,1) very rare (1-5),0.24293785250000002,0.04363637452661563
3565,0.71951604,0,700,4) very common (100+),0.74113421,0.09963338562411347
3566,0.5901591,1,268,4) very common (100+),0.588565325,0.06065979876501301
3567,0.8769852,1,0,1) very rare (1-5),0.9092356574999999,0.030103776870841634
3568,0.9655126,1,99,3) common (21-100),0.8944502249999999,0.04816421416925509
3569,0.11026274,0,20,2) rare (6-20),0.15443980750000003,0.07906593644410576
3570,0.97726,0,1000,4) very common (100+),0.970991325,0.009590001348898492
3571,0.46421298,0,1070,4) very common (100+),0.5137669699999999,0.021381944519357897
3572,0.9830603,1,19,2) rare (6-20),0.9661781275,0.014046788338647687
3573,0.03660021,1,0,1) very rare (1-5),0.033134817750000004,0.013323687989221103
3574,0.58317727,0,1290,4) very common (100+),0.562242865,0.05910724331032727
3575,0.40202582,1,0,1) very rare (1-5),0.3022268425,0.09739888541213226
3576,0.10612047,1,5,1) very rare (1-5),0.11945706375000001,0.05860428954877401
3577,0.878419,0,91,3) common (21-100),0.7917793475,0.11366558590774854
3578,0.6817405,1,11,2) rare (6-20),0.7739378375,0.09654450657390957
3579,0.15819171,1,2,1) very rare (1-5),0.12184618750000001,0.03354571476424327
3580,0.8197841,0,1290,4) very common (100+),0.5820431875000001,0.06894409477863546
3581,0.1349199,1,0,1) very rare (1-5),0.28003590749999996,0.1150257823585459
3582,0.64028555,0,1,1) very rare (1-5),0.546051135,0.10570604421570072
3583,0.3688594,1,81,3) common (21-100),0.401429085,0.09837919761508895
3584,0.6053286,0,12,2) rare (6-20),0.770940145,0.05789989356731388
3585,0.9986488,1,211,4) very common (100+),0.9973760325000001,0.00041661309589201685
3586,0.82745475,1,13,2) rare (6-20),0.8044416999999999,0.05926539828137493
3587,0.21158242,0,8,2) rare (6-20),0.27503672,0.09231686518531378
3588,0.98738146,0,99,3) common (21-100),0.9906455375000001,0.0063342237430263374
3589,0.9553239,0,118,4) very common (100+),0.9361596099999999,0.02929517601729505
3590,0.82448757,0,1000,4) very common (100+),0.9491580850000001,0.025997749829084732
3591,0.7630529,0,1070,4) very common (100+),0.7994254475,0.052148188670033103
3592,0.9630519,1,100,3) common (21-100),0.9056679975,0.08946776312123864
3593,0.67751545,0,3,1) very rare (1-5),0.499035535,0.1918309442362245
3594,0.29866624,1,0,1) very rare (1-5),0.189146385,0.03787261752415424
3595,0.49557406,1,14,2) rare (6-20),0.361184505,0.08507143642949186
3596,0.9740571,0,111,4) very common (100+),0.9609275475000001,0.010897118066918827
3597,0.87353563,0,28,3) common (21-100),0.8422981649999999,0.04692057857161905
3598,0.6834684,0,21,3) common (21-100),0.820528205,0.06598838547271235
3599,0.30893666,0,23,3) common (21-100),0.4855851225,0.02111885343204309
3600,0.13765214,1,1,1) very rare (1-5),0.27919594000000003,0.11260227495793125
3601,0.6607225,1,1,1) very rare (1-5),0.4953195175,0.12089838715990348
3602,0.82790375,0,1070,4) very common (100+),0.9199892574999999,0.03342257469104705
3603,0.8332574,0,7,2) rare (6-20),0.7650223624999999,0.1387202724562622
3604,0.67532736,0,261,4) very common (100+),0.76588101,0.10585348513735056
3605,0.67247385,1,18,2) rare (6-20),0.5998088375,0.03191505040359827
3606,0.097586155,0,1,1) very rare (1-5),0.09771787300000001,0.014771930622878272
3607,0.5600481,0,223,4) very common (100+),0.5925724775,0.1474849084560011
3608,0.14799075,1,2,1) very rare (1-5),0.0944185075,0.018228243681980682
3609,0.21699134,1,7,2) rare (6-20),0.14124076125,0.06281194258974925
3610,0.26464877,1,0,1) very rare (1-5),0.281750145,0.03605747431677689
3611,0.34340972,0,2,1) very rare (1-5),0.19019302,0.05994198867793927
3612,0.62363744,0,28,3) common (21-100),0.6509997049999999,0.10468168846612728
3613,0.11896725,0,3,1) very rare (1-5),0.2895337225,0.0931304742375621
3614,0.52323174,1,85,3) common (21-100),0.4392772575,0.033022526060692545
3615,0.8895933,0,51,3) common (21-100),0.8866509499999999,0.061218673182855746
3616,0.86911225,0,261,4) very common (100+),0.7603024374999999,0.204202878467112
3617,0.6402166,1,12,2) rare (6-20),0.2539250125,0.047647107435451606
3618,0.4046826,0,9,2) rare (6-20),0.31659496,0.061097306687156024
3619,0.34083742,0,700,4) very common (100+),0.5590675999999999,0.19383834151858706
3620,0.70523953,1,1070,4) very common (100+),0.54203232,0.03779493173240892
3621,0.5152491,1,17,2) rare (6-20),0.423685735,0.09724497127193685
3622,0.50844467,0,2,1) very rare (1-5),0.4156815,0.13926502709140082
3623,0.23674034,1,0,1) very rare (1-5),0.36683024000000003,0.08948986054346741
3624,0.30794972,1,1,1) very rare (1-5),0.36921800000000005,0.06492211702227371
3625,0.09805048,1,0,1) very rare (1-5),0.12632756750000002,0.034691311568837646
3626,0.93578124,0,1000,4) very common (100+),0.9102823074999999,0.07870007350783144
3627,0.911765,0,123,4) very common (100+),0.7920604600000001,0.09711460753963741
3628,0.93268675,0,211,4) very common (100+),0.8077522749999999,0.0903556403866514
3629,0.7802387,0,38,3) common (21-100),0.8372558425000001,0.04758116958830793
3630,0.8512442,1,66,3) common (21-100),0.8085126549999999,0.03618843706056778
3631,0.618327,0,166,4) very common (100+),0.6827850400000001,0.150867531265427
3632,0.46608335,1,2,1) very rare (1-5),0.197699595,0.04273077694530167
3633,0.5294127,1,18,2) rare (6-20),0.44875397749999996,0.0893796987910424
3634,0.7132285,0,118,4) very common (100+),0.798446185,0.044907738807999725
3635,0.9241315,0,33,3) common (21-100),0.7127129875,0.1830754491668953
3636,0.3274914,1,2,1) very rare (1-5),0.418459115,0.1012894148205247
3637,0.09223236,1,7,2) rare (6-20),0.10513088649999999,0.047058051039065664
3638,0.8315607,0,99,3) common (21-100),0.5202245375,0.11378395762885961
3639,0.41165656,1,0,1) very rare (1-5),0.402749885,0.13486467290395834
3640,0.07948275,1,0,1) very rare (1-5),0.085560898,0.018797423481206298
3641,0.23657285,1,237,4) very common (100+),0.215538991,0.06444403194614869
3642,0.5415822,0,71,3) common (21-100),0.6174056525,0.10543871537235963
3643,0.6622422,0,166,4) very common (100+),0.672395125,0.09413908982288852
3644,0.82630825,0,14,2) rare (6-20),0.41005126500000005,0.10300552341395426
3645,0.80346125,0,39,3) common (21-100),0.48282072500000006,0.20626415914301952
3646,0.30076164,1,0,1) very rare (1-5),0.20896001250000001,0.044912854322440014
3647,0.19948895,0,3,1) very rare (1-5),0.1801664525,0.05947784799011955
3648,0.037437025,1,6,2) rare (6-20),0.12065537750000001,0.04581404538102883
3649,0.3181649,0,2,1) very rare (1-5),0.22972900750000003,0.026287611162492855
3650,0.5513173,0,4,1) very rare (1-5),0.4413229725,0.1697483663413453
3651,0.5228808,0,0,1) very rare (1-5),0.39919385749999997,0.1045148827926311
3652,0.97934544,0,211,4) very common (100+),0.9669076175,0.01673376885434566
3653,0.046635985,1,0,1) very rare (1-5),0.114907604,0.10185736492373025
3654,0.257108,1,8,2) rare (6-20),0.242773695,0.10253597794316308
3655,0.19781129,1,0,1) very rare (1-5),0.18743772,0.05012122909818704
3656,0.019812832,1,58,3) common (21-100),0.06114431325,0.01959039566736483
3657,0.44753993,0,20,2) rare (6-20),0.47765612999999996,0.018715484394584862
3658,0.55310106,0,89,3) common (21-100),0.5963027925000001,0.1419332794854863
3659,0.20498984,1,4,1) very rare (1-5),0.20953863875,0.10740124835655558
3660,0.2614972,1,1,1) very rare (1-5),0.37434325500000004,0.14469579965147872
3661,0.10811539,1,0,1) very rare (1-5),0.07485989675,0.029381057423985606
3662,0.71567345,0,15,2) rare (6-20),0.5901453975000001,0.11159276577542612
3663,0.5447397,1,12,2) rare (6-20),0.3375708525,0.135323515089301
3664,0.8363829,0,56,3) common (21-100),0.739059965,0.08057154924624246
3665,0.085012406,1,1,1) very rare (1-5),0.09998565749999999,0.05503350359104687
3666,0.19025782,1,37,3) common (21-100),0.18967105750000002,0.021518705884551202
3667,0.98778313,0,211,4) very common (100+),0.9685587250000001,0.013616011956401733
3668,0.28772292,1,0,1) very rare (1-5),0.38077457750000004,0.12363388865864902
3669,0.9430009,0,24,3) common (21-100),0.9365703475,0.029615794499046767
3670,0.16714123,0,22,3) common (21-100),0.147348435,0.018545555343745433
3671,0.58557785,0,63,3) common (21-100),0.635506445,0.1386117105135871
3672,0.09100433,1,0,1) very rare (1-5),0.077658489,0.03778779724189189
3673,0.37092078,0,142,4) very common (100+),0.46627005749999995,0.10652609091838894
3674,0.92237127,0,1070,4) very common (100+),0.8717439875,0.048866003977105305
3675,0.32851154,1,4,1) very rare (1-5),0.218723345,0.04712051074006228
3676,0.62199944,0,79,3) common (21-100),0.42508640499999994,0.05997281990428853
3677,0.2627106,1,14,2) rare (6-20),0.3399926,0.08406257543782697
3678,0.9000159,0,18,2) rare (6-20),0.67164999,0.09554927784357294
3679,0.41642964,1,2,1) very rare (1-5),0.3991981675,0.15262439768203825
3680,0.46933445,0,68,3) common (21-100),0.28419574500000006,0.10035276210506976
3681,0.4356534,1,89,3) common (21-100),0.620947035,0.11434530782177585
3682,0.7102871,0,17,2) rare (6-20),0.74680516,0.07118239205771186
3683,0.2646532,0,65,3) common (21-100),0.466668065,0.11917281702689052
3684,0.14736271,1,1,1) very rare (1-5),0.10512022000000001,0.04786430548848014
3685,0.731229,1,3,1) very rare (1-5),0.4825936825,0.09866227126242647
3686,0.9947767,0,1000,4) very common (100+),0.9924199425,0.001173266555782952
3687,0.7464468,1,69,3) common (21-100),0.504162525,0.26817299763072217
3688,0.22241665,1,19,2) rare (6-20),0.2415333775,0.11734708148003903
3689,0.57056093,1,1,1) very rare (1-5),0.78608476,0.08923274148605881
3690,0.33354914,1,1,1) very rare (1-5),0.3279090275,0.08517549950314508
3691,0.83975554,0,91,3) common (21-100),0.8665723,0.139380507981833
3692,0.92642033,0,178,4) very common (100+),0.9082801724999999,0.032835563535582396
3693,0.92227167,0,33,3) common (21-100),0.8378502075,0.04286105214858435
3694,0.06627983,1,0,1) very rare (1-5),0.060983805499999995,0.011686520005323
3695,0.9724626,1,142,4) very common (100+),0.9638194,0.022727650050214186
3696,0.82608587,0,0,1) very rare (1-5),0.865762675,0.07611889975096116
3697,0.25715023,1,8,2) rare (6-20),0.361387405,0.13381422065365484
3698,0.625437,0,42,3) common (21-100),0.4661375175,0.23905120854414974
3699,0.082844116,1,15,2) rare (6-20),0.110631828,0.06363498494062714
3700,0.4301774,1,166,4) very common (100+),0.50781841,0.049019874080564
3701,0.12315105,0,4,1) very rare (1-5),0.11540686399999998,0.05535684438667172
3702,0.21797368,1,0,1) very rare (1-5),0.28768936,0.053970123824619395
3703,0.3736078,0,4,1) very rare (1-5),0.4402091625,0.15826817077078736
3704,0.9308571,0,1000,4) very common (100+),0.87044285,0.06562586681879906
3705,0.18730421,1,21,3) common (21-100),0.173858426,0.05998729758262226
3706,0.59670776,1,42,3) common (21-100),0.614904345,0.09948648312655481
3707,0.5325061,0,106,4) very common (100+),0.46593329,0.09182713701039172
3708,0.3843904,0,23,3) common (21-100),0.45991167499999996,0.0707228684670445
3709,0.96106356,0,211,4) very common (100+),0.9755741,0.008991334718038275
3710,0.89871484,1,21,3) common (21-100),0.8028705075,0.07349792318562186
3711,0.98469603,0,700,4) very common (100+),0.9600357525,0.028097166203760987
3712,0.893973,0,700,4) very common (100+),0.9086518175,0.019193362244021194
3713,0.88501847,1,16,2) rare (6-20),0.8871670174999999,0.10069548022062069
3714,0.47514135,1,1,1) very rare (1-5),0.3947531925,0.15761779879626117
3715,0.89269644,0,2,1) very rare (1-5),0.90073176,0.01294147781776873
3716,0.110718176,0,0,1) very rare (1-5),0.20435035675000002,0.0972200659777764
3717,0.10559773,1,14,2) rare (6-20),0.19518227500000002,0.02755672684179082
3718,0.9606577,0,42,3) common (21-100),0.901852385,0.03572393977452199
3719,0.95961547,0,91,3) common (21-100),0.9457827325000001,0.03268340992983242
3720,0.9587912,0,10,2) rare (6-20),0.90728656,0.040845650482968184
3721,0.34915555,1,0,1) very rare (1-5),0.160785905,0.07056175607526945
3722,0.15681592,1,7,2) rare (6-20),0.1771329725,0.07982408950238498
3723,0.9515958,0,182,4) very common (100+),0.8125097,0.12733091386476025
3724,0.2391299,0,275,4) very common (100+),0.3141457,0.024892540879448196
3725,0.94769174,0,1000,4) very common (100+),0.909742585,0.014333649238197327
3726,0.5047166,0,1290,4) very common (100+),0.48267373999999996,0.0657394431431416
3727,0.28558424,1,50,3) common (21-100),0.29180973000000004,0.1223225017771802
3728,0.94816893,1,66,3) common (21-100),0.9449546125,0.027831285102529264
3729,0.52854556,1,0,1) very rare (1-5),0.5529501800000001,0.09288112797172633
3730,0.8982571,0,56,3) common (21-100),0.7229472125,0.07858730512529598
3731,0.61890584,0,1070,4) very common (100+),0.733880305,0.08335475666268646
3732,0.9352491,0,1290,4) very common (100+),0.8736060900000001,0.043095856753617275
3733,0.30991057,1,16,2) rare (6-20),0.22324362,0.08824383221202574
3734,0.96450925,0,1000,4) very common (100+),0.9459568725,0.015893900341038665
3735,0.36548287,1,0,1) very rare (1-5),0.2732936875,0.06362172364649177
3736,0.24596041,0,1,1) very rare (1-5),0.347219245,0.043434886742350604
3737,0.8915313,0,1,1) very rare (1-5),0.7969476600000001,0.05710244498640842
3738,0.30199075,1,1,1) very rare (1-5),0.34850960000000003,0.05854437360879736
3739,0.05080445,1,3,1) very rare (1-5),0.02933304725,0.00871095589575436
3740,0.87510264,0,3,1) very rare (1-5),0.7852370424999999,0.07545997589115384
3741,0.52631456,0,24,3) common (21-100),0.7994689099999999,0.0568855257546078
3742,0.7742551,0,1290,4) very common (100+),0.6582465375000001,0.11286052155673247
3743,0.16191697,0,14,2) rare (6-20),0.35109935999999997,0.08987021131783518
3744,0.6741683,0,21,3) common (21-100),0.5360431125,0.05599411285332119
3745,0.85710555,1,1,1) very rare (1-5),0.83150831,0.13896773054116301
3746,0.64604086,1,0,1) very rare (1-5),0.343452905,0.15391257416581572
3747,0.09357286,1,6,2) rare (6-20),0.08742518400000002,0.03607681713205959
3748,0.68975884,0,19,2) rare (6-20),0.4116482625,0.15494249195958776
3749,0.19943832,0,700,4) very common (100+),0.590268695,0.1104238489829363
3750,0.38341329,1,3,1) very rare (1-5),0.38573344750000005,0.09639416485832414
3751,0.99652475,0,39,3) common (21-100),0.9877610000000001,0.007191952119682088
3752,0.8768422,1,0,1) very rare (1-5),0.7331422875,0.10304600326136122
3753,0.9100311,1,0,1) very rare (1-5),0.9314734775,0.019546802157606732
3754,0.40944722,0,5,1) very rare (1-5),0.5136624375000001,0.1335840865473381
3755,0.17435488,1,47,3) common (21-100),0.1773343325,0.0400694577809966
3756,0.5203924,1,1,1) very rare (1-5),0.5716590850000001,0.16782367010116625
3757,0.07679219,1,3,1) very rare (1-5),0.09541885550000001,0.05021560284078479
3758,0.93818474,0,39,3) common (21-100),0.8325729825,0.09043774195377567
3759,0.18654646,0,3,1) very rare (1-5),0.17038922250000002,0.03651555506001955
3760,0.013747939,0,0,1) very rare (1-5),0.011665892125,0.004348220001365593
3761,0.3810301,0,5,1) very rare (1-5),0.605580755,0.11217632535321734
3762,0.04146288,1,0,1) very rare (1-5),0.059422011999999996,0.021252087092957
3763,0.8873903,0,275,4) very common (100+),0.5516803225,0.1350080026387322
3764,0.20632468,1,0,1) very rare (1-5),0.1183317475,0.05962459491105176
3765,0.089236565,0,72,3) common (21-100),0.17680207,0.08459832295234611
3766,0.2645644,1,28,3) common (21-100),0.39266312999999997,0.13778251754034146
3767,0.22796038,1,2,1) very rare (1-5),0.13343642249999998,0.04039417520930485
3768,0.63218886,0,7,2) rare (6-20),0.6702064825,0.07846460026022768
3769,0.04826486,1,8,2) rare (6-20),0.07055885,0.03574841349364679
3770,0.019779226,1,0,1) very rare (1-5),0.024170617,0.008884405820464389
3771,0.3648439,1,5,1) very rare (1-5),0.438526325,0.05576165856429512
3772,0.2262131,0,1,1) very rare (1-5),0.24462384999999998,0.07255562159393887
3773,0.045662533,1,0,1) very rare (1-5),0.037771927250000004,0.016964385576103976
3774,0.5265385,1,10,2) rare (6-20),0.44833994749999995,0.12145526988914176
3775,0.543189,0,68,3) common (21-100),0.59364891,0.2662736472334615
3776,0.029028177,1,1,1) very rare (1-5),0.098429679,0.006733180820599054
3777,0.7062422,1,7,2) rare (6-20),0.749232295,0.10843700971796263
3778,0.058414295,1,0,1) very rare (1-5),0.11659012975000001,0.07518248258493038
3779,0.56858146,1,25,3) common (21-100),0.7834707225,0.08517072617572319
3780,0.75587237,0,96,3) common (21-100),0.595893525,0.22634878325733968
3781,0.9912354,0,99,3) common (21-100),0.9897962149999999,0.010876912963183747
3782,0.6869211,1,55,3) common (21-100),0.5095626975,0.1366023291082023
3783,0.5714591,0,0,1) very rare (1-5),0.50073581,0.17551070226424015
3784,0.079078406,0,123,4) very common (100+),0.06832421150000001,0.027870937991849806
3785,0.3919891,0,79,3) common (21-100),0.27539104000000003,0.05664827200505458
3786,0.040004894,1,0,1) very rare (1-5),0.08669025350000001,0.011664869707058314
3787,0.49189097,1,3,1) very rare (1-5),0.524497485,0.15118913762377317
3788,0.19156496,0,5,1) very rare (1-5),0.2992936525,0.05393750686021712
3789,0.11471966,0,0,1) very rare (1-5),0.05730195625,0.03919933068228927
3790,0.6835795,1,118,4) very common (100+),0.6024029399999999,0.14758687443124405
3791,0.09829101,1,27,3) common (21-100),0.28050393,0.06721613844680421
3792,0.35381,0,14,2) rare (6-20),0.5280331575,0.08957149985260612
3793,0.6527875,0,56,3) common (21-100),0.719493385,0.07862515036629263
3794,0.077930376,0,3,1) very rare (1-5),0.1145440475,0.031249255227583726
3795,0.9410391,0,7,2) rare (6-20),0.882486265,0.053311224150038763
3796,0.5351604,0,107,4) very common (100+),0.6009582824999999,0.1905407207252584
3797,0.98675007,0,44,3) common (21-100),0.9321704075,0.023324169389823256
3798,0.571885,0,0,1) very rare (1-5),0.37949497,0.06146734051837569
3799,0.6924397,0,46,3) common (21-100),0.78111621,0.12476616437248239
3800,0.7066741,0,17,2) rare (6-20),0.593359775,0.13342335781450215
3801,0.35121533,1,1,1) very rare (1-5),0.3005157225,0.051208968374844434
3802,0.08802314,0,4,1) very rare (1-5),0.14794749,0.02479157016885276
3803,0.6259368,1,0,1) very rare (1-5),0.30371903100000003,0.17278167855617244
3804,0.7342941,1,3,1) very rare (1-5),0.4093988575,0.12113640383250164
3805,0.23550431,1,0,1) very rare (1-5),0.3025822125,0.12103592321962421
3806,0.13680747,1,0,1) very rare (1-5),0.294456565,0.07082194730130148
3807,0.7792395,1,8,2) rare (6-20),0.7205459025,0.0970717660053814
3808,0.15915632,1,66,3) common (21-100),0.14350231,0.061513795064499964
3809,0.10536265,0,0,1) very rare (1-5),0.15398095499999997,0.03644287069884692
3810,0.21807885,1,63,3) common (21-100),0.3626936175,0.10420518767266013
3811,0.6167699,1,0,1) very rare (1-5),0.3672026875,0.0950254355412895
3812,0.34791365,0,1,1) very rare (1-5),0.43599694,0.05404262388943933
3813,0.6236707,1,700,4) very common (100+),0.7800759549999999,0.03266000913454442
3814,0.82515264,0,2,1) very rare (1-5),0.6419276625,0.10336811529763044
3815,0.4040749,1,7,2) rare (6-20),0.3145012875,0.1271465550551814
3816,0.73858184,0,223,4) very common (100+),0.74596416,0.14827106737506748
3817,0.29559422,1,0,1) very rare (1-5),0.22062403750000004,0.058373875383432174
3818,0.85688716,1,2,1) very rare (1-5),0.91057149,0.012574936021320338
3819,0.7812167,0,146,4) very common (100+),0.7860566225,0.13129817773951002
3820,0.4136782,0,5,1) very rare (1-5),0.3394753175,0.08621251533232063
3821,0.81723124,0,1000,4) very common (100+),0.83319438,0.08640703670748931
3822,0.82189846,0,92,3) common (21-100),0.8638273075,0.09794066780909841
3823,0.33038378,0,15,2) rare (6-20),0.35759029999999997,0.028363142835622936
3824,0.29906443,0,343,4) very common (100+),0.4892836825,0.11190128038389649
3825,0.9727769,0,118,4) very common (100+),0.9232630374999999,0.020633000960881064
3826,0.9936469,1,19,2) rare (6-20),0.9937060925000001,0.0018637975393450553
3827,0.30327594,1,0,1) very rare (1-5),0.572838285,0.12634710813224823
3828,0.65739125,0,134,4) very common (100+),0.8816552125,0.04317553019381948
3829,0.7575057,0,17,2) rare (6-20),0.8000000025,0.0847957365537532
3830,0.8988748,1,107,4) very common (100+),0.834087575,0.06324551885674333
3831,0.11836385,1,1,1) very rare (1-5),0.18065742499999998,0.08140798593640844
3832,0.3597284,1,1,1) very rare (1-5),0.4800847175000001,0.04643582617734845
3833,0.37332445,1,85,3) common (21-100),0.4270457075,0.14215997094361923
3834,0.35598755,1,0,1) very rare (1-5),0.3099653175,0.11216536826413676
3835,0.07652046,1,0,1) very rare (1-5),0.0483129575,0.019196521677672985
3836,0.56394696,1,0,1) very rare (1-5),0.237051564,0.1332612453887388
3837,0.52818626,1,2,1) very rare (1-5),0.3149592075,0.20113004732135667
3838,0.05890478,0,178,4) very common (100+),0.27139045500000003,0.11614218555258841
3839,0.0895049,1,108,4) very common (100+),0.10820666875,0.04227272775148837
3840,0.5163266,1,27,3) common (21-100),0.6162259275,0.08079516268963984
3841,0.922623,0,1000,4) very common (100+),0.890929295,0.05212013599159951
3842,0.7176976,0,91,3) common (21-100),0.8253735550000001,0.11693920335897316
3843,0.8535625,0,10,2) rare (6-20),0.8262505525,0.04073494859080183
3844,0.06981723,1,6,2) rare (6-20),0.101179544,0.05556514864302117
3845,0.17693152,0,1,1) very rare (1-5),0.21844285249999998,0.08482305726355081
3846,0.17186022,1,12,2) rare (6-20),0.12105364800000001,0.06582176212607273
3847,0.085018255,0,5,1) very rare (1-5),0.313743445,0.13106945836841272
3848,0.8394124,0,223,4) very common (100+),0.7293983175000001,0.043945810358291475
3849,0.95531416,0,1000,4) very common (100+),0.860054705,0.06020213451785846
3850,0.5361366,1,44,3) common (21-100),0.29100520999999996,0.03445583828116143
3851,0.45818502,1,27,3) common (21-100),0.3399581775,0.07006638421286714
3852,0.038598668,0,84,3) common (21-100),0.1547024275,0.09456500869746624
3853,0.31291842,0,3,1) very rare (1-5),0.22156644250000002,0.06416430753648882
3854,0.6055456,1,1,1) very rare (1-5),0.43856853749999997,0.07725423500296223
3855,0.2775605,1,268,4) very common (100+),0.48099949499999994,0.11103820761212817
3856,0.8385108,0,6,2) rare (6-20),0.7408107325,0.08040260472592707
3857,0.8204332,0,35,3) common (21-100),0.8676640950000001,0.022095720233301423
3858,0.9085285,0,17,2) rare (6-20),0.9191869,0.03909582437799464
3859,0.984099,0,1000,4) very common (100+),0.96579725,0.00747199445274488
3860,0.36491635,0,5,1) very rare (1-5),0.25410714749999996,0.09375761845647675
3861,0.037287284,0,13,2) rare (6-20),0.08806082750000001,0.05124009267094
3862,0.051014062,0,38,3) common (21-100),0.1994744825,0.0654101194972446
3863,0.83835924,1,0,1) very rare (1-5),0.65533843,0.1602295246898876
3864,0.024715597,1,0,1) very rare (1-5),0.01935780275,0.004218153594424483
3865,0.43758866,1,15,2) rare (6-20),0.5237950625,0.1244704063298852
3866,0.8730158,0,1290,4) very common (100+),0.802690275,0.07592812288938583
3867,0.3158933,1,0,1) very rare (1-5),0.4818453825,0.13550742665624868
3868,0.36183277,0,142,4) very common (100+),0.4113453575,0.17168975427450212
3869,0.98346704,0,700,4) very common (100+),0.9749088425,0.01707807543113154
3870,0.27885893,1,66,3) common (21-100),0.3590238675,0.05348890571525108
3871,0.97911423,0,1000,4) very common (100+),0.9513428525000001,0.03748106808856063
3872,0.97729695,0,39,3) common (21-100),0.9219780774999999,0.025380974165061444
3873,0.4040063,0,5,1) very rare (1-5),0.6301497650000001,0.05892044582932716
3874,0.7109536,0,16,2) rare (6-20),0.49551359,0.03821990475050793
3875,0.10418063,1,0,1) very rare (1-5),0.1311527325,0.015385694274057596
3876,0.7222361,1,275,4) very common (100+),0.6005075375000001,0.19723557109698195
3877,0.5215044,0,142,4) very common (100+),0.44559920249999996,0.1146693696540498
3878,0.5283272,0,7,2) rare (6-20),0.40222249250000003,0.1707519114425404
3879,0.23229258,1,0,1) very rare (1-5),0.2753334425,0.0462354223629418
3880,0.73821187,0,1070,4) very common (100+),0.88394904,0.020394545157365006
3881,0.5485611,0,15,2) rare (6-20),0.55621872,0.055690714856250934
3882,0.107093334,1,0,1) very rare (1-5),0.1262471315,0.07523561822006866
3883,0.7892429,0,78,3) common (21-100),0.8044233624999999,0.029002600221773547
3884,0.13825975,1,0,1) very rare (1-5),0.16575169499999998,0.05801066626679162
3885,0.12699895,1,0,1) very rare (1-5),0.04355244375,0.0019027250008564513
3886,0.2532878,1,5,1) very rare (1-5),0.551067015,0.12981814177076204
3887,0.9935134,0,35,3) common (21-100),0.9892059825,0.0032463203799561516
3888,0.8841323,1,118,4) very common (100+),0.858558405,0.0721195717534625
3889,0.7609002,1,1070,4) very common (100+),0.5516700775,0.029509770330113
3890,0.1464975,1,26,3) common (21-100),0.15398739,0.02976538730658061
3891,0.9584621,0,1000,4) very common (100+),0.905742075,0.03538364092383193
3892,0.4138883,0,3,1) very rare (1-5),0.290101235,0.032423382783517134
3893,0.022091696,1,0,1) very rare (1-5),0.02973480875,0.014947951451987133
3894,0.31154352,0,102,4) very common (100+),0.10219303874999999,0.03360858494860472
3895,0.39343482,0,76,3) common (21-100),0.45581881999999996,0.03722206282152359
3896,0.51303285,0,63,3) common (21-100),0.45646610499999996,0.2237193354285406
3897,0.37374097,0,134,4) very common (100+),0.4555266675,0.15461649036714736
3898,0.9161796,0,1000,4) very common (100+),0.8163634675,0.0895526090346991
3899,0.98591655,1,1,1) very rare (1-5),0.9612394424999999,0.017294449279564226
3900,0.6093582,1,4,1) very rare (1-5),0.74249935,0.10822446850122433
3901,0.3186424,0,69,3) common (21-100),0.6418109125000001,0.10571329794964524
3902,0.28795165,1,237,4) very common (100+),0.58594668,0.2086828039292965
3903,0.29093862,0,0,1) very rare (1-5),0.17742928,0.051083805235077676
3904,0.77302134,0,11,2) rare (6-20),0.974752555,0.01035788300773016
3905,0.9580896,0,69,3) common (21-100),0.97264196,0.0097001173537128
3906,0.6729225,1,14,2) rare (6-20),0.51877065,0.0804868983478693
3907,0.83997697,0,1,1) very rare (1-5),0.780315785,0.025693300332959856
3908,0.3291734,1,5,1) very rare (1-5),0.2298817675,0.03610169058892628
3909,0.3586955,0,7,2) rare (6-20),0.27064781,0.10615769465281379
3910,0.45163295,1,1070,4) very common (100+),0.64077317,0.11849524746036633
3911,0.42451927,1,65,3) common (21-100),0.455693295,0.08540323999352761
3912,0.05366673,1,0,1) very rare (1-5),0.2017266975,0.1005237385683313
3913,0.50532866,1,4,1) very rare (1-5),0.473630115,0.10764421100282272
3914,0.2538268,0,84,3) common (21-100),0.5418320274999999,0.19632313376267546
