mol_idx,top_score,uq,pred_top1,true_reactants,error
608,0.558,0.44199999999999995,CC(C)C(N)C(=O)C(F)(F)F.O=C(O)Cn1c(-c2ccccc2)ncc(NC(=O)OCc2ccccc2)c1=O,[CH3:1][CH:2]([CH3:3])[CH:4]([NH:5][C:6](=[O:7])[CH2:8][n:9]1[c:10](=[O:11])[c:12]([NH:13][C:14](=[O:15])[O:16][CH2:17][c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24][n:25][c:26]1-[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[CH:33]([OH:34])[C:35]([F:36])([F:37])[F:38],1
609,0.316,0.6839999999999999,O=CCCl.c1ccc2c(c1)CCNC2,[OH:1][CH2:2][CH2:3][N:4]1[CH2:5][CH2:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[CH2:13]1,1
610,0.586,0.41400000000000003,C#CCS(=O)c1ccc(NC)c(F)c1.O=C=NC(=O)c1c(F)cccc1F,O=C(O[OH:1])c1cccc(Cl)c1.[CH:2]#[C:3][CH2:4][S:5][c:6]1[cH:7][cH:8][c:9]([N:10]([CH3:11])[C:12](=[O:13])[NH:14][C:15](=[O:16])[c:17]2[c:18]([F:19])[cH:20][cH:21][cH:22][c:23]2[F:24])[c:25]([F:26])[cH:27]1,1
611,0.299,0.7010000000000001,COc1nc2ccc(C(=O)N(C)OC)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1.Cc1ncc(Br)n1C,[CH3:1][O:2][c:3]1[n:4][c:5]2[cH:6][cH:7][c:8]([CH:9]([OH:10])[c:11]3[cH:12][n:13][c:14]([CH3:15])[n:16]3[CH3:17])[cH:18][c:19]2[c:20]([Cl:21])[c:22]1[CH2:23][c:24]1[cH:25][cH:26][c:27]([C:28]([F:29])([F:30])[F:31])[cH:32][cH:33]1,1
612,0.517,0.483,COC(=O)CC(CCCCc1ccccc1)S(=O)c1ccc(OC)c(OC)c1.NO,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][cH:6][c:7]([S:8][CH:9]([CH2:10][CH2:11][CH2:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][C:21](=[O:22])[NH:23][OH:24])[cH:25][c:26]1[O:27][CH3:28],1
613,0.607,0.393,Cc1cc(C2=CC(C)(C)CC(C)(C)C2C2OCCO2)ccc1F,[CH3:1][c:2]1[cH:3][c:4]([C:5]2=[CH:6][C:7]([CH3:8])([CH3:9])[CH2:10][C:11]([CH3:12])([CH3:13])[CH:14]2[CH2:15][OH:16])[cH:17][cH:18][c:19]1[F:20],1
614,0.097,0.903,CC[S-]=O.Clc1ccc(Br)cn1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][S:4][c:5]1[cH:6][cH:7][c:8]([Br:9])[cH:10][n:11]1,1
615,0.401,0.599,CS(=O)CCBr.O=Cc1cccc(O)c1,O[OH:1].[CH3:2][S:3][CH2:4][CH2:5][O:6][c:7]1[cH:8][cH:9][cH:10][c:11]([CH:12]=[O:13])[cH:14]1,1
616,0.068,0.9319999999999999,C#CC=O.Ic1ccc2c(cnn2C2CCCCO2)c1,[OH:1][CH2:2][C:3]#[C:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10][n:11][n:12]2[CH:13]2[CH2:14][CH2:15][CH2:16][CH2:17][O:18]2)[cH:19]1,1
617,0.345,0.655,C=C(C)C(CC/C(C)=C/CCC(C)=O)O[Si](C)(C)C(C)(C)C.O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1,[CH2:1]=[C:2]([CH3:3])[CH:4]([CH2:5][CH2:6]/[C:7]([CH3:8])=[CH:9]/[CH2:10][CH2:11][C:12]([CH3:13])=[CH:14][CH2:15][OH:16])[O:17][Si:18]([CH3:19])([CH3:20])[C:21]([CH3:22])([CH3:23])[CH3:24],1
618,0.754,0.246,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCO3)cc1.Nc1ccc(CS(=O)c2ccccc2)cc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]3[c:11]([cH:12]2)[CH:13]=[C:14]([C:15](=[O:16])[NH:17][c:18]2[cH:19][cH:20][c:21]([CH2:22][S:23][c:24]4[cH:25][cH:26][cH:27][cH:28][cH:29]4)[cH:30][cH:31]2)[CH2:32][CH2:33][O:34]3)[cH:35][cH:36]1,1
619,0.322,0.6779999999999999,CCOC(=O)Cl.O=S(Cc1nccc2ccsc12)c1nc2ccccc2n1CO,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][O:4][C:5](=[O:6])[O:7][CH2:8][n:9]1[c:10]([S:11][CH2:12][c:13]2[n:14][cH:15][cH:16][c:17]3[cH:18][cH:19][s:20][c:21]23)[n:22][c:23]2[cH:24][cH:25][cH:26][cH:27][c:28]12,1
620,0.413,0.587,O=C(OCc1ccccc1)N1CCC(CC2OCCO2)CC1,[O:1]=[C:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[N:11]1[CH2:12][CH2:13][CH:14]([CH2:15][CH2:16][OH:17])[CH2:18][CH2:19]1,1
621,0.554,0.44599999999999995,CS(=O)C1(c2c(C(N)=O)nn(-c3c(Cl)cc(C(F)(F)F)cc3Cl)c2N)CC1(F)F,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][C:4]1([c:5]2[c:6]([C:7]#[N:8])[n:9][n:10](-[c:11]3[c:12]([Cl:13])[cH:14][c:15]([C:16]([F:17])([F:18])[F:19])[cH:20][c:21]3[Cl:22])[c:23]2[NH2:24])[CH2:25][C:26]1([F:27])[F:28],1
622,0.356,0.644,COc1cc(C=O)cc(OC)c1OCc1ccccc1.O=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[CH3:1][O:2][c:3]1[cH:4][c:5](/[CH:6]=[CH:7]/[CH2:8][OH:9])[cH:10][c:11]([O:12][CH3:13])[c:14]1[O:15][CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,1
623,0.7,0.30000000000000004,Cc1cc(C=O)cc(C)c1C=CC(=O)O,[CH3:1][c:2]1[cH:3][c:4]([CH2:5][OH:6])[cH:7][c:8]([CH3:9])[c:10]1[CH2:11][CH2:12][C:13](=[O:14])[OH:15],1
624,0.504,0.496,CCCCCCCCO.O=Cc1ccc(CCl)cc1,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][O:9][CH2:10][c:11]1[cH:12][cH:13][c:14]([CH2:15][OH:16])[cH:17][cH:18]1,1
625,0.206,0.794,COc1ccc(CNc2c(Br)n[nH]c(=O)c2Br)cc1OC.O=S(CCO)c1ccccc1Cl,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][cH:6][c:7]([CH2:8][NH:9][c:10]2[c:11]([Br:12])[c:13](=[O:14])[nH:15][n:16][c:17]2[O:18][CH2:19][CH2:20][S:21][c:22]2[cH:23][cH:24][cH:25][cH:26][c:27]2[Cl:28])[cH:29][c:30]1[O:31][CH3:32],1
626,0.363,0.637,CC1(C)CC(=O)c2[nH]nc(C=O)c2C1.CCI,[CH3:1][CH2:2][n:3]1[n:4][c:5]([CH2:6][OH:7])[c:8]2[c:9]1[C:10](=[O:11])[CH2:12][C:13]([CH3:14])([CH3:15])[CH2:16]2,1
627,0.047,0.953,O=C(c1ccccc1)c1noc(CBr)n1.[O-]Sc1ccccc1,O=C(O[OH:1])c1cccc(Cl)c1.[O:2]=[C:3]([c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[c:10]1[n:11][o:12][c:13]([CH2:14][S:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[n:22]1,1
628,0.487,0.513,CC(C)(C)C(=O)CBr.Oc1ccc(Cl)cc1,[CH3:1][C:2]([CH3:3])([CH3:4])[CH:5]([OH:6])[CH2:7][O:8][c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][cH:15]1,1
629,0.564,0.43600000000000005,C1=COCCC1.O=C(c1ccc(O)cc1)c1ncco1,[OH:1][CH:2]([c:3]1[cH:4][cH:5][c:6]([O:7][CH:8]2[CH2:9][CH2:10][CH2:11][CH2:12][O:13]2)[cH:14][cH:15]1)[c:16]1[n:17][cH:18][cH:19][o:20]1,1
630,0.95,0.050000000000000044,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.FC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[CH3:1][C@:2]12[CH2:3][CH2:4][C@H:5]3[C@@H:6]([CH2:7][CH2:8][C:9]4=[CH:10]/[C:11](=[CH:12]\[F:13])[CH2:14][CH2:15][C@:16]34[CH3:17])[C@@H:18]1[CH2:19][CH2:20][C@@H:21]2[OH:22],1
631,0.824,0.17600000000000005,CCCCN.O=C(O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1)c1ccccc1S2=O,O[OH:1].[CH3:2][CH2:3][CH2:4][CH2:5][NH:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]2[c:13]([cH:14]1)[N:15]=[C:16]([c:17]1[cH:18][cH:19][c:20]([Cl:21])[cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][c:29]1[S:30]2,1
632,0.731,0.269,BrCc1ccccc1.O=C(CCCc1ccc(F)cc1)c1cnc[nH]1,[OH:1][CH:2]([CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]1)[c:13]1[cH:14][n:15][cH:16][n:17]1[CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,1
633,0.421,0.579,CCOC(CCN1CCN(c2ccccc2OC)CC1)OCC,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[N:9]1[CH2:10][CH2:11][N:12]([CH2:13][CH2:14][CH2:15][OH:16])[CH2:17][CH2:18]1,1
634,0.678,0.32199999999999995,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCN3CC(C)C)cc1.Nc1ccc(S(=O)Cc2cccnn2)cc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][CH2:4][CH2:5][O:6][CH2:7][CH2:8][O:9][c:10]1[cH:11][cH:12][c:13](-[c:14]2[cH:15][cH:16][c:17]3[c:18]([cH:19]2)[CH:20]=[C:21]([C:22](=[O:23])[NH:24][c:25]2[cH:26][cH:27][c:28]([S:29][CH2:30][c:31]4[cH:32][cH:33][cH:34][n:35][n:36]4)[cH:37][cH:38]2)[CH2:39][CH2:40][N:41]3[CH2:42][CH:43]([CH3:44])[CH3:45])[cH:46][cH:47]1,1
635,0.531,0.469,O=C(CCl)CCl.Oc1ccccc1,[OH:1][CH:2]([CH2:3][Cl:4])[CH2:5][O:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1,1
636,0.275,0.725,COC(OC)[C@@H]1C[C@@H](CNC(=O)OC(C)(C)C)CN1C(=O)OC(C)(C)C,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][CH2:9][C@@H:10]1[CH2:11][C@@H:12]([CH2:13][OH:14])[N:15]([C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]1,1
637,0.219,0.781,CC(C)(C)OC(=O)CN1C(=O)[C@@H](N)CS(=O)c2ccccc21.CCOC(=O)[C@@H](Br)CCc1ccccc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][O:4][C:5](=[O:6])[C@H:7]([CH2:8][CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[NH:16][C@H:17]1[CH2:18][S:19][c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2[N:26]([CH2:27][C:28](=[O:29])[O:30][C:31]([CH3:32])([CH3:33])[CH3:34])[C:35]1=[O:36],1
638,0.376,0.624,CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C[Si](C)(C)C=O,[CH3:1][CH:2]([OH:3])/[CH:4]=[CH:5]\[Si:6]([CH3:7])([CH3:8])[CH3:9],1
639,0.204,0.796,Cn1c(CCl)nc2nc(C=O)ccc21.N#Cc1ccc(O)cc1,[CH3:1][n:2]1[c:3]([CH2:4][O:5][c:6]2[cH:7][cH:8][c:9]([C:10]#[N:11])[cH:12][cH:13]2)[n:14][c:15]2[n:16][c:17]([CH2:18][OH:19])[cH:20][cH:21][c:22]12,1
640,0.439,0.5609999999999999,CC(C)(C)OC(=O)N1CCC(CN2CCNCC2=O)CC1.O=Cc1ccc(S(=O)(=O)Cl)cc1,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([CH2:12][N:13]2[CH2:14][CH2:15][N:16]([S:17](=[O:18])(=[O:19])[c:20]3[cH:21][cH:22][c:23]([CH2:24][OH:25])[cH:26][cH:27]3)[CH2:28][C:29]2=[O:30])[CH2:31][CH2:32]1,1
641,0.468,0.532,CC(=O)C(=O)O.Nc1ccccc1N,[CH3:1][CH:2]([OH:3])[c:4]1[n:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[nH:12]1,1
642,0.453,0.5469999999999999,CC(C)(C)OC(=O)NC[C@H]1CC[C@H](C2OCCO2)CC1,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][CH2:9][C@H:10]1[CH2:11][CH2:12][C@H:13]([CH2:14][OH:15])[CH2:16][CH2:17]1,1
643,0.027,0.973,CB1OB(C)OB(C)O1.Cc1c(Br)ccc[n+]1[O-],O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][c:3]1[cH:4][cH:5][cH:6][n:7][c:8]1[CH3:9],1
644,0.261,0.739,COC(OC)[C@H]1CN(CC2(C(=O)OCc3ccccc3)CCCCC2)C[C@@H]1c1cccc(F)c1,[O:1]=[C:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[C:11]1([CH2:12][N:13]2[CH2:14][C@H:15]([c:16]3[cH:17][cH:18][cH:19][c:20]([F:21])[cH:22]3)[C@@H:23]([CH2:24][OH:25])[CH2:26]2)[CH2:27][CH2:28][CH2:29][CH2:30][CH2:31]1,1
645,0.336,0.6639999999999999,CN(C)C=O.Clc1ccc2c(c1)sc1nccn12,[OH:1][CH2:2][c:3]1[cH:4][n:5]2[c:6]([n:7]1)[s:8][c:9]1[cH:10][c:11]([Cl:12])[cH:13][cH:14][c:15]21,1
646,0.564,0.43600000000000005,CCn1nc(C=O)c(=O)c2c(Cl)c(O)c(OCc3ccc(OC)cc3)cc21.COc1ccc(CBr)cc1,[CH3:1][CH2:2][n:3]1[n:4][c:5]([CH2:6][OH:7])[c:8](=[O:9])[c:10]2[c:11]1[cH:12][c:13]([O:14][CH2:15][c:16]1[cH:17][cH:18][c:19]([O:20][CH3:21])[cH:22][cH:23]1)[c:24]([O:25][CH2:26][c:27]1[cH:28][cH:29][c:30]([O:31][CH3:32])[cH:33][cH:34]1)[c:35]2[Cl:36],1
647,0.644,0.356,CCCc1n[nH]cc1C=O.Fc1ccc(C(F)(F)F)cn1,[CH3:1][CH2:2][CH2:3][c:4]1[n:5][n:6](-[c:7]2[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][n:16]2)[cH:17][c:18]1[CH2:19][OH:20],1
648,0.428,0.5720000000000001,NC1CCCC1.O=C(c1ccccc1)c1nn2ccccc2c1-c1ccnc(Cl)n1,[OH:1][CH:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[n:10][n:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[c:17]1-[c:18]1[cH:19][cH:20][n:21][c:22]([NH:23][CH:24]2[CH2:25][CH2:26][CH2:27][CH2:28]2)[n:29]1,1
649,0.407,0.593,CCC[C@@](CCc1ccccc1)(CC(OC)OC)OCOc1ccc(-c2ccccc2)cc1,[CH3:1][CH2:2][CH2:3][C@:4]([CH2:5][CH2:6][OH:7])([CH2:8][CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[O:16][CH2:17][O:18][c:19]1[cH:20][cH:21][c:22](-[c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[cH:29][cH:30]1,1
650,0.036,0.964,NS(=O)[O-].[O-][n+]1ccc2oc(Br)cc2c1,O=C(O[OH:1])c1cccc(Cl)c1.[NH2:2][S:3](=[O:4])(=[O:5])[c:6]1[cH:7][c:8]2[cH:9][n:10][cH:11][cH:12][c:13]2[o:14]1,1
651,0.607,0.393,C[Si](C)(C)CCS(=O)(=O)N1CCCC(C2OCCO2)C1,[CH3:1][Si:2]([CH3:3])([CH3:4])[CH2:5][CH2:6][S:7](=[O:8])(=[O:9])[N:10]1[CH2:11][CH2:12][CH2:13][CH:14]([CH2:15][OH:16])[CH2:17]1,1
652,0.445,0.5549999999999999,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5CC6(CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C)OCCO6,[CH3:1][C@H:2]1[C@H:3]2[C@H:4]([CH2:5][C@H:6]3[C@@H:7]4[CH2:8][CH2:9][C@H:10]5[CH2:11][C@@H:12]([OH:13])[CH2:14][CH2:15][C@:16]5([CH3:17])[C@H:18]4[CH2:19][CH2:20][C@:21]23[CH3:22])[O:23][C@:24]12[CH2:25][CH2:26][C@@H:27]([CH3:28])[CH2:29][O:30]2,1
653,0.508,0.492,CN(C)C=O.COc1cc(Br)cc(OC)c1CCCCCCCCCCCCCCO[Si](C)(C)C(C)(C)C,[CH3:1][O:2][c:3]1[cH:4][c:5]([CH2:6][OH:7])[cH:8][c:9]([O:10][CH3:11])[c:12]1[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][O:27][Si:28]([CH3:29])([CH3:30])[C:31]([CH3:32])([CH3:33])[CH3:34],1
654,0.211,0.789,CN(C)C=O.Cc1cnn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1,[CH3:1][c:2]1[n:3][n:4](-[c:5]2[c:6]([Cl:7])[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14][c:15]2[Cl:16])[n:17][c:18]1[CH2:19][OH:20],1
655,0.44,0.56,CN(C)C=O.CN(Cc1ccc(Br)c(F)c1)C(=O)OC(C)(C)C,[CH3:1][N:2]([CH2:3][c:4]1[cH:5][cH:6][c:7]([CH2:8][OH:9])[c:10]([F:11])[cH:12]1)[C:13](=[O:14])[O:15][C:16]([CH3:17])([CH3:18])[CH3:19],1
656,0.274,0.726,O=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1cc(F)cc(F)c1,[OH:1][CH2:2]/[CH:3]=[CH:4]/[c:5]1[cH:6][c:7]([F:8])[cH:9][c:10]([F:11])[cH:12]1,1
657,0.372,0.628,CC(C)(C)OC(=O)N1Cc2ncnc(Oc3ccc4[nH]ccc4c3)c2C1.O=C=Nc1cc(C2(C=O)CC2)on1,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][c:10]2[n:11][cH:12][n:13][c:14]([O:15][c:16]3[cH:17][cH:18][c:19]4[c:20]([cH:21][cH:22][n:23]4[C:24](=[O:25])[NH:26][c:27]4[cH:28][c:29]([C:30]5([CH2:31][OH:32])[CH2:33][CH2:34]5)[o:35][n:36]4)[cH:37]3)[c:38]2[CH2:39]1,1
658,0.704,0.29600000000000004,COC(=O)CBr.COc1cc(C(=O)c2ccccc2S(=O)(=O)Nc2ccccc2C)cc2c1OCO2,[CH3:1][O:2][C:3](=[O:4])[CH2:5][N:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[CH3:13])[S:14](=[O:15])(=[O:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]1[CH:23]([OH:24])[c:25]1[cH:26][c:27]([O:28][CH3:29])[c:30]2[c:31]([cH:32]1)[O:33][CH2:34][O:35]2,1
659,0.293,0.7070000000000001,[O-]c1ccccc1Oc1ccc[n+]([O-])c1Cl,CC(=O)O[OH:1].[cH:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[O:8][c:9]1[cH:10][cH:11][cH:12][n:13][c:14]1[O:15]2,1
660,0.577,0.42300000000000004,CN(C)C=O.Cc1ccc2c(n1)CCCCC2,[CH3:1][c:2]1[n:3][c:4]2[c:5]([cH:6][c:7]1[CH2:8][OH:9])[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]2,1
661,0.185,0.815,Cn1cnnc1[SH]=O.O=C(CBr)C1(c2ccc(Cl)cc2)CCC1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][n:3]1[cH:4][n:5][n:6][c:7]1[S:8][CH2:9][C:10](=[O:11])[C:12]1([c:13]2[cH:14][cH:15][c:16]([Cl:17])[cH:18][cH:19]2)[CH2:20][CH2:21][CH2:22]1,1
662,0.001,0.999,[O-][n+]1cc2sccc2cc1Cl,O=C(O[OH:1])c1cccc(Cl)c1.[cH:2]1[cH:3][c:4]2[cH:5][cH:6][s:7][c:8]2[cH:9][n:10]1,1
663,0.646,0.354,CNO.CS(=O)c1ccc(CCCc2ccccc2)cc1C=CC(=O)O,O=S([O-])O[OH:1].[CH3:2][S:3][c:4]1[cH:5][cH:6][c:7]([CH2:8][CH2:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[cH:17][c:18]1[CH:19]=[CH:20][C:21](=[O:22])[N:23]([CH3:24])[OH:25],1
664,0.511,0.489,CN(C)C=O.Clc1ccc(Br)cn1,[OH:1][CH2:2][c:3]1[cH:4][c:5]([Br:6])[cH:7][n:8][c:9]1[Cl:10],1
665,0.336,0.6639999999999999,CCc1c[nH]cn1.CN(C)C=O,[CH3:1][CH2:2][c:3]1[n:4][cH:5][nH:6][c:7]1[CH2:8][OH:9],1
666,0.46,0.54,COC(=O)c1cccc(Br)[n+]1[O-].OB(O)c1ccccc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[n:17]1,1
667,0.877,0.123,COC(=O)Nc1cc(O)nc(N)[n+]1[O-].Cc1ccc(S(=O)(=O)Cl)cc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][C:4](=[O:5])[NH:6][c:7]1[cH:8][c:9]([O:10][S:11](=[O:12])(=[O:13])[c:14]2[cH:15][cH:16][c:17]([CH3:18])[cH:19][cH:20]2)[n:21][c:22]([NH2:23])[n:24]1,1
668,0.703,0.29700000000000004,CN(C)C=O.Cc1ccc(C)c([Si](C)(C)c2ccccc2)c1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH3:6])[c:7]([Si:8]([CH3:9])([CH3:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]1[CH2:18][OH:19],1
669,0.462,0.538,OB(O)c1ccc(F)cc1.[O-][n+]1ccc(Br)cc1,O=C(O[OH:1])c1cccc(Cl)c1.[F:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][n:10][cH:11][cH:12]2)[cH:13][cH:14]1,1
670,0.033,0.967,CCCCBr.COC(=O)c1ccc([SH]=O)cn1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][CH2:4][CH2:5][S:6][c:7]1[cH:8][cH:9][c:10]([C:11](=[O:12])[O:13][CH3:14])[n:15][cH:16]1,1
671,0.366,0.634,C1=COCCC1.O=C[C@H]1[C@H]2CC(=O)O[C@H]2C[C@H]1O,[O:1]=[C:2]1[CH2:3][C@H:4]2[C@H:5]([CH2:6][C@@H:7]([O:8][CH:9]3[CH2:10][CH2:11][CH2:12][CH2:13][O:14]3)[C@H:15]2[CH2:16][OH:17])[O:18]1,1
672,0.116,0.884,CON(C)C(=O)CCC1CCC2CC(=O)CC12.C[CH2][Mg+],[CH3:1][CH2:2][CH:3]([OH:4])[CH2:5][CH2:6][CH:7]1[CH2:8][CH2:9][CH:10]2[CH2:11][C:12](=[O:13])[CH2:14][CH:15]12,1
673,0.364,0.636,CN1C(=O)c2c(nn(Cc3ccc(Br)cc3)c2S(=O)c2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12.OB(O)c1cccc(F)n1,O=S([O-])O[OH:1].[CH3:2][N:3]1[C:4](=[O:5])[c:6]2[c:7]([n:8][n:9]([CH2:10][c:11]3[cH:12][cH:13][c:14](-[c:15]4[cH:16][cH:17][cH:18][c:19]([F:20])[n:21]4)[cH:22][cH:23]3)[c:24]2[S:25][c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[N:32]2[C:33]1=[N:34][C@@H:35]1[CH2:36][CH2:37][CH2:38][C@H:39]21,1
674,0.393,0.607,CCC(=O)c1cnc2c(OCCS(C)=O)cccc2c1Cl.Cc1ccccc1N,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][C:4](=[O:5])[c:6]1[cH:7][n:8][c:9]2[c:10]([O:11][CH2:12][CH2:13][S:14][CH3:15])[cH:16][cH:17][cH:18][c:19]2[c:20]1[NH:21][c:22]1[cH:23][cH:24][cH:25][cH:26][c:27]1[CH3:28],1
675,0.036,0.964,COC(=O)C(C(=O)C1CCN(Cc2ccccc2)CC1)c1ccccc1F,[OH:1][CH:2]([CH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][c:9]1[F:10])[CH:11]1[CH2:12][CH2:13][N:14]([CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23]1,1
676,0.166,0.834,C=CC=CC(Cl)(Cl)C(=O)C=C,[OH:1][C@H:2]1[C@H:3]2[CH2:4][CH2:5][CH:6]=[CH:7][C@H:8]2[C:9]1([Cl:10])[Cl:11],1
677,0.143,0.857,C=CC=CC(Cl)(Cl)C(=O)C=C,[OH:1][C@H:2]1[C@H:3]2[CH2:4][CH2:5][CH:6]=[CH:7][C@H:8]2[C:9]1([Cl:10])[Cl:11],1
678,0.672,0.32799999999999996,CC1(C)OC(=O)Nc2ccc(O)cc21.O=S(CCCCBr)c1ccc(C2CCCCC2)cc1,O[OH:1].[CH3:2][C:3]1([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]2[cH:10][cH:11][c:12]([O:13][CH2:14][CH2:15][CH2:16][CH2:17][S:18][c:19]3[cH:20][cH:21][c:22]([CH:23]4[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]4)[cH:29][cH:30]3)[cH:31][c:32]21,1
679,0.501,0.499,CON(C)C(=O)c1cc(C)c(C)o1.Cc1ccc(Br)nc1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH:6]([OH:7])[c:8]2[cH:9][c:10]([CH3:11])[c:12]([CH3:13])[o:14]2)[n:15][cH:16]1,1
680,0.004,0.996,COCCBr.O=[SH]c1nc[nH]n1,O[OH:1].[CH3:2][O:3][CH2:4][CH2:5][S:6][c:7]1[n:8][cH:9][nH:10][n:11]1,1
