mol_idx,top_score,uq,pred_top1,true_reactants,error
4562,0.35,0.65,Nc1nccs1.O=C(O)COc1nc(-c2ccc(F)cc2)cs1,O[C:1](=[O:2])[CH2:3][O:4][c:5]1[n:6][c:7](-[c:8]2[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]2)[cH:15][s:16]1.[NH2:17][c:18]1[n:19][cH:20][cH:21][s:22]1,0
4563,0.623,0.377,CN(C(=O)CC(=O)O)c1ccccc1.Cn1ccnc1-c1cc2nccc(Oc3ccc(N)cc3F)c2s1,O[C:1]([CH2:2][C:3]([N:4]([CH3:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)=[O:12])=[O:13].[CH3:14][n:15]1[cH:16][cH:17][n:18][c:19]1-[c:20]1[cH:21][c:22]2[n:23][cH:24][cH:25][c:26]([O:27][c:28]3[cH:29][cH:30][c:31]([NH2:32])[cH:33][c:34]3[F:35])[c:36]2[s:37]1,0
4564,0.345,0.655,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.N#Cc1ccc2c(c1)CNC2,Br[c:1]1[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[CH2:7][N:8]([C:9]([O:10][C:11]([CH3:12])([CH3:13])[CH3:14])=[O:15])[CH2:16]2.[C-:17]#[N:18],1
4565,0.374,0.626,O=C(O)c1cc(F)ccc1Sc1ccccc1,O=[C:1]([OH:2])[c:3]1[cH:4][c:5]([F:6])[cH:7][cH:8][c:9]1[S:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,0
4566,0.558,0.44199999999999995,COC(=O)c1ccc(-c2nc(Cl)c3c(C)c(C)sc3n2)cc1.NCc1ccc2c(c1)OCO2,Cl[c:1]1[n:2][c:3](-[c:4]2[cH:5][cH:6][c:7]([C:8]([O:9][CH3:10])=[O:11])[cH:12][cH:13]2)[n:14][c:15]2[c:16]1[c:17]([CH3:18])[c:19]([CH3:20])[s:21]2.[NH2:22][CH2:23][c:24]1[cH:25][cH:26][c:27]2[c:28]([cH:29]1)[O:30][CH2:31][O:32]2,0
4567,0.343,0.657,C#CC(C)O.COc1ncc(-c2ccc3nnc(I)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Br[c:1]1[n:2][n:3][c:4]2[cH:5][cH:6][c:7](-[c:8]3[cH:9][n:10][c:11]([O:12][CH3:13])[c:14]([NH:15][S:16](=[O:17])(=[O:18])[c:19]4[cH:20][cH:21][c:22]([F:23])[cH:24][c:25]4[F:26])[cH:27]3)[cH:28][n:29]12.[CH:30]#[C:31][CH:32]([CH3:33])[OH:34],1
4568,0.569,0.43100000000000005,COC(=O)c1ccc(Oc2cc(-c3ccccc3)ccc2NC[C@@H]2CCCN2C(=O)OC(C)(C)C)cc1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([O:8][c:9]2[cH:10][c:11](-[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[cH:18][cH:19][c:20]2[NH:21][CH2:22][C@@H:23]2[CH2:24][CH2:25][CH2:26][N:27]2[C:28](=[O:29])[O:30][C:31]([CH3:32])([CH3:33])[CH3:34])[cH:35][cH:36]1,0
4569,0.852,0.14800000000000002,CC(C)C[C@H]1CN[C@@H](CC(C)C)C(=O)N1.O=C(O)c1cc2ccccc2o1,O[C:1](=[O:2])[c:3]1[cH:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[o:11]1.[CH3:12][CH:13]([CH3:14])[CH2:15][C@H:16]1[CH2:17][NH:18][C@@H:19]([CH2:20][CH:21]([CH3:22])[CH3:23])[C:24](=[O:25])[NH:26]1,0
4570,0.723,0.277,COc1ccc2nc(Sc3ccc([N+](=O)[O-])cc3)ccc2c1,Cl[c:1]1[n:2][c:3]2[cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9][c:10]2[cH:11][cH:12]1.[NH2:13][c:14]1[cH:15][cH:16][c:17]([SH:18])[cH:19][cH:20]1,1
4571,0.99,0.010000000000000009,COC(=O)CC(C)=O.O=Cc1cccc(Cl)c1Cl,O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([Cl:7])[c:8]1[Cl:9].[CH3:10][O:11][C:12](=[O:13])[CH2:14][C:15]([CH3:16])=[O:17],0
4572,0.308,0.692,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.N#Cc1ccc2c(c1)C(=O)CC1(CCNCC1)O2,Br[c:1]1[cH:2][c:3]2[c:4]([cH:5][cH:6]1)[O:7][C:8]1([CH2:9][CH2:10][N:11]([C:12]([O:13][C:14]([CH3:15])([CH3:16])[CH3:17])=[O:18])[CH2:19][CH2:20]1)[CH2:21][C:22]2=[O:23].[C-:24]#[N:25],1
4573,0.623,0.377,Cc1nc(C(=O)N2CCC[C@@H](C)[C@H]2CN)c(-c2ccc(F)cc2)s1.Clc1ncc(Br)cn1,Cl[c:1]1[n:2][cH:3][c:4]([Br:5])[cH:6][n:7]1.[CH3:8][c:9]1[n:10][c:11]([C:12](=[O:13])[N:14]2[CH2:15][CH2:16][CH2:17][C@@H:18]([CH3:19])[C@H:20]2[CH2:21][NH2:22])[c:23](-[c:24]2[cH:25][cH:26][c:27]([F:28])[cH:29][cH:30]2)[s:31]1,0
4574,0.756,0.244,COC(=O)CC1Cc2ccc(S(=O)(=O)Cl)cc2C1,O=[S:1](=O)(Cl)[c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[CH2:8][CH:9]([CH2:10][C:11]([O:12][CH3:13])=[O:14])[CH2:15]2,0
4575,0.858,0.14200000000000002,CCCCNCCO.CCOC(=O)Cl,Cl[C:1]([O:2][CH2:3][CH3:4])=[O:5].[CH3:6][CH2:7][CH2:8][CH2:9][NH:10][CH2:11][CH2:12][OH:13],0
4576,0.731,0.269,COC(=O)c1ccc(-c2cn3c(n2)sc2ccccc23)cc1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7](-[c:8]2[cH:9][n:10]3[c:11]([n:12]2)[s:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]32)[cH:20][cH:21]1,0
4577,0.861,0.139,COc1cc(Br)ccc1C(=O)O.NCc1ccccc1,Cl[C:1]([c:2]1[c:3]([O:4][CH3:5])[cH:6][c:7]([Br:8])[cH:9][cH:10]1)=[O:11].[NH2:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,1
4578,0.511,0.489,CN.COc1nccc2c1c(-c1csc(C(=O)O)c1)nn2C1CCCC1,O[C:1]([c:2]1[s:3][cH:4][c:5](-[c:6]2[c:7]3[c:8]([O:9][CH3:10])[n:11][cH:12][cH:13][c:14]3[n:15]([CH:16]3[CH2:17][CH2:18][CH2:19][CH2:20]3)[n:21]2)[cH:22]1)=[O:23].[CH3:24][NH2:25],0
4579,0.66,0.33999999999999997,Cc1nc(-c2ccc(N)cn2)nc(O)c1Cl.O=C(O)C(Cl)c1ccccc1,Cl[C:1](=[O:2])[CH:3]([Cl:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[CH3:11][c:12]1[n:13][c:14](-[c:15]2[cH:16][cH:17][c:18]([NH2:19])[cH:20][n:21]2)[n:22][c:23]([OH:24])[c:25]1[Cl:26],1
4580,0.462,0.538,NS(=O)(=O)Cl.O=C(N[C@@H]1C[C@H](CO)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1)c1ccncc1,Cl[S:1]([NH2:2])(=[O:3])=[O:4].[O:5]=[C:6]([NH:7][C@@H:8]1[CH2:9][C@H:10]([CH2:11][OH:12])[C@@H:13]([O:14][C:15](=[O:16])[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[C@H:23]1[O:24][C:25](=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][n:36][cH:37][cH:38]1,0
4581,0.268,0.732,COC1=C2C(=O)C[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,I[CH3:1].[CH2:2]=[C:3]1[CH2:4][C@H:5]2[C@@H:6]3[CH2:7][CH2:8][C:9](=[O:10])[C@@:11]3([CH3:12])[CH2:13][CH2:14][C@@H:15]2[C@@:16]2([CH3:17])[CH2:18][CH2:19][C:20](=[O:21])[C:22]([OH:23])=[C:24]12,1
4582,0.75,0.25,COc1cc(N)cc(OC)c1OC.Cc1cccc(-c2nc(C)c(C)cc2Oc2ccnc(Cl)c2)n1,Cl[c:1]1[n:2][cH:3][cH:4][c:5]([O:6][c:7]2[c:8](-[c:9]3[cH:10][cH:11][cH:12][c:13]([CH3:14])[n:15]3)[n:16][c:17]([CH3:18])[c:19]([CH3:20])[cH:21]2)[cH:22]1.[CH3:23][O:24][c:25]1[cH:26][c:27]([NH2:28])[cH:29][c:30]([O:31][CH3:32])[c:33]1[O:34][CH3:35],0
4583,0.53,0.47,CCn1cnc2c(N)nc(Cl)nc21.NCc1ccccc1,Cl[c:1]1[n:2][c:3]([NH2:4])[c:5]2[n:6][cH:7][n:8]([CH2:9][CH3:10])[c:11]2[n:12]1.[NH2:13][CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,0
4584,0.424,0.5760000000000001,CN(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cn1.O[C@H]1CC[C@H](Nc2ccc3ncc(Br)n3n2)CC1,I[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][c:7]([NH:8][C@H:9]3[CH2:10][CH2:11][C@H:12]([OH:13])[CH2:14][CH2:15]3)[n:16][n:17]12.OB(O)[c:18]1[cH:19][cH:20][c:21]([N:22]([CH3:23])[CH3:24])[n:25][cH:26]1,1
4585,0.5,0.5,COC1CN(C(=O)CNC(=O)OC(C)(C)C)Cc2ccccc21,CC(C)(C)OC(=O)[NH:1][CH2:2][C:3]([N:4]1[CH2:5][CH:6]([O:7][CH3:8])[c:9]2[c:10]([cH:11][cH:12][cH:13][cH:14]2)[CH2:15]1)=[O:16],0
4586,0.686,0.31399999999999995,CC(C)CC(=O)Cl.c1ccc(C2CNCCO2)cc1,Cl[C:1]([CH2:2][CH:3]([CH3:4])[CH3:5])=[O:6].[cH:7]1[cH:8][cH:9][c:10]([CH:11]2[CH2:12][NH:13][CH2:14][CH2:15][O:16]2)[cH:17][cH:18]1,0
4587,0.361,0.639,CCCCCCO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(O)C(=O)O)[C@@H](O)[C@H]1O,O[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6].[NH2:7][c:8]1[n:9][cH:10][n:11][c:12]2[c:13]1[n:14][cH:15][n:16]2[C@@H:17]1[O:18][C@H:19]([CH:20]([OH:21])[C:22](=[O:23])[OH:24])[C@@H:25]([OH:26])[C@H:27]1[OH:28],0
4588,0.587,0.41300000000000003,CCCCCCC(O)CCCn1c(CCC)nc2cnc3ccccc3c21,CON(C)[C:1]([CH2:2][CH2:3][CH2:4][n:5]1[c:6]([CH2:7][CH2:8][CH3:9])[n:10][c:11]2[cH:12][n:13][c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]3[c:20]12)=[O:21].[Mg+][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][CH3:27],1
4589,0.418,0.5820000000000001,CNCCc1ccc(C)cc1.NC(=O)C(CCCBr)(c1ccccc1)c1ccccc1,Br[CH2:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([CH3:7])[cH:8][cH:9]1.[CH3:10][NH:11][CH2:12][CH2:13][CH2:14][C:15]([C:16]([NH2:17])=[O:18])([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1,1
4590,0.368,0.632,CC(C)(C)OC(=O)N1CC2(CNC2)C1.Fc1ccc(Cl)c(Br)c1,I[c:1]1[c:2]([Cl:3])[cH:4][cH:5][c:6]([F:7])[cH:8]1.[CH3:9][C:10]([CH3:11])([CH3:12])[O:13][C:14](=[O:15])[N:16]1[CH2:17][C:18]2([CH2:19][NH:20][CH2:21]2)[CH2:22]1,1
4591,0.758,0.242,CC(C)(C)OC(=O)CN.O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,O[C:1]([C@@H:2]([NH:3][C:4](=[O:5])[O:6][CH2:7][CH:8]1[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2-[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21)[CH2:21][c:22]1[cH:23][cH:24][c:25]([OH:26])[cH:27][cH:28]1)=[O:29].[CH3:30][C:31]([CH3:32])([CH3:33])[O:34][C:35](=[O:36])[CH2:37][NH2:38],0
4592,0.926,0.07399999999999995,COC(OC)[C@]1(C)Oc2ccc([N+](=O)[O-])cc2[C@H](N(Cc2ncc[nH]2)c2ccc(Cl)cc2)[C@H]1O,O=[N+:1]([O-])[c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C@H:8]([N:9]([CH2:10][c:11]1[n:12][cH:13][cH:14][nH:15]1)[c:16]1[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]1)[C@@H:23]([OH:24])[C@@:25]([CH:26]([O:27][CH3:28])[O:29][CH3:30])([CH3:31])[O:32]2,0
4593,0.497,0.503,CCOC(=O)Cc1nn(Cc2ccc(NC(=O)c3ccc4ccccc4c3)nc2)c2ccccc12,CC[O:1][C:2](=[O:3])[CH2:4][c:5]1[n:6][n:7]([CH2:8][c:9]2[cH:10][cH:11][c:12]([NH:13][C:14](=[O:15])[c:16]3[cH:17][cH:18][c:19]4[cH:20][cH:21][cH:22][cH:23][c:24]4[cH:25]3)[n:26][cH:27]2)[c:28]2[cH:29][cH:30][cH:31][cH:32][c:33]12,0
4594,0.534,0.46599999999999997,CN1CCN(C2CCNCC2)CC1.N#Cc1ccc(-c2cnn3ccc(-c4ccc(C(=O)O)cc4)nc23)cc1,O[C:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][n:9]3[n:10][cH:11][c:12](-[c:13]4[cH:14][cH:15][c:16]([C:17]#[N:18])[cH:19][cH:20]4)[c:21]3[n:22]2)[cH:23][cH:24]1)=[O:25].[CH3:26][N:27]1[CH2:28][CH2:29][N:30]([CH:31]2[CH2:32][CH2:33][NH:34][CH2:35][CH2:36]2)[CH2:37][CH2:38]1,0
4595,0.837,0.16300000000000003,CN.Cc1ccc(Br)cc1C(=O)O,O[C:1]([c:2]1[c:3]([CH3:4])[cH:5][cH:6][c:7]([Br:8])[cH:9]1)=[O:10].[CH3:11][NH2:12],0
4596,0.449,0.5509999999999999,Brc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1.CCC[CH2][Sn]([Cl])([CH2]CCC)[CH2]CCC,Cl[Sn:1]([CH2:2][CH2:3][CH2:4][CH3:5])([CH2:6][CH2:7][CH2:8][CH3:9])[CH2:10][CH2:11][CH2:12][CH3:13].I[c:14]1[cH:15][n:16]([C:17]([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[cH:36][n:37]1,1
4597,0.546,0.45399999999999996,CC1(C)O[C@@H]2O[C@H](/C=C/c3ccc(Br)cc3)[C@H](CCn3nnc4ccccc4c3=O)[C@@H]2O1.OB(O)c1cncnc1,Br[c:1]1[cH:2][cH:3][c:4](/[CH:5]=[CH:6]/[C@H:7]2[O:8][C@H:9]3[O:10][C:11]([CH3:12])([CH3:13])[O:14][C@H:15]3[C@H:16]2[CH2:17][CH2:18][n:19]2[n:20][n:21][c:22]3[cH:23][cH:24][cH:25][cH:26][c:27]3[c:28]2=[O:29])[cH:30][cH:31]1.OB(O)[c:32]1[cH:33][n:34][cH:35][n:36][cH:37]1,0
4598,0.52,0.48,COc1ccccc1B(O)O.O=S1(=O)NC(C2CCCCC2)=Nc2c(Cl)ccc(Br)c21,I[c:1]1[cH:2][cH:3][c:4]([Cl:5])[c:6]2[c:7]1[S:8](=[O:9])(=[O:10])[NH:11][C:12]([CH:13]1[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18]1)=[N:19]2.OB(O)[c:20]1[c:21]([O:22][CH3:23])[cH:24][cH:25][cH:26][cH:27]1,1
4599,0.889,0.11099999999999999,CN(C)C(=O)[C@@H]1C[C@H](n2cc(-c3cnc(N)c(-c4cc5c(Cl)ccc(F)c5cn4)c3)cn2)CN1C(=O)OC(C)(C)C,O[C:1]([C@H:2]1[NH:3][CH2:4][C@@H:5]([n:6]2[n:7][cH:8][c:9](-[c:10]3[cH:11][n:12][c:13]([NH2:14])[c:15](-[c:16]4[cH:17][c:18]5[c:19]([Cl:20])[cH:21][cH:22][c:23]([F:24])[c:25]5[cH:26][n:27]4)[cH:28]3)[cH:29]2)[CH2:30]1)=[O:31].[CH3:32][NH:33][CH3:34],1
4600,0.535,0.46499999999999997,CCOC(=O)c1cc2cc(OC(C)=O)ccc2[nH]1.Clc1ccc(CBr)cc1Cl,Br[CH2:1][c:2]1[cH:3][cH:4][c:5]([Cl:6])[c:7]([Cl:8])[cH:9]1.[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][c:17]2[cH:18][c:19]([O:20][C:21]([CH3:22])=[O:23])[cH:24][cH:25][c:26]2[nH:27]1,0
4601,0.05,0.95,CC(c1cn(C(=O)OC(C)(C)C)c2cc(F)ccc12)C1OC(N(C)C)=NC1=O,O=C(OCc1ccccc1)[C:1]1([CH:2]([CH3:3])[c:4]2[cH:5][nH:6][c:7]3[cH:8][c:9]([F:10])[cH:11][cH:12][c:13]23)[O:14][C:15]([N:16]([CH3:17])[CH3:18])=[N:19][C:20]1=[O:21],1
4602,0.426,0.5740000000000001,CC(=O)SCCCCCC(=O)NCCCCCNC(=O)OC(C)(C)C,CC(C)(C)OC(=O)[NH:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][NH:7][C:8]([CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][S:14][C:15]([CH3:16])=[O:17])=[O:18],0
4603,0.356,0.644,FC1CCNCC1.Nc1ccc2cc(-c3ccccc3C(=O)O)ccc2n1,O[C:1]([c:2]1[c:3](-[c:4]2[cH:5][c:6]3[cH:7][cH:8][c:9]([NH2:10])[n:11][c:12]3[cH:13][cH:14]2)[cH:15][cH:16][cH:17][cH:18]1)=[O:19].[F:20][CH:21]1[CH2:22][CH2:23][NH:24][CH2:25][CH2:26]1,0
4604,0.911,0.08899999999999997,CC1(N)COC(c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)OC1.CS(=O)(=O)Cl,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[CH3:5][C:6]1([NH2:7])[CH2:8][O:9][CH:10]([c:11]2[n:12][c:13](-[c:14]3[cH:15][cH:16][n:17][cH:18][cH:19]3)[c:20](-[c:21]3[cH:22][cH:23][c:24]([F:25])[cH:26][cH:27]3)[nH:28]2)[O:29][CH2:30]1,0
4605,0.58,0.42000000000000004,Cc1cccc2ncc(C(=O)O)c(=O)n12.NC1CCCC1,O[C:1]([c:2]1[cH:3][n:4][c:5]2[cH:6][cH:7][cH:8][c:9]([CH3:10])[n:11]2[c:12]1=[O:13])=[O:14].[NH2:15][CH:16]1[CH2:17][CH2:18][CH2:19][CH2:20]1,0
4606,0.288,0.712,N#C[S-].O=C(CBr)c1cccc(Cl)c1,Br[CH2:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]([Cl:9])[cH:10]1.[N:11]#[C:12][S-:13],0
4607,0.33,0.6699999999999999,CC(C)N1CC2(CCN(c3ccc(OCCCCl)cc3)CC2)OCC1=O.C[C@@H]1CCCN1,Br[CH2:1][CH2:2][CH2:3][N:4]1[C@H:5]([CH3:6])[CH2:7][CH2:8][CH2:9]1.[CH3:10][CH:11]([CH3:12])[N:13]1[CH2:14][C:15]2([CH2:16][CH2:17][N:18]([c:19]3[cH:20][cH:21][c:22]([OH:23])[cH:24][cH:25]3)[CH2:26][CH2:27]2)[O:28][CH2:29][C:30]1=[O:31],1
4608,0.216,0.784,CC(=O)Cl.Nc1ccc(-c2ccc(NC(=O)c3cc(C(F)(F)F)nn3-c3ccccc3Cl)cc2)cc1,Br[c:1]1[cH:2][cH:3][c:4]([NH:5][C:6](=[O:7])[c:8]2[cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[n:15][n:16]2-[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]2[Cl:23])[cH:24][cH:25]1.OB(O)[c:26]1[cH:27][cH:28][c:29]([NH:30][C:31]([CH3:32])=[O:33])[cH:34][cH:35]1,1
4609,0.389,0.611,COc1ccc(C(O)(C(=O)O)C2CCCC2)cc1.OCC#CCN1C[C@H]2C[C@H]2C1,O[CH2:1][C:2]#[C:3][CH2:4][N:5]1[CH2:6][CH:7]2[CH2:8][CH:9]2[CH2:10]1.[CH3:11][O:12][c:13]1[cH:14][cH:15][c:16]([C:17]([OH:18])([C:19](=[O:20])[OH:21])[CH:22]2[CH2:23][CH2:24][CH2:25][CH2:26]2)[cH:27][cH:28]1,1
4610,0.985,0.015000000000000013,CC(C)=CCC[C@@H](C)O.CS(=O)(=O)Cl,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[CH3:5][C:6]([CH3:7])=[CH:8][CH2:9][CH2:10][C@@H:11]([CH3:12])[OH:13],0
4611,0.328,0.6719999999999999,N#CC=C1c2ccccc2-c2ccccc21,[N:1]#[C:2][CH:3]=[C:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2-[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]21,0
4612,0.409,0.591,CC(C)(C)OC(=O)N1CCN(c2cccc(C(F)(F)F)c2Cl)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][N:4]([c:5]2[cH:6][cH:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[c:14]2[Cl:15])[CH2:16][CH2:17]1,0
4613,0.775,0.22499999999999998,COCCN.COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1C=O,O=[CH:1][c:2]1[c:3]([O:4][CH3:5])[cH:6][c:7]2[n:8][cH:9][n:10][c:11]([NH:12][c:13]3[cH:14][cH:15][cH:16][c:17]([Cl:18])[c:19]3[F:20])[c:21]2[cH:22]1.[CH3:23][O:24][CH2:25][CH2:26][NH2:27],0
4614,0.291,0.7090000000000001,CCOC(=O)c1nn(C(C)=O)c2ccc(Br)cc12,O[CH2:1][CH3:2].[O:3]=[C:4]([OH:5])[c:6]1[n:7][nH:8][c:9]2[cH:10][cH:11][c:12]([Br:13])[cH:14][c:15]12,1
4615,0.7,0.30000000000000004,CNOC.O=C(O)c1n[nH]c2c(F)cccc12,O[C:1](=[O:2])[c:3]1[n:4][nH:5][c:6]2[c:7]([F:8])[cH:9][cH:10][cH:11][c:12]12.[CH3:13][NH:14][O:15][CH3:16],0
4616,0.224,0.776,CI.N#CC1(NC(=O)[C@H]2C[C@H](S(=O)(=O)c3ccc(Oc4ccc(F)cc4)cc3Cl)C[C@@H]2O)CC1,F[c:1]1[cH:2][cH:3][c:4]([S:5]([C@@H:6]2[CH2:7][C@H:8]([O:9][CH3:10])[C@@H:11]([C:12](=[O:13])[NH:14][C:15]3([C:16]#[N:17])[CH2:18][CH2:19]3)[CH2:20]2)(=[O:21])=[O:22])[c:23]([Cl:24])[cH:25]1.[OH:26][c:27]1[cH:28][cH:29][c:30]([F:31])[cH:32][cH:33]1,1
4617,0.841,0.15900000000000003,COC(=O)CBr.COc1cc2c(cc1OC)CNCC2,Br[CH2:1][C:2]([O:3][CH3:4])=[O:5].[CH3:6][O:7][c:8]1[cH:9][c:10]2[c:11]([cH:12][c:13]1[O:14][CH3:15])[CH2:16][NH:17][CH2:18][CH2:19]2,0
4618,0.995,0.0050000000000000044,COC1(c2cc(F)cc(Sc3ccc(C(C)=O)cc3)c2)CCN(CC(F)(F)F)C1.NO,O=[C:1]([c:2]1[cH:3][cH:4][c:5]([S:6][c:7]2[cH:8][c:9]([F:10])[cH:11][c:12]([C:13]3([O:14][CH3:15])[CH2:16][CH2:17][N:18]([CH2:19][C:20]([F:21])([F:22])[F:23])[CH2:24]3)[cH:25]2)[cH:26][cH:27]1)[CH3:28].[NH2:29][OH:30],0
4619,0.092,0.908,COc1nc(/C(=C/CO)c2ccc(C(C)(C)C)cc2)ccc1Cl.Oc1ccccc1,O[CH2:1]/[CH:2]=[C:3](/[c:4]1[n:5][c:6]([O:7][CH3:8])[c:9]([Cl:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][c:16]([C:17]([CH3:18])([CH3:19])[CH3:20])[cH:21][cH:22]1.[OH:23][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,0
4620,0.511,0.489,CC(C)(C)OC(=O)N1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2cccc(Br)c2)C1,c1ccc(C[N:1]2[CH2:2][CH2:3][C:4]([S:5](=[O:6])(=[O:7])[c:8]3[cH:9][cH:10][cH:11][c:12]([Br:13])[cH:14]3)([c:15]3[cH:16][cH:17][c:18]([C:19]([F:20])([C:21]([F:22])([F:23])[F:24])[C:25]([F:26])([F:27])[F:28])[cH:29][cH:30]3)[CH2:31]2)cc1,1
4621,0.526,0.474,CCCc1c(OCC2(O)COc3ccc(CC(=O)OC)cc3OC2)ccc(C(C)=O)c1O,C[O:1][C:2]([CH2:3][c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[O:10][CH2:11][C:12]([CH2:13][O:14][c:15]1[c:16]([CH2:17][CH2:18][CH3:19])[c:20]([OH:21])[c:22]([C:23]([CH3:24])=[O:25])[cH:26][cH:27]1)([OH:28])[CH2:29][O:30]2)=[O:31],0
4622,0.654,0.346,N#Cc1c(Cl)c(F)c(Cl)c(Cl)c1C#N.Oc1ccccc1-c1ccccc1,Cl[c:1]1[c:2]([Cl:3])[c:4]([C:5]#[N:6])[c:7]([C:8]#[N:9])[c:10]([Cl:11])[c:12]1[Cl:13].[OH:14][c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1-[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,1
4623,0.258,0.742,CCN.Fc1ccc(CCCCl)cc1,O=[C:1]([CH3:2])[NH:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:9][c:10]([F:11])[cH:12][cH:13]1,1
4624,0.555,0.44499999999999995,CC(Br)c1ccccc1.O=Cc1c[nH]c2ccccc12,Br[CH:1]([CH3:2])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[O:9]=[CH:10][c:11]1[cH:12][nH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12,0
4625,0.983,0.017000000000000015,C#CC1(CO)CC1.CS(=O)(=O)Cl,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[CH:5]#[C:6][C:7]1([CH2:8][OH:9])[CH2:10][CH2:11]1,0
4626,0.704,0.29600000000000004,NCCCCO.O=C(O)c1ccc2ncccc2c1,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][cH:10][c:11]2[cH:12]1.[NH2:13][CH2:14][CH2:15][CH2:16][CH2:17][OH:18],0
