mol_idx,top_score,uq,pred_top1,true_reactants,error,ensemble_mean_score,ensemble_std_score,ensemble_uq
4131,0.702,0.298,Cc1cc(C(=O)O)no1.O=C(C[C@@H]1CCCNC1)Nc1ccc2cc1CCc1cncc(c1)Nc1ncc(Cl)c(n1)N2,Cl[C:1]([c:2]1[cH:3][c:4]([CH3:5])[o:6][n:7]1)=[O:8].[O:16]=[C:17]([CH2:18][C@@H:19]1[CH2:20][CH2:21][CH2:22][NH:23][CH2:24]1)[NH:25][c:26]1[cH:27][cH:28][c:29]2[cH:30][c:31]1[CH2:32][CH2:33][c:34]1[cH:35][n:36][cH:37][c:38]([cH:39]1)[NH:40][c:41]1[n:42][cH:43][c:44]([Cl:45])[c:46]([n:47]1)[NH:48]2,1,0.757,0.07013914741426502,0.243
4132,0.69,0.31,CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1N.COc1ccc(CN2C(=O)c3c(Cl)nc(Cl)c(F)c3C2(C)C)c(OC)c1,Cl[c:1]1[n:2][c:3]([Cl:4])[c:5]2[c:6]([c:7]1[F:8])[C:9]([CH3:10])([CH3:11])[N:12]([CH2:13][c:14]1[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]1[O:22][CH3:23])[C:24]2=[O:25].[CH3:26][C:27]([CH3:28])([CH3:29])[O:30][C:31](=[O:32])[NH:33][C@H:34]1[CH2:35][CH2:36][CH2:37][CH2:38][C@H:39]1[NH2:40],0,0.671,0.06918453584436338,0.32899999999999996
4133,0.751,0.249,COc1cccc(CN2CCC(CC#N)CC2)c1,O=[C:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9]1)[N:10]1[CH2:11][CH2:12][CH:13]([CH2:14][CH2:15][NH2:16])[CH2:17][CH2:18]1,1,0.72775,0.025370997221236716,0.27225
4134,0.657,0.3429999999999999,CCC(C)(C)O.O=C(Cl)c1cc(Cl)c(Cl)nc1Cl,O[C:1]([CH2:2][CH3:3])([CH3:4])[CH3:5].[O:6]=[C:7]([OH:8])[c:9]1[cH:10][c:11]([Cl:12])[c:13]([Cl:14])[n:15][c:16]1[Cl:17],1,0.57075,0.11253971521200862,0.42925
4135,0.599,0.401,N#Cc1cc(SCc2ccccc2)cc(F)c1O.N#Cc1ccc(F)cc1Cl,Br[c:1]1[cH:2][c:3]([F:4])[c:5]([O:6][c:7]2[cH:8][cH:9][c:10]([C:11]#[N:12])[c:13]([Cl:14])[cH:15]2)[c:16]([C:17]#[N:18])[cH:19]1.[SH:20][CH2:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,1,0.5785,0.13006632923243433,0.4215
4136,0.656,0.344,COC(=O)c1cccc(-c2nc([C@H]3CCCCN3C(=O)COc3ccccc3)cs2)c1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8](-[c:9]2[n:10][c:11]([C@H:12]3[CH2:13][CH2:14][CH2:15][CH2:16][N:17]3[C:18](=[O:19])[CH2:20][O:21][c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[cH:28][s:29]2)[cH:30]1,0,0.6695,0.01323820229487374,0.3305
4137,0.993,0.007,COc1cc(Cl)cc(CO)c1.CS(=O)(=O)Cl,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[CH3:5][O:6][c:7]1[cH:8][c:9]([Cl:10])[cH:11][c:12]([CH2:13][OH:14])[cH:15]1,0,0.9905,0.004821825380496482,0.009499999999999953
4138,0.353,0.647,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(N)c(Cl)c2)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][N:4]([C:5](=[O:6])[c:7]2[cH:8][cH:9][c:10]([NH2:11])[c:12]([Cl:13])[cH:14]2)[CH2:15][CH2:16]1,0,0.4495,0.0990265116016918,0.5505
4139,0.522,0.478,CCOC(=O)CCN1CCCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,C[O:1][C:2](=[O:3])[CH2:4][CH2:5][N:6]1[CH2:7][CH2:8][CH2:9][CH2:10][C@H:11]1[CH2:12][O:13][c:14]1[cH:15][cH:16][c:17]([O:18][c:19]2[cH:20][cH:21][c:22]([Cl:23])[cH:24][cH:25]2)[cH:26][cH:27]1,1,0.5195,0.013901438774457856,0.48050000000000004
4140,0.198,0.802,CCOC(=O)c1cnc(C=C(C)C)c(C#N)c1,Cl[c:1]1[n:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][c:11]1[C:12]#[N:13].[Zn+][CH2:14][CH:15]([CH3:16])[CH3:17],1,0.18025000000000002,0.010732543966832844,0.81975
4141,0.978,0.022,NC1CCCCC1.O=S(=O)(Cl)c1cccc(Br)c1,Cl[S:1](=[O:2])(=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]([Br:9])[cH:10]1.[NH2:11][CH:12]1[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]1,0,0.9749999999999999,0.005612486080160917,0.025000000000000133
4142,0.972,0.028,CCOc1cc(OC)c(S(=O)(=O)N2CCCC2)cc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)Cl.CS(=O)(=O)CCCN1CCNCC1,Cl[C:1]([N:2]1[C:3]([c:4]2[c:5]([O:6][CH2:7][CH3:8])[cH:9][c:10]([O:11][CH3:12])[c:13]([S:14](=[O:15])(=[O:16])[N:17]3[CH2:18][CH2:19][CH2:20][CH2:21]3)[cH:22]2)=[N:23][C:24]([CH3:25])([c:26]2[cH:27][cH:28][c:29]([Cl:30])[cH:31][cH:32]2)[C:33]1([CH3:34])[c:35]1[cH:36][cH:37][c:38]([Cl:39])[cH:40][cH:41]1)=[O:42].[CH3:43][S:44](=[O:45])(=[O:46])[CH2:47][CH2:48][CH2:49][N:50]1[CH2:51][CH2:52][NH:53][CH2:54][CH2:55]1,1,0.94075,0.027178806081209646,0.059250000000000025
4143,0.435,0.565,CNC(=O)c1cc(Cl)ccn1.Cc1cc(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1O,Cl[c:1]1[cH:2][c:3]([C:4]([NH:5][CH3:6])=[O:7])[n:8][cH:9][cH:10]1.[CH3:11][c:12]1[cH:13][c:14]([CH2:15][C:16](=[O:17])[NH:18][c:19]2[cH:20][cH:21][c:22]([Cl:23])[c:24]([C:25]([F:26])([F:27])[F:28])[cH:29]2)[cH:30][cH:31][c:32]1[OH:33],0,0.42599999999999993,0.097813598236646,0.5740000000000001
4144,0.684,0.3159999999999999,O=C1NCc2cccc([N+](=O)[O-])c21,Br[c:1]1[cH:2][cH:3][c:4]([NH2:5])[c:6]2[c:7]1[CH2:8][NH:9][C:10]2=[O:11],1,0.76575,0.04749934210070703,0.23424999999999996
4145,0.987,0.013,O=C1CCC(CO)N1.O=S(=O)(Cl)c1ccccc1,Cl[S:1](=[O:2])(=[O:3])[c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[O:10]=[C:11]1[CH2:12][CH2:13][CH:14]([CH2:15][OH:16])[NH:17]1,0,0.976,0.012864680330268618,0.02400000000000002
4146,0.588,0.412,CCCCCCCCCCCCNC(=O)c1ccc(CN)cc1.CCCCc1oc2ccccc2c1C=O,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([C:6]([NH:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH3:19])=[O:20])[cH:21][cH:22]1.[CH3:23][CH2:24][CH2:25][CH2:26][c:27]1[o:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]2[c:35]1[CH2:36][NH2:37],1,0.45724999999999993,0.07822843153227602,0.5427500000000001
4147,0.92,0.0799999999999999,Nc1ccccc1N1CCCCC1.O=C(Cl)c1ccc([N+](=O)[O-])o1,Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([N+:7](=[O:8])[O-:9])[o:10]1.[NH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[N:18]1[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]1,0,0.72775,0.1598286191518903,0.27225
4148,0.515,0.485,C=C(C)C(=O)Cl.COc1cc(-c2nc3ccccc3s2)cc(OC)c1OCCCCCCO,O[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][O:7][c:8]1[c:9]([O:10][CH3:11])[cH:12][c:13](-[c:14]2[n:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[s:22]2)[cH:23][c:24]1[O:25][CH3:26].[CH2:27]=[C:28]([CH3:29])[C:30](=[O:31])[OH:32],1,0.47,0.11681395464583845,0.53
4149,0.682,0.3179999999999999,COC(=O)c1ccc2[nH]c3c(c(C)nn3-c3ccccn3)c(=O)c2c1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[c:10](=[O:11])[c:12]1[c:13]([CH3:14])[n:15][n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][n:22]3)[c:23]1[nH:24]2,0,0.65425,0.045173969274350925,0.34575
4150,0.965,0.035,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.O=C1NN=C2CNCc3[nH]c4cccc1c4c32,O[C:1]([C@@H:2]([NH:3][C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)=[O:18].[O:19]=[c:20]1[nH:21][n:22][c:23]2[c:24]3[c:25]([nH:26][c:27]4[cH:28][cH:29][cH:30][c:31]1[c:32]34)[CH2:33][NH:34][CH2:35]2,0,0.9410000000000001,0.018384776310850205,0.05899999999999994
4151,0.341,0.659,CCC1CCN(CC#N)CC1,[CH3:1][CH2:2][CH:3]1[CH2:4][CH2:5][N:6]([CH2:7][C:8]#[N:9])[CH2:10][CH2:11]1,0,0.42,0.07545528477184352,0.5800000000000001
4152,0.185,0.815,CCCCCC(=O)/C=C/c1scnc1CCCCCCC(=O)OC,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])/[CH:8]=[CH:9]/[c:10]1[s:11][cH:12][n:13][c:14]1[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][C:21](=[O:22])[O:23][CH3:24],0,0.31275,0.08258442649797841,0.68725
4153,0.404,0.596,CCC(CC)N1C(=O)[C@@](C)(CBr)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1.C[S-],Br[CH:1]([CH2:2][CH3:3])[CH2:4][CH3:5].[CH3:6][S:7][CH2:8][C@@:9]1([CH3:10])[CH2:11][C@H:12]([c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[C@@H:20]([c:21]2[cH:22][cH:23][c:24]([Cl:25])[cH:26][cH:27]2)[NH:28][C:29]1=[O:30],1,0.523,0.07172865536171717,0.477
4154,0.419,0.581,C1COCCN1.CC(=O)Cc1ccc(Cl)nc1,O=[C:1]([CH3:2])[CH2:3][c:4]1[cH:5][cH:6][c:7]([Cl:8])[n:9][cH:10]1.[CH2:11]1[CH2:12][O:13][CH2:14][CH2:15][NH:16]1,0,0.53775,0.13487471037967053,0.46225000000000005
4155,0.579,0.421,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1cccs1)NC(=O)OC(C)(C)C,C[O:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C@H:6]([CH2:7][CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[NH:15][C:16](=[O:17])[C@H:18]([CH2:19][c:20]1[cH:21][cH:22][cH:23][s:24]1)[NH:25][C:26](=[O:27])[O:28][C:29]([CH3:30])([CH3:31])[CH3:32],0,0.46125,0.08371491802540333,0.5387500000000001
4156,0.251,0.749,CN(C)c1ccc(N)cc1.CN(C)c1ncc(Br)cn1,Br[c:1]1[cH:2][n:3][c:4]([N:5]([CH3:6])[CH3:7])[n:8][cH:9]1.[CH3:10][N:11]([CH3:12])[c:13]1[cH:14][cH:15][c:16]([NH2:17])[cH:18][cH:19]1,0,0.31525000000000003,0.06243546668360859,0.68475
4157,0.727,0.273,Cc1cc(Br)c(C#N)cc1[N+](=O)[O-],O=[N+:1]([O-])[c:2]1[c:3]([CH3:4])[cH:5][c:6]([Br:7])[c:8]([C:9]#[N:10])[cH:11]1,0,0.72725,0.054241934884367835,0.27275000000000005
4158,0.482,0.518,CCOC(=O)/C=C/c1ccc(N[C@@H]2CCCNC2)nc1.O=C(O)C1CCCCC1,O[C:1](=[O:2])[CH:3]1[CH2:4][CH2:5][CH2:6][CH2:7][CH2:8]1.[CH3:9][CH2:10][O:11][C:12](=[O:13])/[CH:14]=[CH:15]/[c:16]1[cH:17][cH:18][c:19]([NH:20][C@@H:21]2[CH2:22][CH2:23][CH2:24][NH:25][CH2:26]2)[n:27][cH:28]1,0,0.46025000000000005,0.06916782127550355,0.53975
4159,0.564,0.436,O=c1c2sc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(Br)cn1.O[C@@H]1CCNC1,Br[c:1]1[cH:2][cH:3][c:4]([N:5]2[CH2:6][CH2:7][C@@H:8]([OH:9])[CH2:10]2)[cH:11][n:12]1.[O:13]=[c:14]1[nH:15][n:16][cH:17][c:18]2[cH:19][c:20](-[c:21]3[cH:22][cH:23][c:24]([Cl:25])[cH:26][cH:27]3)[s:28][c:29]12,1,0.60175,0.08993157120833596,0.39825
4160,0.926,0.0739999999999999,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCCC3=O)C(=O)O1.O=Cc1ccc(F)cc1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([F:6])[cH:7][cH:8]1.[CH3:9][C:10](=[O:11])[NH:12][CH2:13][C@H:14]1[CH2:15][N:16]([c:17]2[cH:18][cH:19][c:20]3[c:21]([cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26][C:27]3=[O:28])[C:29](=[O:30])[O:31]1,0,0.857,0.08394938951535026,0.14300000000000002
4161,0.391,0.609,CC(C)(C)OC(=O)CBr.COC(=O)Cn1c(=O)[nH]c2ccc(C(=O)c3c(C)c(-c4ccc(O)cc4)c4ccccn34)cc2c1=O,Br[c:1]1[c:2]([CH3:3])[c:4]([C:5]([c:6]2[cH:7][cH:8][c:9]3[nH:10][c:11](=[O:12])[n:13]([CH2:14][C:15]([O:16][CH3:17])=[O:18])[c:19](=[O:20])[c:21]3[cH:22]2)=[O:23])[n:24]2[c:25]1[cH:26][cH:27][cH:28][cH:29]2.CC1(C)OB([c:30]2[cH:31][cH:32][c:33]([O:34][CH2:35][C:36]([O:37][C:38]([CH3:39])([CH3:40])[CH3:41])=[O:42])[cH:43][cH:44]2)OC1(C)C,1,0.521,0.16468302887668784,0.479
4162,0.303,0.6970000000000001,CCC(CC)(c1ccc(CCC(O)C(C)(C)C)c(C)c1)c1ccc(-c2ccc(C(=O)C(=O)OC)cc2)c(C)c1,CC(C)(C)[Si](C)(C)[O:1][CH:2]([CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([C:9]([CH2:10][CH3:11])([CH2:12][CH3:13])[c:14]2[cH:15][cH:16][c:17](-[c:18]3[cH:19][cH:20][c:21]([CH:22]([OH:23])[C:24](=[O:25])[O:26][CH3:27])[cH:28][cH:29]3)[c:30]([CH3:31])[cH:32]2)[cH:33][c:34]1[CH3:35])[C:36]([CH3:37])([CH3:38])[CH3:39],1,0.4515,0.15996640272257173,0.5485
4163,0.494,0.506,COC(=O)Cc1cc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)ccc1Br,C[O:1][C:2](=[O:3])[CH2:4][c:5]1[cH:6][c:7]([O:8][CH2:9][CH2:10][CH2:11][N:12]([CH2:13][c:14]2[cH:15][cH:16][cH:17][c:18]([C:19]([F:20])([F:21])[F:22])[c:23]2[Cl:24])[CH2:25][CH:26]([c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[c:33]2[cH:34][cH:35][cH:36][cH:37][cH:38]2)[cH:39][cH:40][c:41]1[Br:42],0,0.4745,0.029508473359359,0.5255000000000001
4164,0.507,0.493,COC(=O)c1cnc(Nc2ccccc2)nc1,CCO[C:1](=[O:2])[c:3]1[cH:4][n:5][c:6]([NH:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:14][cH:15]1,1,0.44475,0.045882322303911344,0.55525
4165,0.73,0.27,COC(=O)c1cnc(N2CCN(S(=O)(=O)c3cccs3)CC2)s1.NO,CO[C:1](=[O:2])[c:3]1[cH:4][n:5][c:6]([N:7]2[CH2:8][CH2:9][N:10]([S:11](=[O:12])(=[O:13])[c:14]3[cH:15][cH:16][cH:17][s:18]3)[CH2:19][CH2:20]2)[s:21]1.[NH2:22][OH:23],0,0.643,0.0720659420253423,0.357
4166,0.863,0.137,C=CCBr.COC(=O)c1ccc([N+](=O)[O-])c(O)c1,Br[CH2:1][CH:2]=[CH2:3].[CH3:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([N+:12](=[O:13])[O-:14])[c:15]([OH:16])[cH:17]1,0,0.861,0.018641351882307266,0.139
4167,0.442,0.558,C[S+](C)(C)=O.O=C1CN(C(c2ccccc2)c2ccccc2)C1,C[S+](C)(=O)[CH3:1].[O:2]=[C:3]1[CH2:4][N:5]([CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH2:19]1,0,0.42300000000000004,0.1384882666510055,0.577
4168,0.672,0.3279999999999999,CCN(CC)CCCl.O=[N+]([O-])c1ccc(O)cc1,F[c:1]1[cH:2][cH:3][c:4]([N+:5](=[O:6])[O-:7])[cH:8][cH:9]1.[CH3:10][CH2:11][N:12]([CH2:13][CH3:14])[CH2:15][CH2:16][OH:17],1,0.685,0.049371044145328745,0.31499999999999995
4169,0.938,0.062,CCOC(=O)c1cc2cc([N+](=O)[O-])ccc2s1,O=[N+:1]([O-])[c:2]1[cH:3][c:4]2[cH:5][c:6]([C:7]([O:8][CH2:9][CH3:10])=[O:11])[s:12][c:13]2[cH:14][cH:15]1,0,0.91525,0.013988834833537748,0.08474999999999999
4170,0.178,0.8220000000000001,CC(=O)Nc1cc(F)ccc1Oc1ccccc1.COc1ccc(OCCOC2CCCCO2)c(CBr)c1,CC(=O)O[C:2]([CH3:1])=[O:3].[CH3:4][O:5][c:6]1[cH:7][cH:8][c:9]([O:10][CH2:11][CH2:12][O:13][CH:14]2[CH2:15][CH2:16][CH2:17][CH2:18][O:19]2)[c:20]([CH2:21][NH:22][c:23]2[cH:24][c:25]([F:26])[cH:27][cH:28][c:29]2[O:30][c:31]2[cH:32][cH:33][cH:34][cH:35][cH:36]2)[cH:37]1,1,0.25625,0.05662320637335898,0.74375
4171,0.716,0.284,CC(C)N.Cc1onc(-c2ccncn2)c1COc1ccc(C(=O)O)cn1,O[C:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH2:7][c:8]2[c:9]([CH3:10])[o:11][n:12][c:13]2-[c:14]2[cH:15][cH:16][n:17][cH:18][n:19]2)[n:20][cH:21]1)=[O:22].[CH3:23][CH:24]([CH3:25])[NH2:26],0,0.75225,0.08877042018600563,0.24775000000000003
4172,0.157,0.843,CCOC(=O)CCc1ccc(C(=C2CC(C)(C)CC(C)(C)C2)c2ccc(O)cc2)cc1,CO[C:1](=[O:2])[CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([C:9](=[C:10]2[CH2:11][C:12]([CH3:13])([CH3:14])[CH2:15][C:16]([CH3:17])([CH3:18])[CH2:19]2)[c:20]2[cH:21][cH:22][c:23]([OH:24])[cH:25][cH:26]2)[cH:27][cH:28]1,1,0.17725,0.07727022388993059,0.82275
4173,0.116,0.884,CC(C)(C1=CC(=O)NC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,COc1ccc(C[N:1]2[CH2:2][C@@H:3]([C:4]([CH3:5])([CH3:6])[S:7](=[O:8])(=[O:9])[c:10]3[cH:11][cH:12][cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19]3)[CH2:20][C:21]2=[O:22])cc1,1,0.09100000000000001,0.01671825349730049,0.909
4174,0.854,0.146,COc1cc([N+](=O)[O-])ccc1-n1cnc(CO)c1,O=[N+:1]([O-])[c:2]1[cH:3][c:4]([O:5][CH3:6])[c:7](-[n:8]2[cH:9][n:10][c:11]([CH2:12][OH:13])[cH:14]2)[cH:15][cH:16]1,0,0.8672500000000001,0.03269843268415173,0.13274999999999992
4175,0.534,0.4659999999999999,CCOc1ccc(Br)cc1C(=O)N[C@@H](CCO)Cc1c[nH]c2ccccc12.COc1cccc(B(O)O)c1,O[C:1]([c:2]1[c:3]([O:4][CH2:5][CH3:6])[cH:7][cH:8][c:9](-[c:10]2[cH:11][cH:12][cH:13][c:14]([O:15][CH3:16])[cH:17]2)[cH:18]1)=[O:19].[NH2:20][C@@H:21]([CH2:22][CH2:23][OH:24])[CH2:25][c:26]1[cH:27][nH:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]12,1,0.45825,0.10261182924010272,0.54175
4176,0.529,0.471,CCCCc1oc2ccccc2c1C(=O)Nc1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)OC)ccc2c1,C[O:1][C:2]([CH:3]([O:4][c:5]1[c:6]([Br:7])[c:8]2[cH:9][cH:10][c:11]([NH:12][C:13]([c:14]3[c:15]([CH2:16][CH2:17][CH2:18][CH3:19])[o:20][c:21]4[cH:22][cH:23][cH:24][cH:25][c:26]34)=[O:27])[cH:28][c:29]2[cH:30][cH:31]1)[CH2:32][c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)=[O:39],0,0.50575,0.04377427897749999,0.49424999999999997
4177,0.82,0.18,CN.Cc1cc(S(=O)(=O)c2ccc(N)cc2)cc(Cl)n1,Br[c:1]1[cH:2][c:3]([S:4](=[O:5])(=[O:6])[c:7]2[cH:8][cH:9][c:10]([NH2:11])[cH:12][cH:13]2)[cH:14][c:15]([CH3:16])[n:17]1.[CH3:18][NH2:19],1,0.7072499999999999,0.09561740165890303,0.29275000000000007
4178,0.55,0.4499999999999999,CC(C)(C)OC(=O)N1CC=C(c2cc3ncnc(-c4ccc(N)cc4)c3s2)CC1.O=S(=O)(Cl)C1CC1,CC1(C)OB([c:1]2[cH:2][cH:3][c:4]([NH:5][S:6](=[O:7])(=[O:8])[CH:9]3[CH2:10][CH2:11]3)[cH:12][cH:13]2)OC1(C)C.Cl[c:14]1[n:15][cH:16][n:17][c:18]2[cH:19][c:20]([C:21]3=[CH:22][CH2:23][N:24]([C:25]([O:26][C:27]([CH3:28])([CH3:29])[CH3:30])=[O:31])[CH2:32][CH2:33]3)[s:34][c:35]12,1,0.5055000000000001,0.048767304621026596,0.49449999999999994
4179,0.408,0.5920000000000001,N#CCBr.O=C1NCN(c2ccccc2)C12CCN(C1CCCCCCCCC1)CC2,Br[CH2:1][C:2]#[N:3].[O:5]=[C:6]1[NH:7][CH2:8][N:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[C:16]12[CH2:17][CH2:18][N:19]([CH:20]1[CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][CH2:27][CH2:28][CH2:29]1)[CH2:30][CH2:31]2,0,0.47850000000000004,0.06046693311223915,0.5215
4180,0.194,0.806,CCCCOC(=O)c1nc(N2CC[C@H](N)[C@H](OCCC)C2)oc1CC.CCc1[nH]c(C(=O)O)nc1Cl,O[C:1]([c:2]1[nH:3][c:4]([CH2:5][CH3:6])[c:7]([Cl:8])[n:9]1)=[O:10].[CH3:11][CH2:12][CH2:13][CH2:14][O:15][C:16](=[O:17])[c:18]1[n:19][c:20]([N:21]2[CH2:22][CH2:23][C@H:24]([NH2:25])[C@H:26]([O:27][CH2:28][CH2:29][CH3:30])[CH2:31]2)[o:32][c:33]1[CH2:34][CH3:35],0,0.32475,0.1619156802165868,0.67525
4181,0.245,0.755,CC(C)(C)OC(=O)NC1CCCN(Cc2ccccc2)C1,CC(C)(C)OC(=O)[NH:1][CH:2]1[CH2:3][CH2:4][CH2:5][N:6]([CH2:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14]1,0,0.23124999999999998,0.015738090735537145,0.76875
4182,0.27,0.73,O=C(O)c1cc(CO)cc(CBr)c1,BrC(Br)(Br)[Br:1].O[CH2:2][c:3]1[cH:4][c:5]([CH2:6][OH:7])[cH:8][c:9]([CH2:10][OH:11])[cH:12]1,1,0.35225000000000006,0.07290533245243451,0.6477499999999999
4183,0.658,0.3419999999999999,CCC(C)NC.Clc1cncc(Cl)n1,Cl[c:1]1[cH:2][n:3][cH:4][c:5]([Cl:6])[n:7]1.[CH3:8][CH2:9][CH:10]([CH3:11])[NH:12][CH3:13],0,0.7849999999999999,0.1000624804809475,0.21500000000000008
4184,0.812,0.1879999999999999,FC(F)(F)Cc1cc2c(N3CCNCC3)ncnc2s1.NS(=O)(=O)Cc1ccc(CC(=O)O)cc1,O[C:1]([CH2:2][c:3]1[cH:4][cH:5][c:6]([CH2:7][S:8]([NH2:9])(=[O:10])=[O:11])[cH:12][cH:13]1)=[O:14].[F:15][C:16]([F:17])([F:18])[CH2:19][c:20]1[cH:21][c:22]2[c:23]([N:24]3[CH2:25][CH2:26][NH:27][CH2:28][CH2:29]3)[n:30][cH:31][n:32][c:33]2[s:34]1,0,0.78775,0.06460021284794659,0.21225000000000005
4185,0.272,0.728,CCCCCCCCCCCCCCCCCCCCCCBr.CCCCCCCCCCCCCCCCCCCCCCOc1ccc(CO)c(O)c1,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][O:23][c:24]1[cH:25][cH:26][c:27]([CH:28]=[O:29])[c:30]([O:31][CH2:32][CH2:33][CH2:34][CH2:35][CH2:36][CH2:37][CH2:38][CH2:39][CH2:40][CH2:41][CH2:42][CH2:43][CH2:44][CH2:45][CH2:46][CH2:47][CH2:48][CH2:49][CH2:50][CH2:51][CH2:52][CH3:53])[cH:54]1,1,0.4285,0.10856910241868997,0.5715
4186,0.104,0.896,CCO.O=C(O)c1cc2cc(Cl)cnc2nc1C(F)(F)F,O=[C:1]([CH2:2][C:3]([O:4][CH2:5][CH3:6])=[O:7])[C:8]([F:9])([F:10])[F:11].O=[CH:12][c:13]1[c:14]([NH2:15])[n:16][cH:17][c:18]([Cl:19])[cH:20]1,1,0.092,0.020976176963403034,0.908
4187,0.175,0.825,Cc1ccc(O)c(-c2cscc2C)n1.Fc1ccnc(Cl)c1,I[c:1]1[c:2]([O:3][c:4]2[cH:5][cH:6][n:7][c:8]([Cl:9])[cH:10]2)[cH:11][cH:12][c:13]([CH3:14])[n:15]1.OB(O)[c:16]1[c:17]([CH3:18])[cH:19][s:20][cH:21]1,1,0.28625,0.08495697440469499,0.71375
4188,0.472,0.528,CC(C)(C)OC(=O)N1CCNCC1.COC(=O)[C@@H](CC=O)C[C@@H](OC)c1ccc(F)cc1,O=[CH:1][CH2:2][C@@H:3]([C:4]([O:5][CH3:6])=[O:7])[CH2:8][C@@H:9]([O:10][CH3:11])[c:12]1[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]1.[CH3:19][C:20]([CH3:21])([CH3:22])[O:23][C:24](=[O:25])[N:26]1[CH2:27][CH2:28][NH:29][CH2:30][CH2:31]1,1,0.513,0.07474958193863028,0.487
