mol_idx,edit_type,site_idx,template_id,exact_match,template_match,error
2857,b,8,547,0,0,1
2858,b,19,545,0,0,1
2859,b,15,499,0,1,0
2860,a,27,123,0,1,1
2861,a,23,123,0,1,0
2862,b,15,541,0,1,0
2863,b,22,499,0,1,0
2864,b,14,541,0,1,1
2865,b,30,542,0,0,1
2866,a,1,120,0,1,0
2867,b,33,535,0,1,0
2868,b,19,547,0,1,0
2869,b,21,446,0,1,0
2870,b,42,547,0,1,0
2871,b,16,547,0,1,0
2872,b,17,547,0,1,0
2873,b,50,533,0,0,1
2874,a,2,124,0,0,1
2875,b,49,542,1,1,0
2876,b,2,547,0,1,0
2877,b,13,545,0,1,0
2878,b,4,543,0,1,0
2879,b,15,515,0,0,1
2880,a,7,124,0,1,0
2881,b,60,541,0,1,0
2882,b,4,546,0,1,0
2883,b,24,521,0,0,1
2884,a,2,121,0,1,0
2885,b,13,535,0,0,1
2886,b,32,488,1,1,0
2887,b,18,547,0,0,1
2888,b,19,495,0,1,0
2889,b,10,485,0,0,1
2890,a,12,122,0,0,1
2891,b,36,546,0,0,1
2892,b,8,544,0,1,0
2893,b,41,547,1,1,0
2894,b,38,512,0,1,0
2895,a,12,124,0,1,0
2896,b,13,537,0,0,1
2897,a,15,122,0,1,0
2898,b,20,547,0,1,0
2899,b,7,366,0,0,1
2900,b,12,546,0,0,1
2901,b,10,546,0,0,1
2902,b,17,536,1,1,0
2903,b,9,537,0,0,1
2904,b,21,471,0,1,0
2905,b,33,521,0,1,0
2906,b,43,546,0,0,1
2907,a,22,123,0,0,1
2908,a,46,119,0,0,1
2909,b,2,543,0,0,1
2910,b,22,543,0,0,1
2911,b,27,546,0,0,1
2912,b,1,529,0,1,0
2913,b,10,546,0,0,1
2914,b,13,545,0,1,0
2915,b,26,521,0,0,1
2916,b,7,545,0,1,0
2917,b,14,547,0,1,0
2918,b,15,546,1,1,0
2919,a,17,105,0,0,1
2920,b,31,547,1,1,0
2921,b,4,539,0,1,0
2922,b,5,531,0,1,0
2923,b,14,547,0,0,1
2924,a,15,122,0,1,0
2925,b,3,530,0,0,1
2926,a,8,123,0,0,1
2927,a,39,124,0,1,0
2928,b,8,526,0,1,0
2929,a,19,124,0,1,0
2930,b,29,542,0,1,0
2931,b,9,543,1,1,0
2932,b,7,543,1,1,0
2933,b,18,541,0,0,1
2934,b,16,534,0,1,0
2935,a,11,122,0,0,1
2936,b,2,545,0,1,1
2937,b,28,543,0,0,1
2938,b,17,545,0,1,0
2939,a,2,121,0,1,0
2940,b,15,536,1,1,0
2941,b,9,545,0,1,0
2942,b,13,517,0,0,1
2943,b,11,516,0,0,1
2944,b,10,546,0,1,0
2945,b,20,526,0,0,1
2946,a,2,124,0,1,0
2947,b,20,505,0,0,1
2948,b,15,545,0,1,0
2949,b,2,450,0,1,0
2950,b,7,528,0,1,0
2951,b,18,529,0,0,1
2952,b,3,494,0,1,0
2953,b,22,536,1,1,0
2954,b,32,546,0,1,0
2955,b,23,538,0,0,1
2956,b,75,445,0,0,0
2957,b,71,546,1,1,0
2958,b,22,488,1,1,0
2959,b,57,547,0,0,1
2960,b,17,536,0,1,0
2961,b,14,546,0,1,0
2962,b,25,545,0,0,1
2963,b,27,547,1,1,0
2964,a,11,124,0,1,0
2965,b,20,543,0,1,0
2966,b,21,547,1,0,1
2967,b,24,539,0,1,0
2968,b,28,545,0,1,0
2969,a,2,121,0,0,1
2970,b,9,541,0,0,1
2971,b,71,447,0,0,1
2972,a,27,123,0,0,1
2973,a,32,124,0,1,0
2974,b,17,536,1,0,1
2975,b,11,497,0,0,1
2976,a,13,122,0,1,0
2977,b,22,542,0,1,0
2978,a,24,124,0,0,1
2979,b,29,547,1,1,0
2980,b,25,508,0,1,0
2981,b,1,529,0,0,1
2982,b,48,547,0,0,1
2983,b,17,544,0,1,1
2984,b,27,543,0,0,1
2985,b,21,547,0,0,1
2986,b,19,534,0,0,1
2987,b,11,509,0,0,1
2988,b,26,547,0,1,1
2989,b,5,506,0,0,1
2990,b,20,546,0,1,0
2991,b,22,545,0,1,0
2992,a,10,124,0,0,1
2993,b,16,497,0,0,1
2994,b,33,546,0,0,1
2995,a,21,124,0,0,1
2996,b,32,541,0,0,1
2997,b,9,545,0,1,0
2998,a,16,115,0,0,1
2999,b,26,539,0,0,1
3000,b,0,515,0,0,1
3001,b,14,528,0,1,0
3002,b,25,546,0,0,1
3003,a,25,124,0,1,0
3004,b,11,510,0,0,1
3005,b,15,541,0,0,1
3006,b,10,528,0,1,0
3007,b,40,529,1,1,0
3008,a,15,123,0,1,0
3009,b,17,547,0,0,1
3010,a,16,123,0,0,1
3011,a,2,124,0,0,1
3012,b,35,545,0,1,0
3013,b,7,545,0,1,0
3014,a,24,123,0,1,0
3015,a,9,118,0,1,0
3016,b,32,529,1,1,0
3017,b,8,547,0,1,0
3018,b,26,466,0,0,1
3019,b,16,542,0,1,0
3020,b,19,517,0,1,0
3021,b,28,362,0,0,1
3022,b,15,529,0,0,1
3023,a,0,124,1,1,1
3024,b,21,523,0,1,0
3025,a,21,117,0,0,1
3026,b,7,504,1,1,0
3027,b,10,547,0,1,0
3028,b,56,547,0,1,0
3029,b,32,532,0,0,1
3030,b,24,547,0,1,0
3031,b,40,536,0,0,1
3032,b,19,547,1,1,0
3033,b,0,529,1,1,0
3034,b,13,532,0,1,0
3035,b,50,544,0,0,1
3036,a,15,121,0,1,0
3037,b,5,540,0,1,0
3038,b,16,545,0,1,0
3039,a,23,124,0,0,1
3040,b,19,518,0,0,1
3041,a,10,124,0,1,0
3042,b,15,504,1,1,0
3043,a,16,122,0,1,0
3044,b,15,527,0,1,0
3045,b,52,529,1,1,0
3046,b,12,547,0,1,0
3047,b,3,547,0,1,0
3048,b,10,541,0,0,1
3049,b,9,521,0,0,1
3050,a,24,123,0,1,0
3051,b,5,534,0,0,1
3052,a,2,124,0,0,1
3053,b,13,521,0,0,1
3054,b,15,540,0,1,0
3055,b,5,543,1,1,0
3056,b,6,545,0,0,1
3057,b,2,546,0,1,0
3058,b,18,538,0,1,0
3059,b,3,462,0,0,1
3060,b,20,543,0,1,0
3061,a,1,117,0,0,1
3062,b,4,523,0,0,1
3063,b,14,547,0,1,0
3064,a,7,122,0,1,0
3065,b,27,545,0,1,0
3066,b,27,547,0,1,1
3067,b,42,539,0,0,1
3068,a,11,122,0,1,0
3069,b,9,537,1,1,1
3070,a,23,119,0,0,1
3071,a,12,116,0,0,1
3072,b,28,533,0,1,0
3073,a,43,124,0,0,1
3074,a,33,124,0,1,0
3075,b,7,528,0,1,0
3076,b,17,547,0,1,1
3077,b,18,538,0,1,0
3078,b,26,547,0,0,1
3079,b,12,547,0,0,1
3080,b,16,528,0,0,1
3081,b,33,516,0,1,0
3082,b,12,545,0,0,1
3083,a,21,121,0,1,0
3084,b,16,538,0,1,0
3085,b,10,545,0,1,0
3086,a,11,123,0,0,1
3087,b,19,540,1,1,0
3088,b,42,541,0,0,1
3089,b,23,521,0,1,1
3090,b,25,547,0,1,1
3091,b,40,480,0,1,0
3092,b,6,547,0,1,0
3093,a,8,123,0,1,0
3094,a,3,120,0,0,1
3095,b,13,524,0,0,1
3096,b,15,463,0,1,0
3097,b,15,528,0,0,1
3098,b,22,433,0,0,1
3099,b,2,486,0,0,1
3100,b,7,540,1,1,0
3101,b,14,516,0,0,1
3102,a,20,123,0,1,0
3103,b,9,547,0,0,1
3104,b,39,477,0,1,0
3105,b,19,490,0,1,0
3106,b,18,516,0,1,0
3107,b,49,529,1,1,0
3108,b,13,533,0,1,0
3109,a,2,121,0,1,0
3110,b,19,547,0,1,0
3111,b,6,530,0,0,1
3112,a,27,123,0,1,0
3113,a,18,124,0,1,0
3114,b,3,547,0,1,0
3115,b,5,546,1,0,1
3116,b,9,547,0,1,0
3117,b,18,461,1,1,0
3118,a,37,123,0,1,0
3119,a,29,121,0,0,1
3120,b,10,543,0,1,0
3121,b,28,529,0,0,1
3122,b,15,517,0,1,0
3123,b,23,547,1,1,0
3124,a,9,120,0,1,0
3125,b,12,537,1,1,0
3126,b,40,547,0,0,1
3127,b,31,547,0,1,0
3128,a,12,118,0,0,1
3129,b,15,540,0,1,0
3130,b,17,489,0,1,0
3131,b,25,547,1,0,1
3132,b,26,533,0,1,0
3133,b,35,547,0,0,1
3134,a,8,124,0,0,1
3135,a,6,123,0,1,0
3136,b,13,543,0,1,0
3137,b,10,541,0,1,0
3138,b,9,504,1,0,1
3139,b,19,545,0,1,1
3140,b,17,477,0,0,1
3141,b,19,544,0,1,0
3142,b,28,467,0,1,0
3143,b,19,546,0,0,1
3144,b,31,523,0,0,1
3145,b,5,508,0,1,0
3146,a,1,107,0,0,1
3147,a,0,122,1,0,1
3148,a,35,121,0,0,1
3149,b,43,545,0,1,0
3150,b,21,543,1,1,0
3151,b,23,465,0,0,1
3152,b,23,547,1,1,0
3153,b,14,546,0,1,0
3154,b,18,531,0,1,0
3155,a,7,124,0,1,0
3156,b,15,541,0,0,1
3157,a,5,123,0,0,1
3158,b,34,539,0,0,1
3159,b,64,438,0,1,0
3160,b,8,529,0,0,1
3161,b,34,541,0,1,0
3162,b,12,544,0,1,0
3163,b,15,546,0,1,0
3164,b,16,534,0,1,0
3165,b,38,547,0,0,1
3166,a,2,124,0,1,0
3167,b,14,546,0,0,1
3168,a,5,124,0,0,1
3169,b,17,547,1,1,0
3170,a,9,123,0,0,1
3171,a,15,124,0,0,1
3172,a,5,123,0,1,0
3173,b,28,546,0,1,0
3174,b,19,547,1,1,0
3175,b,8,546,0,0,1
3176,a,16,113,0,0,1
3177,a,5,123,0,0,1
3178,b,21,539,0,0,1
3179,a,18,123,0,0,1
3180,a,2,124,0,0,1
3181,b,16,547,0,1,0
3182,b,27,542,1,1,0
3183,a,29,123,0,0,1
3184,b,11,536,1,1,0
3185,b,10,537,1,1,0
3186,b,6,546,0,0,1
3187,b,36,544,0,0,1
3188,a,3,120,0,1,0
3189,a,2,121,0,1,0
3190,a,10,110,0,0,1
3191,b,24,531,0,1,0
3192,b,77,445,0,0,0
3193,b,10,541,0,0,1
3194,a,0,122,1,1,0
3195,b,8,544,0,1,0
3196,b,12,536,0,1,0
3197,b,13,450,0,1,0
3198,b,12,515,1,1,0
3199,b,2,450,0,1,0
3200,a,3,89,0,0,1
3201,a,0,122,1,1,0
3202,b,10,545,0,1,0
3203,b,21,520,0,1,0
3204,a,2,121,0,1,0
3205,b,44,546,0,0,1
3206,b,37,529,0,0,1
3207,a,5,124,0,0,1
3208,b,7,543,0,0,1
3209,a,26,122,0,1,0
3210,b,19,547,1,1,0
3211,b,22,547,0,1,0
3212,b,4,505,0,1,0
3213,a,11,124,0,1,0
3214,b,54,542,0,1,0
3215,b,16,525,0,1,0
3216,b,6,547,0,1,0
3217,b,13,539,1,0,1
3218,b,2,544,0,1,0
3219,b,20,539,0,0,1
3220,a,14,123,0,1,0
3221,b,5,514,1,0,1
3222,a,14,123,0,1,1
3223,b,13,542,0,0,1
3224,b,26,535,0,1,0
3225,b,10,541,0,0,1
3226,b,16,545,0,1,0
3227,a,8,122,0,1,0
3228,b,17,539,0,0,1
3229,b,31,523,0,0,1
3230,b,21,499,0,1,0
3231,b,2,505,0,1,0
3232,a,2,124,0,0,1
3233,b,34,536,1,1,0
3234,b,21,376,0,0,1
3235,b,5,542,1,1,0
3236,a,0,123,0,0,1
3237,b,49,454,0,1,0
3238,a,15,121,0,1,0
3239,a,41,124,0,1,0
3240,a,1,123,0,1,0
3241,a,16,124,0,0,1
3242,a,0,122,1,1,0
3243,b,22,514,0,0,1
3244,b,24,517,0,0,1
3245,b,9,530,0,0,1
3246,b,15,544,0,1,0
3247,b,29,544,1,1,0
3248,b,36,540,0,0,1
3249,b,16,517,0,1,0
3250,b,62,547,0,0,1
3251,a,21,124,0,0,1
3252,b,36,542,0,1,0
3253,b,33,515,0,0,1
3254,b,12,540,0,1,0
3255,b,20,519,0,1,0
3256,b,15,540,0,1,0
3257,b,14,508,0,0,1
3258,b,12,547,0,0,1
3259,b,9,547,0,0,1
3260,b,50,387,0,0,1
3261,b,22,546,0,1,0
3262,b,22,539,0,1,1
3263,b,20,543,0,1,0
3264,a,9,122,0,1,0
3265,b,20,545,0,1,1
3266,b,67,447,0,1,0
3267,b,19,488,1,1,0
3268,b,3,508,0,1,0
3269,a,12,121,0,1,0
3270,b,15,545,0,1,0
3271,b,2,531,0,1,0
3272,b,21,535,0,0,1
3273,b,40,544,0,1,0
3274,b,41,545,0,0,1
3275,a,12,121,0,1,0
3276,b,3,546,0,1,0
3277,b,2,505,0,0,1
3278,b,30,518,0,0,1
3279,b,16,547,0,0,1
3280,b,40,539,0,0,1
3281,a,2,124,0,1,0
3282,a,7,124,0,1,0
3283,b,14,547,0,0,1
3284,a,8,121,0,0,1
3285,b,44,547,0,1,0
3286,a,16,119,0,0,1
3287,b,24,542,0,1,1
3288,b,7,546,0,0,1
3289,b,3,544,1,1,0
3290,b,13,526,1,1,0
3291,b,12,541,0,1,0
3292,b,7,489,0,1,0
3293,a,25,123,0,1,0
3294,b,47,547,0,0,1
3295,a,26,124,0,1,0
3296,a,1,120,0,0,1
3297,a,20,116,0,1,0
3298,a,21,123,0,0,1
3299,b,9,541,0,0,1
3300,b,3,547,0,1,0
3301,b,18,414,0,1,0
3302,a,19,124,0,0,1
3303,b,10,535,0,1,0
3304,a,6,124,0,1,0
3305,b,10,526,0,0,1
3306,b,35,532,0,0,1
3307,b,84,543,0,0,1
3308,b,28,543,0,0,1
3309,b,8,538,0,1,0
3310,b,6,546,0,0,1
3311,b,3,462,0,0,1
3312,b,20,544,0,1,1
3313,b,8,520,0,1,0
3314,b,9,403,0,0,1
3315,b,15,544,1,1,0
3316,b,21,547,0,0,1
3317,b,9,543,1,1,0
3318,b,65,438,0,0,1
3319,b,44,537,0,0,1
3320,b,12,541,0,0,1
3321,b,1,515,0,0,1
3322,b,9,453,0,1,0
3323,b,9,492,0,0,1
3324,b,13,547,0,0,1
3325,a,11,115,0,0,1
3326,b,12,547,0,0,1
3327,b,6,527,0,1,0
3328,b,35,539,0,0,1
3329,b,10,533,0,1,0
3330,b,15,531,0,1,0
3331,a,19,123,0,0,1
3332,b,26,467,0,1,0
3333,a,8,107,0,0,1
3334,b,24,534,0,1,0
3335,b,7,547,0,1,0
3336,b,9,543,1,0,1
3337,b,16,508,0,1,1
3338,b,18,542,0,0,1
3339,b,17,547,0,1,0
3340,a,8,89,0,0,1
3341,b,14,512,0,1,0
3342,a,16,124,0,0,1
3343,a,0,122,1,1,0
3344,b,7,538,0,1,0
3345,b,11,540,1,1,0
3346,b,28,532,0,0,1
3347,a,6,122,0,0,1
3348,b,37,545,0,0,1
3349,b,8,547,0,1,0
3350,b,1,513,1,1,0
3351,a,22,123,0,0,1
3352,a,6,117,0,0,1
3353,b,5,525,0,0,1
3354,b,23,534,1,1,0
3355,b,9,539,0,1,0
3356,a,2,124,0,1,0
3357,b,20,547,0,1,0
3358,b,32,544,0,0,1
3359,b,22,542,0,0,1
3360,b,25,547,0,0,1
3361,b,1,539,1,1,0
3362,a,28,119,0,0,1
3363,b,12,547,0,1,0
3364,b,49,438,0,0,1
3365,b,13,539,0,0,1
3366,b,25,547,0,1,0
3367,b,30,540,0,0,1
3368,b,38,547,0,1,0
3369,b,26,467,0,1,0
3370,b,19,541,0,1,0
3371,a,20,121,0,0,1
3372,b,13,529,1,1,0
3373,b,19,546,1,0,1
3374,b,9,534,1,1,0
3375,a,29,124,0,1,0
3376,b,10,547,0,1,0
3377,b,3,513,1,0,1
3378,b,20,539,0,1,0
3379,b,14,544,0,1,0
3380,a,26,123,0,1,0
3381,b,34,544,0,0,1
3382,b,7,546,1,0,1
3383,b,9,546,1,1,0
3384,b,35,547,0,0,1
3385,b,45,546,0,1,0
3386,a,16,119,0,0,1
3387,b,9,530,1,1,0
3388,b,28,468,0,1,0
3389,b,9,547,1,1,0
3390,b,15,528,0,1,0
3391,b,5,514,1,1,0
3392,b,23,547,0,0,1
3393,b,41,544,0,1,0
3394,b,38,547,0,1,0
3395,a,11,121,0,0,1
3396,b,39,520,0,0,1
3397,b,23,547,0,0,1
3398,b,22,547,0,1,0
3399,b,1,519,1,1,0
3400,a,30,121,0,1,0
3401,b,5,546,1,0,1
3402,a,9,124,0,1,0
3403,b,28,466,0,1,0
3404,b,25,547,0,1,0
3405,a,12,124,0,0,1
3406,b,5,542,0,0,1
3407,a,19,122,0,1,0
3408,b,47,511,0,1,0
3409,b,5,543,1,1,0
3410,b,9,543,1,0,1
3411,b,0,515,0,0,1
3412,b,15,538,1,0,1
3413,b,11,547,1,1,0
3414,b,18,547,0,1,0
3415,b,10,545,0,1,0
3416,b,26,547,0,1,0
3417,b,7,540,1,1,0
3418,b,12,547,0,1,0
3419,b,23,547,1,0,1
3420,b,1,544,0,0,1
3421,b,33,511,0,1,0
3422,b,6,547,0,0,1
3423,b,15,546,1,1,0
3424,a,17,124,0,0,1
3425,b,18,547,0,1,0
3426,b,32,545,0,0,1
3427,b,15,547,0,1,1
3428,b,47,437,0,0,0
3429,b,7,545,0,0,1
3430,a,12,124,0,0,1
3431,b,14,533,0,1,0
3432,a,11,119,0,1,0
3433,b,5,543,1,0,1
3434,b,23,511,0,1,0
3435,b,13,490,0,0,1
3436,b,30,521,0,1,0
3437,b,19,523,1,1,0
3438,b,12,541,0,1,0
3439,a,14,123,0,0,1
3440,b,16,547,0,0,1
3441,b,13,547,0,0,1
3442,b,24,547,0,1,0
3443,b,12,463,0,1,0
3444,a,6,118,0,0,1
3445,b,26,538,0,0,1
3446,b,14,541,0,0,1
3447,b,19,543,0,0,1
3448,b,18,539,0,0,1
3449,b,10,528,0,1,0
3450,b,12,521,0,0,1
3451,b,17,545,0,0,1
3452,a,22,124,0,0,1
3453,a,2,124,0,0,1
3454,b,5,514,1,0,1
3455,b,22,498,0,1,0
3456,b,33,547,0,0,1
3457,b,31,523,1,1,0
3458,b,15,542,1,1,0
3459,b,24,544,0,0,1
3460,b,35,546,0,1,0
3461,a,4,115,0,0,1
3462,b,15,547,1,0,1
3463,a,19,123,0,1,0
3464,b,13,460,0,0,1
3465,a,1,107,0,0,1
3466,b,25,547,0,1,0
3467,b,17,538,1,1,0
3468,b,48,547,0,0,1
3469,a,22,123,0,0,1
3470,a,2,124,0,1,0
3471,b,0,522,0,0,1
3472,b,20,528,0,0,1
3473,b,22,547,0,0,1
3474,b,15,547,0,1,0
3475,b,17,536,1,1,0
3476,b,12,545,0,1,0
3477,b,3,547,0,0,1
3478,b,30,541,0,0,1
3479,b,16,545,0,0,1
3480,b,23,547,0,1,0
3481,b,18,541,0,1,0
3482,a,9,124,0,0,1
3483,b,14,545,0,1,0
3484,b,15,546,0,1,0
3485,a,16,124,0,0,1
3486,a,13,71,0,0,1
3487,b,21,284,0,0,1
3488,b,26,547,0,0,1
3489,b,19,501,1,0,1
3490,b,6,520,0,1,0
3491,b,22,517,0,1,0
3492,b,21,547,0,0,1
3493,a,13,122,0,1,0
3494,b,1,537,1,1,0
3495,a,2,111,0,0,1
3496,b,16,526,0,0,1
3497,b,20,539,0,0,1
3498,b,17,540,0,1,0
3499,b,42,546,0,0,1
3500,a,3,122,0,1,0
3501,b,19,532,0,1,0
3502,b,13,526,0,0,1
3503,b,10,540,0,0,1
3504,a,2,121,0,0,1
3505,b,21,547,1,1,0
3506,b,16,542,0,0,1
3507,b,15,515,0,0,1
3508,b,13,533,0,0,1
3509,b,12,547,0,1,0
3510,b,17,541,0,0,1
3511,b,16,545,0,1,0
3512,a,2,124,0,0,1
3513,a,23,119,0,0,1
3514,b,11,546,1,1,0
3515,a,11,114,0,0,1
3516,a,6,123,0,1,0
3517,b,29,535,0,0,1
3518,b,9,524,1,1,0
3519,b,31,538,0,1,0
3520,b,14,391,0,1,0
3521,b,15,538,1,0,1
3522,b,24,502,1,1,0
3523,b,16,505,0,1,0
3524,a,18,122,0,1,0
3525,b,23,546,0,1,1
3526,b,15,547,0,1,0
3527,b,14,526,0,1,0
3528,b,50,541,0,0,1
3529,b,14,546,0,1,0
3530,b,31,547,1,1,0
3531,b,21,544,0,1,0
3532,a,2,121,0,0,1
3533,b,8,545,0,1,0
3534,a,24,119,0,0,1
3535,b,5,542,1,1,0
3536,a,11,124,0,0,1
3537,b,15,535,0,1,0
3538,b,9,547,0,1,1
3539,b,36,547,0,1,0
3540,b,9,516,0,1,1
3541,b,38,539,0,0,1
3542,b,43,547,1,1,0
3543,b,5,302,0,1,0
3544,b,13,542,1,1,0
3545,a,33,122,0,1,0
3546,b,23,535,0,0,1
3547,b,20,542,0,0,1
3548,a,5,124,0,1,0
3549,b,14,547,0,1,0
3550,a,13,113,0,1,0
3551,b,13,547,0,1,0
3552,b,7,545,0,0,1
3553,b,46,537,1,1,0
3554,a,14,124,0,0,1
3555,b,24,546,0,1,0
3556,a,6,123,0,1,0
3557,b,20,545,0,1,0
3558,b,11,504,0,1,1
3559,a,16,121,0,1,0
3560,b,12,546,0,0,1
3561,b,20,547,0,1,0
3562,b,9,546,0,0,1
3563,b,22,535,0,1,0
3564,b,13,547,0,1,0
3565,a,3,120,0,1,0
3566,b,20,547,0,1,0
3567,b,41,540,0,0,1
3568,b,14,539,0,0,1
3569,a,19,122,0,1,0
3570,b,3,546,0,1,0
3571,b,36,547,0,1,0
3572,b,17,540,0,1,0
3573,b,16,544,0,1,0
3574,b,48,547,0,1,1
3575,a,14,121,0,0,1
3576,a,1,115,0,1,0
3577,b,8,545,0,0,1
3578,a,20,124,0,1,0
3579,a,29,124,0,0,1
3580,a,9,119,0,0,1
3581,b,12,533,0,1,0
3582,a,9,123,0,0,1
3583,b,11,542,1,1,0
3584,b,3,547,0,0,1
3585,a,10,122,0,0,1
3586,b,10,521,0,1,0
3587,a,17,124,0,1,0
3588,b,6,520,0,1,0
3589,a,0,123,1,1,0
3590,b,14,521,0,0,1
3591,a,37,123,0,1,0
3592,b,11,545,0,1,0
3593,b,0,515,1,1,0
3594,b,5,546,1,0,1
3595,a,18,121,0,0,1
3596,b,25,544,0,1,1
3597,b,27,545,0,0,1
3598,a,14,120,0,1,0
3599,a,15,121,0,0,1
3600,a,20,122,0,1,0
3601,b,34,373,0,0,1
3602,b,16,544,0,1,0
3603,b,58,547,0,0,1
3604,b,38,545,0,0,1
3605,b,11,547,1,1,0
3606,b,31,535,0,0,1
3607,b,47,547,1,1,0
3608,a,11,123,0,0,1
3609,b,2,547,0,0,1
3610,a,5,124,0,1,0
3611,b,47,547,1,1,0
3612,b,21,517,0,1,0
3613,b,32,547,0,0,1
3614,a,9,122,0,0,1
3615,b,23,545,0,1,0
3616,b,23,535,0,0,1
3617,b,11,541,0,0,1
3618,b,30,546,0,1,0
3619,b,24,534,0,0,1
3620,b,3,523,0,1,0
3621,b,12,504,0,1,0
3622,b,30,547,0,1,0
3623,b,41,545,0,1,0
3624,a,10,124,0,0,1
3625,b,9,547,0,1,0
3626,b,30,547,0,1,0
3627,b,30,537,0,0,1
3628,b,6,546,0,0,1
3629,b,12,524,0,1,0
3630,b,3,547,0,1,0
3631,a,15,124,0,0,1
3632,a,16,123,0,1,0
3633,b,11,533,0,0,1
3634,b,11,547,0,1,0
3635,b,2,545,0,1,0
3636,b,2,540,0,1,0
3637,b,4,495,0,0,1
3638,b,32,547,0,1,0
3639,b,28,544,0,0,1
3640,b,18,529,1,1,0
3641,b,44,547,0,0,1
3642,b,11,528,0,1,0
3643,a,9,124,0,0,1
3644,b,28,536,0,0,1
3645,b,13,526,1,1,0
3646,b,29,547,0,1,0
3647,a,0,122,1,1,0
3648,a,0,122,1,0,1
3649,b,13,546,1,1,0
3650,b,9,542,0,1,0
3651,b,16,542,0,1,0
3652,b,41,546,0,0,1
3653,b,6,471,0,1,0
3654,a,22,122,0,0,1
3655,b,4,547,0,0,1
3656,b,3,547,0,1,0
3657,a,15,122,0,1,0
3658,a,7,117,0,0,1
3659,b,9,545,0,1,0
3660,a,32,121,0,0,1
3661,b,25,541,0,0,1
3662,b,31,535,0,0,1
3663,b,16,534,0,1,0
3664,b,23,543,1,1,0
3665,b,29,545,0,0,1
3666,b,20,546,0,0,1
3667,a,23,119,0,0,1
3668,b,14,521,0,0,1
3669,b,11,546,1,1,0
3670,b,1,513,1,1,0
3671,a,35,122,0,0,1
3672,b,43,547,0,0,1
3673,a,20,119,0,1,0
3674,b,4,539,0,1,0
3675,a,2,121,0,1,0
3676,b,52,529,1,1,0
3677,b,28,538,0,0,1
3678,b,25,516,0,0,1
3679,b,9,543,1,1,0
3680,b,42,543,0,0,1
3681,b,5,539,0,0,1
3682,b,27,529,1,1,0
3683,b,32,537,1,1,0
3684,b,29,520,0,1,0
3685,a,2,121,0,0,1
3686,b,19,547,0,1,0
3687,b,6,547,0,1,0
3688,b,22,544,0,0,1
3689,b,9,546,1,1,0
3690,b,30,546,0,0,1
3691,b,18,545,0,1,0
3692,b,17,536,1,1,0
3693,b,38,539,0,0,1
3694,b,20,538,0,1,0
3695,a,16,123,0,1,0
3696,b,23,545,0,0,1
3697,b,23,530,0,0,1
3698,b,21,528,0,1,0
3699,b,29,528,0,0,1
3700,b,17,547,0,1,0
3701,b,18,545,0,1,0
3702,b,19,544,1,1,0
3703,b,9,545,0,1,0
3704,b,5,546,0,0,1
3705,a,6,124,0,1,0
3706,b,26,499,0,1,0
3707,b,5,248,1,1,0
3708,b,4,545,0,1,0
3709,b,23,501,0,0,1
3710,b,10,547,0,1,0
3711,a,8,122,0,1,0
3712,b,14,547,0,1,0
3713,b,46,444,0,0,1
3714,b,23,543,1,1,0
3715,b,0,537,1,1,1
3716,a,1,107,1,1,0
3717,b,8,508,0,0,1
3718,b,10,545,0,1,0
3719,b,1,529,0,1,0
3720,b,45,457,0,0,1
3721,b,5,546,1,0,1
3722,a,12,123,0,1,0
3723,b,24,538,0,1,0
3724,b,5,514,1,0,1
3725,b,9,497,0,0,1
3726,b,29,535,0,0,1
3727,a,43,121,0,0,1
3728,b,26,532,0,1,0
3729,b,18,547,0,1,0
3730,b,2,545,0,0,1
3731,a,28,124,0,0,1
3732,a,24,124,0,1,0
3733,b,13,540,1,1,0
3734,b,17,541,0,1,0
3735,b,23,544,0,1,0
3736,b,10,515,0,0,1
3737,b,38,547,0,1,0
3738,a,20,124,0,1,0
3739,b,27,542,0,1,0
3740,b,11,504,0,0,1
3741,b,33,515,1,1,0
3742,b,12,526,0,0,1
3743,a,0,124,1,1,0
3744,b,17,546,0,1,0
3745,a,5,123,0,1,1
3746,b,7,531,0,1,0
3747,a,14,124,0,1,0
3748,a,33,124,0,0,1
3749,b,6,547,0,1,1
3750,b,70,538,0,0,1
3751,b,25,546,1,0,1
3752,a,5,122,0,1,0
3753,a,16,122,0,1,0
3754,b,23,547,1,1,0
3755,b,22,529,1,1,0
3756,b,15,537,1,1,1
3757,b,32,543,0,1,0
3758,b,24,546,0,1,0
3759,b,28,543,0,0,1
3760,b,39,478,0,1,0
3761,b,8,528,0,0,1
3762,b,14,528,0,1,0
3763,a,12,124,0,0,1
3764,b,36,541,0,0,1
3765,a,7,117,0,0,1
3766,b,3,513,1,1,0
3767,b,11,533,0,1,0
3768,b,2,511,0,0,1
3769,b,2,547,0,1,0
3770,b,8,390,1,0,0
3771,a,36,124,0,0,1
3772,b,45,547,0,0,1
3773,a,20,124,0,1,0
3774,b,1,513,0,0,1
3775,b,22,534,0,1,0
3776,b,55,544,0,0,1
3777,b,37,444,0,0,1
3778,b,42,540,0,0,1
3779,b,17,545,0,1,0
3780,b,13,547,0,1,0
3781,b,25,532,0,0,1
3782,b,15,527,0,1,0
3783,b,24,422,0,0,1
3784,a,2,124,0,1,0
3785,b,25,537,0,0,1
3786,b,2,431,0,1,0
3787,b,19,524,0,0,1
