mol_idx,top_score,uq,pred_top1,true_reactants,error
692,0.636,0.364,CC(C)(C)c1csc(C2CC(c3ccc(OC(F)(F)F)cc3)CN(C(=O)Cl)C2)n1.N#CC1CCNCC1,O=[C:1]([C:2]([CH3:3])([CH3:4])[CH3:5])[CH2:6]Br.[N:7]#[C:8][CH:9]1[CH2:10][CH2:11][N:12]([C:13](=[O:14])[N:15]2[CH2:16][CH:17]([C:18]([NH2:19])=[S:20])[CH2:21][CH:22]([c:23]3[cH:24][cH:25][c:26]([O:27][C:28]([F:29])([F:30])[F:31])[cH:32][cH:33]3)[CH2:34]2)[CH2:35][CH2:36]1,1
693,0.094,0.906,CC(=O)c1nc2ccccc2[nH]1,O=[C:1](O)[C@@H:2]([CH3:3])[OH:4].[NH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[NH2:12],1
694,0.128,0.872,COC(=O)c1ccc2[nH]c([Si](C)(C)C)c(C3=CCCCC3)c2c1,I[c:1]1[c:2]([NH2:3])[cH:4][cH:5][c:6]([C:7]([O:8][CH3:9])=[O:10])[cH:11]1.[CH3:12][Si:13]([CH3:14])([CH3:15])[C:16]#[C:17][CH:18]1[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]1,1
695,0.22,0.78,C=CCBr.Oc1ccc2c(c1)Cc1c(-c3ccc(-c4nnn[nH]4)cc3)n[nH]c1-2,[CH2:1]=[CH:2][CH2:3][O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][c:12]1[c:13](-[c:14]3[cH:15][cH:16][c:17]([C:18]#[N:19])[cH:20][cH:21]3)[n:22][nH:23][c:24]1-2.[N-:25]=[N+:26]=[N-:27],1
696,0.16,0.84,Brc1ccc(-c2nnn[nH]2)cc1.C[S-],[CH3:1][S:2][c:3]1[cH:4][cH:5][c:6]([C:7]#[N:8])[cH:9][cH:10]1.[N-:11]=[N+:12]=[N-:13],1
697,0.068,0.9319999999999999,Brc1cccc([C@@H]2O[C@H]2COCc2ccccc2)c1,O=C(O[OH:1])c1cccc(Cl)c1.[OH:2][CH2:3]/[CH:4]=[CH:5]/[c:6]1[cH:7][cH:8][cH:9][c:10]([Br:11])[cH:12]1,1
698,0.102,0.898,CC(=O)c1nc2ccc(C(C)(C)C)cc2[nH]1,O=[C:1](O)[C@H:2]([CH3:3])[OH:4].[CH3:5][C:6]([CH3:7])([CH3:8])[c:9]1[cH:10][cH:11][c:12]([NH2:13])[c:14]([NH2:15])[cH:16]1,1
699,0.086,0.914,COc1ccc(Cn2nnnc2-c2ccc(C(C)(C)C)cc2)cc1,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][c:8]([C:9]#[N:10])[cH:11][cH:12]1.[N-:13]=[N+:14]=[N-:15],1
700,0.374,0.626,Cc1ccc(Cl)c2c3c([nH]c12)CCN(C(=O)OC(C)(C)C)C3,N[NH:2][c:3]1[c:4]([CH3:5])[cH:6][cH:7][c:8]([Cl:9])[cH:10]1.O=[C:11]1[CH2:12][CH2:13][NH:14][CH2:15][CH2:16]1,1
701,0.246,0.754,OC1(c2cccc(Br)c2)CCOCC1Cl,O=C(O[OH:1])c1cccc(Cl)c1.[Br:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8]2=[CH:9][CH2:10][O:11][CH2:12][CH2:13]2)[cH:14]1,1
702,0.047,0.953,O=[N+]([O-])c1cc(F)cc2ccc(Cl)nc12,O[CH2:1][CH:2](O)[CH2:3]O.[NH2:4][c:5]1[cH:6][cH:7][c:8]([F:9])[cH:10][c:11]1[N+:12](=[O:13])[O-:14],1
703,0.604,0.396,CN1CCNCC1.ClC1=CC2=c3ccccc3=C1C2,Cl[CH2:1][CH2:2][N:3]([CH3:4])[CH2:5][CH2:6]Cl.[NH2:7][C:8]1=[CH:9][C:10]2=[c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3=[C:17]1[CH2:18]2,1
704,0.201,0.7989999999999999,CCOC(=O)c1n[nH]c(-c2ccccc2)c1C.Ic1cccnc1,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH:7]([CH3:8])[C:9](=O)[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1.[NH2:16][NH:17][c:18]1[cH:19][cH:20][cH:21][n:22][cH:23]1,1
705,0.103,0.897,COc1ccc(Cn2cnc3cc(F)ccc3c2=O)cc1,O=[CH:1][NH2:2].O[C:3]([c:4]1[c:5]([NH2:6])[cH:7][c:8]([F:9])[cH:10][cH:11]1)=[O:12],1
706,0.055,0.945,COc1ccc(Cn2nnnc2-c2ccc3c(c2)OC(c2ccccc2)(c2ccccc2)O3)cc1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]2[c:10]([cH:11]1)[O:12][C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)([c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)[O:26]2,1
707,0.073,0.927,CC(=O)n1nnnc1Cc1cccc2ccccc12,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][c:7]1[cH:8][cH:9][cH:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]12,1
708,0.363,0.637,C=O.Cc1csc2ccc3[nH]c4c(c3c12)CNCC4,N[NH:1][c:2]1[cH:3][cH:4][c:5]2[s:6][cH:7][c:8]([CH3:9])[c:10]2[cH:11]1.O=[C:12]1[CH2:13][CH2:14][N:15]([CH3:16])[CH2:17][CH2:18]1,1
709,0.215,0.785,BrCc1ccccc1.CC[Si](CC)(CC)c1[nH]c2ncc(C(C)(C)C(=O)OC)cc2c1[C@H](C)CO,I[c:1]1[c:2]([NH2:3])[n:4][cH:5][c:6]([C:7]([C:8]([O:9][CH3:10])=[O:11])([CH3:12])[CH3:13])[cH:14]1.[CH3:15][CH2:16][Si:17]([C:18]#[C:19][C@H:20]([CH3:21])[CH2:22][O:23][CH2:24][c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1)([CH2:31][CH3:32])[CH2:33][CH3:34],1
710,0.635,0.365,C1COCCN1.Cc1c(Cn2c(C(C)C)nc3c(Br)cc(Br)cc32)cccc1C(F)(F)F,Br[CH2:1][CH2:2][O:3][CH2:4][CH2:5]Br.[CH3:6][c:7]1[c:8]([CH2:9][n:10]2[c:11]([CH:12]([CH3:13])[CH3:14])[n:15][c:16]3[c:17]([Br:18])[cH:19][c:20]([NH2:21])[cH:22][c:23]23)[cH:24][cH:25][cH:26][c:27]1[C:28]([F:29])([F:30])[F:31],1
711,0.476,0.524,O=C(c1ccccc1)C(c1ccccn1)N1CCCC1=O,Cl[C:1](=[O:2])[CH2:3][CH2:4][CH2:5]Cl.[NH2:6][CH:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][n:13]1)[CH:14]([OH:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,1
712,0.732,0.268,CCI.N#Cc1ccc2[nH]c(Cc3ccnn3-c3cccc(F)c3)nc2c1,O=[C:1](O)[CH2:2][c:3]1[cH:4][cH:5][n:6][n:7]1-[c:8]1[cH:9][cH:10][cH:11][c:12]([F:13])[cH:14]1.[CH3:15][CH2:16][NH:17][c:18]1[cH:19][cH:20][c:21]([C:22]#[N:23])[cH:24][c:25]1[NH2:26],1
713,0.15,0.85,O=C1C2=C(CCCC2)C(=O)N1c1ccccc1/C=C/c1nn(C2CCCCO2)c2ccccc12,O1[C:1](=[O:2])[C:3]2=[C:4]([C:5]1=[O:6])[CH2:7][CH2:8][CH2:9][CH2:10]2.[NH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1/[CH:18]=[CH:19]/[c:20]1[n:21][nH:22][c:23]2[cH:24][cH:25][cH:26][cH:27][c:28]12,1
714,0.984,0.016000000000000014,NO.O=C1CCN(c2c[nH]c3cccnc23)C1,Cl[CH2:1][C:2](=[N:3][OH:4])[CH2:5][CH2:6]Cl.[NH2:7][c:8]1[cH:9][nH:10][c:11]2[cH:12][cH:13][cH:14][n:15][c:16]12,1
715,0.017,0.983,CCCCCCCC(O)C(Br)/C=C(\CC(=O)OC)C(=O)OC,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8]/[CH:9]=[CH:10]/[CH:11]=[C:12](\[CH2:13][C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21],1
716,0.702,0.29800000000000004,COc1ccc(-c2nsc([N+](=O)[O-])c2C)cc1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7]([NH2:8])=[C:9]([CH3:10])[C:11]([NH2:12])=[S:13])[cH:14][cH:15]1,1
717,0.286,0.714,CC(=O)n1c2c(c3ccccc31)CCC2,N[NH:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.O=[C:8]1[CH2:9][CH2:10][CH2:11][CH2:12]1,1
718,0.569,0.43100000000000005,CC1CN(c2ccc(Cl)nn2)CC(C)O1.Cc1ccc(C)n1N,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[CH3:6].[CH3:7][CH:8]1[CH2:9][N:10]([c:11]2[cH:12][cH:13][c:14]([NH:15][NH2:16])[n:17][n:18]2)[CH2:19][CH:20]([CH3:21])[O:22]1,1
719,0.906,0.09399999999999997,Cc1nc2c(s1)CCNc1ccccc1-2.O=C(Cl)c1ccccc1,O=[C:1]1[c:2]2[cH:3][cH:4][cH:5][cH:6][c:7]2[N:8]([C:9](=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH:19]1Br.[CH3:20][C:21]([NH2:22])=[S:23],1
720,0.35,0.65,Cc1cc(C)[nH]n1.FC(F)(F)c1cc(Cl)c(I)c(Cl)c1,O=[C:1]([CH3:2])[CH2:3][C:4](=O)[CH3:5].[NH2:6][NH:7][c:8]1[c:9]([Cl:10])[cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[cH:17][c:18]1[Cl:19],1
721,0.47,0.53,CCOC(=O)[C@@H]1CC[C@H](C(=O)OCC)N1.COc1ccccc1Br,Br[CH:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][CH2:8][CH:9](Br)[C:10](=[O:11])[O:12][CH2:13][CH3:14].[CH3:15][O:16][c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]1[NH2:23],1
722,0.686,0.31399999999999995,Clc1ccc(-c2nc(Cl)c3c(n2)CCC3)s1.Nc1ccc(Cc2nnn[nH]2)cc1,C[Si](C)(C)[N:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][c:7]1[cH:8][cH:9][c:10]([NH:11][c:12]2[n:13][c:14](-[c:15]3[cH:16][cH:17][c:18]([Cl:19])[s:20]3)[n:21][c:22]3[c:23]2[CH2:24][CH2:25][CH2:26]3)[cH:27][cH:28]1,1
723,0.345,0.655,Cc1ccc(C)[nH]1.Cc1cccc(Cl)n1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[CH3:6].[CH3:7][c:8]1[cH:9][cH:10][cH:11][c:12]([NH2:13])[n:14]1,1
724,0.229,0.771,CC(C)I.Oc1ccc(OCc2ccccc2)cc1-c1nc2cccnc2[nH]1,O=[C:1](O)[c:2]1[c:3]([O:4][CH:5]([CH3:6])[CH3:7])[cH:8][cH:9][c:10]([O:11][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[cH:19]1.[NH2:20][c:21]1[cH:22][cH:23][cH:24][n:25][c:26]1[NH2:27],1
725,0.293,0.7070000000000001,C1CC2OC2CN1.O=C(Cl)OCc1ccccc1,O=C(O[OH:1])c1cccc(Cl)c1.[O:2]=[C:3]([O:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[N:12]1[CH2:13][CH:14]=[CH:15][CH2:16][CH2:17]1,1
726,0.717,0.28300000000000003,C1COCCN1.COc1ncc(Br)cc1Br,Br[CH2:1][CH2:2][O:3][CH2:4][CH2:5]Br.[CH3:6][O:7][c:8]1[n:9][cH:10][c:11]([NH2:12])[cH:13][c:14]1[Br:15],1
727,0.261,0.739,CC1CN(Cc2ccccc2)Cc2cc(-c3ccc(Cl)cc3)[nH]c21.OB(O)c1ccc(Cl)cc1,O=[C:1]([CH2:2][CH:3]1[CH2:4][N:5]([CH2:6][c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH:14]([CH3:15])[C:16]1=O)[c:17]1[cH:18][cH:19][c:20]([Cl:21])[cH:22][cH:23]1.[NH2:24][c:25]1[cH:26][cH:27][c:28]([Cl:29])[cH:30][cH:31]1,1
728,0.087,0.913,Fc1cc2[nH]c(C(F)(F)C(F)(F)F)nc2cc1Cl.Oc1ccc(F)cc1F,O=[C:1](O)[C:2]([F:3])([F:4])[C:5]([F:6])([F:7])[F:8].[NH2:9][c:10]1[cH:11][c:12]([Cl:13])[c:14]([O:15][c:16]2[cH:17][cH:18][c:19]([F:20])[cH:21][c:22]2[F:23])[cH:24][c:25]1[NH2:26],1
729,0.24,0.76,CS(=O)(=O)c1ccc(Br)cc1.Cc1ccc(B(O)O)n1C1CCCCC1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1.[NH2:16][CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22]1,1
730,0.67,0.32999999999999996,BrCc1ccc2ccccc2c1.Nc1nc(=O)c2[nH]cnc2n1Cc1ccc(-c2nnn[nH]2)cc1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]([CH2:10][n:11]2[c:12]([NH2:13])[n:14][c:15](=[O:16])[c:17]3[c:18]2[n:19][cH:20][n:21]3[CH2:22][c:23]2[cH:24][cH:25][c:26]3[cH:27][cH:28][cH:29][cH:30][c:31]3[cH:32]2)[cH:33][cH:34]1,1
731,0.069,0.931,OC1Cc2ccccc2Sc2cc(Cc3nnn[nH]3)ccc21,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][c:7]1[cH:8][cH:9][c:10]2[c:11]([cH:12]1)[S:13][c:14]1[cH:15][cH:16][cH:17][cH:18][c:19]1[CH2:20][C:21]2=[O:22],1
732,0.407,0.593,COc1cc(Nc2nc(C)c(C(O)c3ccc(C)c(Cl)c3)s2)ccc1-n1cnc(C)c1,O=[C:1]([CH3:2])[CH:3](Cl)[CH2:4][c:5]1[cH:6][cH:7][c:8]([CH3:9])[c:10]([Cl:11])[cH:12]1.[CH3:13][O:14][c:15]1[cH:16][c:17]([NH:18][C:19]([NH2:20])=[S:21])[cH:22][cH:23][c:24]1-[n:25]1[cH:26][n:27][c:28]([CH3:29])[cH:30]1,1
733,0.637,0.363,COc1cc(C(=O)N(C)c2ccc(C)cc2OCCCCCC(=O)N2CCN(C)CC2)ccc1NC(=O)c1cccc2[nH]c(CSC(C)=O)nc12,O=[C:1](O)[CH2:2][SH:3].[CH3:4][O:5][c:6]1[cH:7][c:8]([C:9](=[O:10])[N:11]([CH3:12])[c:13]2[cH:14][cH:15][c:16]([CH3:17])[cH:18][c:19]2[O:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][C:26](=[O:27])[N:28]2[CH2:29][CH2:30][N:31]([CH3:32])[CH2:33][CH2:34]2)[cH:35][cH:36][c:37]1[NH:38][C:39](=[O:40])[c:41]1[cH:42][cH:43][cH:44][c:45]([NH2:46])[c:47]1[NH2:48],1
734,0.316,0.6839999999999999,Brc1nc(C2CCCCC2)cs1.OB(O)c1cccnc1,O=[C:1]([CH2:2]Br)[CH:3]1[CH2:4][CH2:5][CH2:6][CH2:7][CH2:8]1.[NH2:9][C:10](=[S:11])[c:12]1[cH:13][cH:14][cH:15][n:16][cH:17]1,1
735,0.316,0.6839999999999999,FC(F)(F)c1cnc(Cl)nc1NC[C@H]1CC[C@H](N2CCCC2)CC1.NCc1ccccc1OC(F)(F)F,Br[CH2:1][CH2:2][CH2:3][CH2:4]Br.[NH2:5][C@H:6]1[CH2:7][CH2:8][C@H:9]([CH2:10][NH:11][c:12]2[n:13][c:14]([NH:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3[O:23][C:24]([F:25])([F:26])[F:27])[n:28][cH:29][c:30]2[C:31]([F:32])([F:33])[F:34])[CH2:35][CH2:36]1,1
736,0.644,0.356,COc1cc(-c2nc3ncncc3[nH]2)ccc1N.CS(=O)(=O)Cl,O=[C:1](O)[c:2]1[cH:3][c:4]([O:5][CH3:6])[c:7]([NH:8][S:9]([CH3:10])(=[O:11])=[O:12])[cH:13][cH:14]1.[NH2:15][c:16]1[cH:17][n:18][cH:19][n:20][c:21]1[NH2:22],1
737,0.439,0.5609999999999999,CCCC(C)CN1CCC(c2cccc(-c3nnn[nH]3)c2)(c2ncc(C(=O)O)cn2)CC1.CCNCC,C[Si](C)(C)[N:1]=[N+:2]=[N-:3].[CH3:4][CH2:5][CH2:6][CH:7]([CH3:8])[CH2:9][N:10]1[CH2:11][CH2:12][C:13]([c:14]2[cH:15][cH:16][cH:17][c:18]([C:19]#[N:20])[cH:21]2)([c:22]2[n:23][cH:24][c:25]([C:26](=[O:27])[N:28]([CH2:29][CH3:30])[CH2:31][CH3:32])[cH:33][n:34]2)[CH2:35][CH2:36]1,1
738,0.132,0.868,CC(C)(C)OC(=O)Nc1occ(-c2ccccc2)c1C#N,O=[C:1]([CH2:2][OH:3])[c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[N:10]#[C:11][CH2:12][C:13]#[N:14],1
739,0.357,0.643,COC(=O)c1cc(Br)cc(-n2c(C)ccc2-c2cc(C)ccc2OCc2ccc(F)cc2)c1.O=C1CCCN1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[c:6]1[cH:7][c:8]([CH3:9])[cH:10][cH:11][c:12]1[O:13][CH2:14][c:15]1[cH:16][cH:17][c:18]([F:19])[cH:20][cH:21]1.[CH3:22][O:23][C:24](=[O:25])[c:26]1[cH:27][c:28]([NH2:29])[cH:30][c:31]([N:32]2[CH2:33][CH2:34][CH2:35][C:36]2=[O:37])[cH:38]1,1
740,0.237,0.763,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC12CNCCC1(c1ccc(Cl)cc1)O2,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][C:3]1=[C:4]([c:5]2[cH:6][cH:7][c:8]([Cl:9])[cH:10][cH:11]2)[CH2:12][CH2:13][N:14]([C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[CH3:21])[CH2:22]1,1
741,0.464,0.536,CCOC(=O)c1[nH]nnc1-c1ccc(Br)cc1F.C[Si](C)(C)CBr,[CH3:1][Si:2]([CH3:3])([CH3:4])[CH2:5][N:6]=[N+:7]=[N-:8].[CH3:9][CH2:10][O:11][C:12](=[O:13])[C:14]#[C:15][c:16]1[cH:17][cH:18][c:19]([Br:20])[cH:21][c:22]1[F:23],1
742,0.778,0.22199999999999998,C1CCNCC1.Cc1nc2sc3c(c2c(Cl)c1C(=O)C1CC1)CCC3,Br[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5]Br.[CH3:6][c:7]1[n:8][c:9]2[s:10][c:11]3[c:12]([c:13]2[c:14]([NH2:15])[c:16]1[C:17](=[O:18])[CH:19]1[CH2:20][CH2:21]1)[CH2:22][CH2:23][CH2:24]3,1
743,0.371,0.629,CCc1n[nH]c2c1C(=O)C=C(c1ccccc1Cl)C2,O=[C:3]([CH2:4][CH3:5])[CH:6]1[C:7](=O)[CH2:8][CH:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[Cl:16])[CH2:17][C:18]1=[O:19].[NH2:1][NH2:2],1
744,0.28,0.72,CCOC(=O)c1sc(N)nc1Br.N#Cc1cccc(B(O)O)c1,O=[C:1]([CH:2](Br)[C:3]([O:4][CH2:5][CH3:6])=[O:7])[c:8]1[cH:9][cH:10][cH:11][c:12]([C:13]#[N:14])[cH:15]1.[NH2:16][C:17]([NH2:18])=[S:19],1
745,0.789,0.21099999999999997,COc1ccc(-n2nc(C)c(C#N)c2-n2c(C)ccc2C)c(F)c1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[CH3:6].[CH3:7][c:8]1[n:9][n:10](-[c:11]2[cH:12][cH:13][c:14]([OH:15])[cH:16][c:17]2[F:18])[c:19]([NH2:20])[c:21]1[C:22]#[N:23],1
746,0.571,0.42900000000000005,Cc1cc2cc(-n3c(C)ccc3C)ccc2[nH]1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[CH3:6].[CH3:7][C@@H:8]1[CH2:9][c:10]2[cH:11][c:12]([NH2:13])[cH:14][cH:15][c:16]2[NH:17]1,1
747,0.48,0.52,Cc1cc(C)cc(-c2nc(N)sc2-c2ccnc(Cl)c2)c1.OCc1ccccc1,O=[C:1]([c:2]1[cH:3][c:4]([CH3:5])[cH:6][c:7]([CH3:8])[cH:9]1)[CH:10](Br)[c:11]1[cH:12][cH:13][n:14][c:15]([O:16][CH2:17][c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][C:26]([NH2:27])=[S:28],1
748,0.506,0.494,COC(=O)Cc1ccccc1[C@@H]1O[C@H]1c1ccccc1.COC=O,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][CH:4]=[C:5]([C:6](=[O:7])[O:8][CH3:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[CH:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,1
749,0.417,0.583,ClCc1nnn[nH]1.Oc1cccc(COc2ccc(OCc3ccc4ccccc4n3)cc2)c1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][O:7][c:8]1[cH:9][cH:10][cH:11][c:12]([CH2:13][O:14][c:15]2[cH:16][cH:17][c:18]([O:19][CH2:20][c:21]3[cH:22][cH:23][c:24]4[cH:25][cH:26][cH:27][cH:28][c:29]4[n:30]3)[cH:31][cH:32]2)[cH:33]1,1
750,0.146,0.854,COc1cc2[nH]c(=O)[nH]c2cc1Br.N#[C][Cu],[CH3:1][O:2][c:3]1[cH:4][c:5]([NH2:6])[c:7]([NH2:8])[cH:9][c:10]1[C:11]#[N:12].c1cn([C:13](n2ccnc2)=[O:14])cn1,1
751,0.223,0.777,CC(CC1CCOCC1)(c1ccc(Br)cn1)c1ccc(-c2ccccn2)[nH]1.C[S-],O=[C:1]([C:2]([c:3]1[cH:4][cH:5][c:6]([S:7][CH3:8])[cH:9][n:10]1)([CH3:11])[CH2:12][CH:13]1[CH2:14][CH2:15][O:16][CH2:17][CH2:18]1)[CH2:19][CH2:20][C:21](=O)[c:22]1[cH:23][cH:24][cH:25][cH:26][n:27]1.[NH4+:28],1
752,0.37,0.63,Clc1nc2c(s1)CCc1c-2sc2nc3ccccc3n12.N,O=[C:1]1[c:2]2[s:3][c:4]3[n:5][c:6]4[cH:7][cH:8][cH:9][cH:10][c:11]4[n:12]3[c:13]2[CH2:14][CH2:15][CH:16]1Br.[NH2:18][C:19]([NH2:20])=[S:21],1
753,0.218,0.782,CCCCCCC(O)CCl,O[OH:1].[CH2:2]=[CH:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH3:9],1
754,0.214,0.786,CCCCBr.CN1CCN(c2ccccc2O)CC1,Cl[CH2:1][CH2:2][N:3]([CH3:4])[CH2:5][CH2:6]Cl.[CH3:7][CH2:8][CH2:9][CH2:10][O:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[NH2:18],1
755,0.434,0.5660000000000001,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1nc(CCl)cs1.Clc1cccc2c(Br)cn(CC3CCCCC3)c12,O=[C:1]([CH2:2]Cl)[CH2:3][Cl:4].[NH2:5][C:6](=[S:7])[c:8]1[cH:9][n:10]([CH2:11][CH:12]2[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]2)[c:18]2[c:19]([Cl:20])[cH:21][cH:22][cH:23][c:24]12,1
756,0.446,0.554,COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2Cc2c(F)cccc2F)cc1OC.ClCc1nnn[nH]1,C[Si](C)(C)[N:1]=[N+:2]=[N-:3].[CH3:4][O:5][c:6]1[cH:7][cH:8][c:9]([S:10](=[O:11])(=[O:12])[N:13]([CH2:14][C:15]#[N:16])[c:17]2[cH:18][cH:19][c:20]([Cl:21])[cH:22][c:23]2[CH2:24][c:25]2[c:26]([F:27])[cH:28][cH:29][cH:30][c:31]2[F:32])[cH:33][c:34]1[O:35][CH3:36],1
757,0.249,0.751,CCOC(=O)c1cc(Br)n(-c2ccc(OC)nc2)n1.Cc1cccc(B(O)O)c1,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][C:8](=O)[c:9]1[cH:10][cH:11][cH:12][c:13]([CH3:14])[cH:15]1.[CH3:16][O:17][c:18]1[cH:19][cH:20][c:21]([NH:22][NH2:23])[cH:24][n:25]1,1
758,0.943,0.05700000000000005,C#CCBr.O=C1C2=C(CCCC2)C(=O)N1c1cc2c(cc1F)OC(F)(F)C(=O)N2,O1[C:1](=[O:2])[C:3]2=[C:4]([C:5]1=[O:6])[CH2:7][CH2:8][CH2:9][CH2:10]2.[CH:11]#[C:12][CH2:13][N:14]1[C:15](=[O:16])[C:17]([F:18])([F:19])[O:20][c:21]2[cH:22][c:23]([F:24])[c:25]([NH2:26])[cH:27][c:28]21,1
759,0.092,0.908,Clc1ccc(-c2ncc(Br)[nH]2)cc1.OB(O)c1sccc1Cl,O=[C:1]([CH2:2]Br)[c:3]1[s:4][cH:5][cH:6][c:7]1[Cl:8].[NH:9]=[C:10]([NH2:11])[c:12]1[cH:13][cH:14][c:15]([Cl:16])[cH:17][cH:18]1,1
760,0.182,0.8180000000000001,C[S-].O=S(=O)(c1ccccc1)n1c(-c2ncccn2)cc2cc(Br)cnc21,I[c:1]1[c:2]([NH:3][S:4](=[O:5])(=[O:6])[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[n:13][cH:14][c:15]([S:16][CH3:17])[cH:18]1.[CH:19]#[C:20][c:21]1[n:22][cH:23][cH:24][cH:25][n:26]1,1
761,0.852,0.14800000000000002,Cc1nc(-n2cc(-c3ccccc3)nn2)sc1C(=O)O.NCc1ccccc1,[CH3:1][c:2]1[n:3][c:4]([N:5]=[N+:6]=[N-:7])[s:8][c:9]1[C:10](=[O:11])[NH:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1.[CH:20]#[C:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,1
762,0.09,0.91,CC(=O)n1nnnc1-c1ccccc1F,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[F:12],1
763,0.456,0.544,CC(C)CC(=O)c1c(-c2ccc3c(Br)c(O)ccc3c2)oc2ccccc12.ClCc1nnn[nH]1,[CH3:1][CH:2]([CH3:3])[CH2:4][C:5](=[O:6])[c:7]1[c:8](-[c:9]2[cH:10][cH:11][c:12]3[c:13]([Br:14])[c:15]([O:16][CH2:17][C:18]#[N:19])[cH:20][cH:21][c:22]3[cH:23]2)[o:24][c:25]2[cH:26][cH:27][cH:28][cH:29][c:30]12.[N-:31]=[N+:32]=[N-:33],1
