mol_idx,top_score,uq,pred_top1,true_reactants,error
4231,0.604,0.396,Cc1ncnc2c1c(Cl)cc(=O)n2OCc1ccccc1.NCc1ccc(O)cc1,COC[O:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][NH:7][c:8]2[cH:9][c:10](=[O:11])[n:12]([O:13][CH2:14][c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[c:21]3[n:22][cH:23][n:24][c:25]([CH3:26])[c:27]23)[cH:28][cH:29]1,1
4232,0.705,0.29500000000000004,CC#CCOc1cc(Cl)ncn1.Oc1c(F)cccc1F,Cl[c:1]1[cH:2][c:3]([O:4][CH2:5][C:6]#[C:7][CH3:8])[n:9][cH:10][n:11]1.[OH:12][c:13]1[c:14]([F:15])[cH:16][cH:17][cH:18][c:19]1[F:20],0
4233,0.626,0.374,CC(C)(CCCO[Si](C)(C)C(C)(C)C)NC(=O)OC(C)(C)C.CI,I[CH3:1].[CH3:2][C:3]([CH3:4])([CH2:5][CH2:6][CH2:7][O:8][Si:9]([CH3:10])([CH3:11])[C:12]([CH3:13])([CH3:14])[CH3:15])[NH:16][C:17](=[O:18])[O:19][C:20]([CH3:21])([CH3:22])[CH3:23],0
4234,0.84,0.16000000000000003,C1COCCN1.CC(C)(C)OC(=O)NC1CCC(=O)CC1,O=[C:1]1[CH2:2][CH2:3][CH:4]([NH:5][C:6]([O:7][C:8]([CH3:9])([CH3:10])[CH3:11])=[O:12])[CH2:13][CH2:14]1.[CH2:15]1[CH2:16][O:17][CH2:18][CH2:19][NH:20]1,0
4235,0.831,0.16900000000000004,CCOC(=O)Cl.Nc1ccccc1OC(F)(F)F,Cl[C:1]([O:2][CH2:3][CH3:4])=[O:5].[NH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[O:13][C:14]([F:15])([F:16])[F:17],0
4236,0.548,0.45199999999999996,O=C(COCCCl)c1cc2ccsc2cc1F,[Mg+][CH2:1][O:2][CH2:3][CH2:4][Cl:5].[O:6]=[CH:7][c:8]1[cH:9][c:10]2[cH:11][cH:12][s:13][c:14]2[cH:15][c:16]1[F:17],1
4237,0.895,0.10499999999999998,CCN(C(=O)OC(C)(C)C)C1CCCC(c2c[nH]c3ccc([N+](=O)[O-])cc23)C1,O=[N+:1]([O-])[c:2]1[cH:3][cH:4][c:5]2[nH:6][cH:7][c:8]([CH:9]3[CH2:10][CH2:11][CH2:12][CH:13]([N:14]([CH2:15][CH3:16])[C:17](=[O:18])[O:19][C:20]([CH3:21])([CH3:22])[CH3:23])[CH2:24]3)[c:25]2[cH:26]1,0
4238,0.57,0.43000000000000005,C=C(C)C[C@H](N)C(=O)O.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)O[C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7].[CH2:8]=[C:9]([CH3:10])[CH2:11][C@H:12]([NH2:13])[C:14](=[O:15])[OH:16],0
4239,0.815,0.18500000000000005,Cc1nc2c(=O)n(-c3ccc(Cl)cc3)c(-c3ccc(-c4ccccc4)cc3)nc2n1-c1ccccc1.O=C1CCC(=O)N1Br,O=C1CCC(=O)N1[Br:1].[CH3:2][c:3]1[n:4][c:5]2[c:6]([n:7]1-[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[n:14][c:15](-[c:16]1[cH:17][cH:18][c:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26][cH:27]1)[n:28](-[c:29]1[cH:30][cH:31][c:32]([Cl:33])[cH:34][cH:35]1)[c:36]2=[O:37],0
4240,0.33,0.6699999999999999,CC(C)(O)c1cccc(B2OC(C)(C)C(C)(C)O2)c1.FC(F)(F)c1cc(Br)c2c(c1)ncn2-c1ccccc1,[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8](-[c:9]2[cH:10][c:11]([C:12]([F:13])([F:14])[F:15])[cH:16][c:17]3[n:18][cH:19][n:20](-[c:21]4[cH:22][cH:23][cH:24][cH:25][cH:26]4)[c:27]23)[cH:28]1.[Mg+][CH3:29],1
4241,0.204,0.796,C[C@H]1CC[C@H](C)N1CC1CCCN1.O=C(O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,O[CH2:1][C@H:2]1[N:3]([C:4](=[O:5])[c:6]2[cH:7][cH:8][c:9](-[c:10]3[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][cH:19]3)[cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24]1.[CH3:25][C@H:26]1[CH2:27][CH2:28][C@H:29]([CH3:30])[NH:31]1,1
4242,0.608,0.392,C[C@H]1CC=CC[C@@H](CC(=O)O)C(=O)N2CCC[C@H]2COC1=O.NCc1ccc(Cl)cc1,O[C:1]([CH2:2][C@@H:3]1[CH2:4][CH:5]=[CH:6][CH2:7][C@H:8]([CH3:9])[C:10](=[O:11])[O:12][CH2:13][C@H:14]2[N:15]([C:16]1=[O:17])[CH2:18][CH2:19][CH2:20]2)=[O:21].[NH2:22][CH2:23][c:24]1[cH:25][cH:26][c:27]([Cl:28])[cH:29][cH:30]1,0
4243,0.413,0.587,Cc1cnc2[nH]c([Si](C)(C)C)c(Br)c2c1.OB(O)c1cncnc1,I[c:1]1[c:2]([NH2:3])[n:4][cH:5][c:6]([CH3:7])[cH:8]1.[CH3:9][Si:10]([CH3:11])([CH3:12])[C:13]#[C:14][c:15]1[cH:16][n:17][cH:18][n:19][cH:20]1,1
4244,0.637,0.363,N#Cc1ncc(Sc2ccccc2)cn1,[N:1]#[C:2][c:3]1[n:4][cH:5][c:6]([S:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[cH:14][n:15]1,0
4245,0.727,0.273,Nc1ncnc2[nH]cc(I)c12.O=[N+]([O-])c1ccc(CBr)cc1,Cl[c:1]1[c:2]2[c:3]([I:4])[cH:5][n:6]([CH2:7][c:8]3[cH:9][cH:10][c:11]([N+:12](=[O:13])[O-:14])[cH:15][cH:16]3)[c:17]2[n:18][cH:19][n:20]1.[NH4+:21],1
4246,0.841,0.15900000000000003,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],O=[N+:1]([O-])[c:2]1[c:3]([O:4][CH2:5][CH3:6])[cH:7][c:8]2[n:9][cH:10][c:11]([C:12]#[N:13])[c:14]([NH:15][c:16]3[cH:17][cH:18][cH:19][c:20]([Br:21])[cH:22]3)[c:23]2[cH:24]1,0
4247,0.644,0.356,N#CC1(C(=O)N2CCCC2)CCC(S(=O)(=O)CC2CC2)CC1,[N:1]#[C:2][C:3]1([C:4](=[O:5])[N:6]2[CH2:7][CH2:8][CH2:9][CH2:10]2)[CH2:11][CH2:12][CH:13]([S:14](=[O:15])(=[O:16])[CH2:17][CH:18]2[CH2:19][CH2:20]2)[CH2:21][CH2:22]1,0
4248,0.871,0.129,COC(=O)C(NC(=O)c1cc2ccccc2cc1N)C1CCC2(CC1)OCCO2.Cc1cc(C)c(N=C=O)c(C)c1,[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][C:7](=[O:8])[c:9]1[cH:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[cH:17][c:18]1[NH2:19])[CH:20]1[CH2:21][CH2:22][C:23]2([CH2:24][CH2:25]1)[O:26][CH2:27][CH2:28][O:29]2.[CH3:30][c:31]1[cH:32][c:33]([CH3:34])[c:35]([N:36]=[C:37]=[O:38])[c:39]([CH3:40])[cH:41]1,0
4249,0.769,0.23099999999999998,CN1CCN(Cc2cc(/C=C/C(=O)O)cnc2N)CC1.CNCc1ccc(C)c2ccccc12,O[C:1](/[CH:2]=[CH:3]/[c:4]1[cH:5][c:6]([CH2:7][N:8]2[CH2:9][CH2:10][N:11]([CH3:12])[CH2:13][CH2:14]2)[c:15]([NH2:16])[n:17][cH:18]1)=[O:19].[CH3:20][NH:21][CH2:22][c:23]1[cH:24][cH:25][c:26]([CH3:27])[c:28]2[cH:29][cH:30][cH:31][cH:32][c:33]12,0
4250,0.805,0.19499999999999995,COc1cc2nccc(Cl)c2cc1OC.Cc1ccc(O)cc1C,Cl[c:1]1[cH:2][cH:3][n:4][c:5]2[cH:6][c:7]([O:8][CH3:9])[c:10]([O:11][CH3:12])[cH:13][c:14]12.[CH3:15][c:16]1[cH:17][cH:18][c:19]([OH:20])[cH:21][c:22]1[CH3:23],0
4251,0.237,0.763,CC(=O)Cl.Nc1cccc(-c2cncc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][c:10]([NH:11][C:12]([CH3:13])=[O:14])[cH:15]2)[n:16]1.[NH2:17][c:18]1[cH:19][cH:20][c:21]([N:22]2[CH2:23][CH2:24][O:25][CH2:26][CH2:27]2)[cH:28][cH:29]1,1
4252,0.486,0.514,CCOc1nc(C(=O)O)cc(N)c1C#N.CNC(=O)c1ccc(CN)cc1,O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][NH:7][C:8]([c:9]2[n:10][c:11]([O:12][CH2:13][CH3:14])[c:15]([C:16]#[N:17])[c:18]([NH2:19])[cH:20]2)=[O:21])[cH:22][cH:23]1)=[O:24].[CH3:25][NH2:26],1
4253,0.525,0.475,COc1ccc(-n2nnnc2-c2cc(Br)cnc2N)c(F)c1F,C[O:1][c:2]1[cH:3][cH:4][c:5](-[n:6]2[n:7][n:8][n:9][c:10]2-[c:11]2[cH:12][c:13]([Br:14])[cH:15][n:16][c:17]2[NH2:18])[c:19]([F:20])[c:21]1[F:22],0
4254,0.426,0.5740000000000001,CC(C)N1CCn2c(Cc3ccc(Cl)cc3Br)nc(=O)c(OCc3ccccc3)c2C1=O.OB(O)c1cccc(F)c1,Br[c:1]1[c:2]([CH2:3][c:4]2[n:5]3[c:6]([c:7]([O:8][CH2:9][c:10]4[cH:11][cH:12][cH:13][cH:14][cH:15]4)[c:16](=[O:17])[n:18]2)[C:19](=[O:20])[N:21]([CH:22]([CH3:23])[CH3:24])[CH2:25][CH2:26]3)[cH:27][cH:28][c:29]([Cl:30])[cH:31]1.OB(O)[c:32]1[cH:33][cH:34][cH:35][c:36]([F:37])[cH:38]1,0
4255,0.746,0.254,CC(C)(C)OC(=O)N1CCOc2c(cccc2-c2ccsc2)C1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][O:4][c:5]2[c:6]([cH:7][cH:8][cH:9][c:10]2-[c:11]2[cH:12][cH:13][s:14][cH:15]2)[CH2:16]1,0
4256,0.778,0.22199999999999998,O=C(O)c1ccc(C(=O)c2ccc(Cl)cc2)cc1.c1cc2c(o1)CNCC2,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([Cl:13])[cH:14][cH:15]2)[cH:16][cH:17]1.[cH:18]1[cH:19][c:20]2[c:21]([o:22]1)[CH2:23][NH:24][CH2:25][CH2:26]2,0
4257,0.633,0.367,CCN(CC)[C@@H]1CCNC1.O=C(O)c1nc2c(s1)CCOc1cc(-c3cn[nH]c3)ccc1-2,O[C:1](=[O:2])[c:3]1[n:4][c:5]2[c:6]([s:7]1)[CH2:8][CH2:9][O:10][c:11]1[cH:12][c:13](-[c:14]3[cH:15][n:16][nH:17][cH:18]3)[cH:19][cH:20][c:21]1-2.[CH3:22][CH2:23][N:24]([CH2:25][CH3:26])[C@@H:27]1[CH2:28][CH2:29][NH:30][CH2:31]1,0
4258,0.694,0.30600000000000005,CC(C)(C)OC(=O)N1CCC(N)CC1.CCc1ccc(OCC2CC2)c(-c2ncnc3c(C(=O)O)c(C)n(COCC[Si](C)(C)C)c23)c1,O[C:1]([c:2]1[c:3]2[n:4][cH:5][n:6][c:7](-[c:8]3[c:9]([O:10][CH2:11][CH:12]4[CH2:13][CH2:14]4)[cH:15][cH:16][c:17]([CH2:18][CH3:19])[cH:20]3)[c:21]2[n:22]([CH2:23][O:24][CH2:25][CH2:26][Si:27]([CH3:28])([CH3:29])[CH3:30])[c:31]1[CH3:32])=[O:33].[CH3:34][C:35]([CH3:36])([CH3:37])[O:38][C:39](=[O:40])[N:41]1[CH2:42][CH2:43][CH:44]([NH2:45])[CH2:46][CH2:47]1,0
4259,0.77,0.22999999999999998,COC(=O)c1ccc(S)cc1.Cc1cc(C)c(C(Cl)Cn2ccnc2)c(C)c1,Cl[CH:1]([c:2]1[c:3]([CH3:4])[cH:5][c:6]([CH3:7])[cH:8][c:9]1[CH3:10])[CH2:11][n:12]1[cH:13][cH:14][n:15][cH:16]1.[CH3:17][O:18][C:19](=[O:20])[c:21]1[cH:22][cH:23][c:24]([SH:25])[cH:26][cH:27]1,0
4260,0.471,0.529,COC(=O)C[C@@H]1COc2cc(O[C@@H]3CCc4c(O)ccc(F)c43)ccc21.Cc1cc(F)cc(C)c1C#N,F[c:1]1[cH:2][c:3]([CH3:4])[c:5]([C:6]#[N:7])[c:8]([CH3:9])[cH:10]1.[CH3:11][O:12][C:13](=[O:14])[CH2:15][C@@H:16]1[CH2:17][O:18][c:19]2[cH:20][c:21]([O:22][C@@H:23]3[CH2:24][CH2:25][c:26]4[c:27]([OH:28])[cH:29][cH:30][c:31]([F:32])[c:33]43)[cH:34][cH:35][c:36]21,0
4261,0.558,0.44199999999999995,CC(N)(C#N)Cn1nc2c(Cl)cc(Cl)c(Br)c2n1.FC(F)(F)c1ccc(C(=S)Cl)cc1,Cl[C:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([F:7])([F:8])[F:9])[cH:10][cH:11]1)=[S:12].[CH3:13][C:14]([NH2:15])([C:16]#[N:17])[CH2:18][n:19]1[n:20][c:21]2[c:22]([Cl:23])[cH:24][c:25]([Cl:26])[c:27]([Br:28])[c:29]2[n:30]1,0
4262,0.768,0.23199999999999998,CCOc1cc(C=O)ccc1O.O=C1CSC(=O)N1c1ccc(F)cc1,O=[CH:1][c:2]1[cH:3][c:4]([O:5][CH2:6][CH3:7])[c:8]([OH:9])[cH:10][cH:11]1.[O:12]=[C:13]1[CH2:14][S:15][C:16](=[O:17])[N:18]1[c:19]1[cH:20][cH:21][c:22]([F:23])[cH:24][cH:25]1,0
4263,0.2,0.8,CCC1CCC(c2ccc(Br)c(F)c2F)CC1.OB(O)c1ccc[se]1,Br[c:1]1[cH:2][cH:3][cH:4][se:5]1.OB(O)[c:6]1[cH:7][cH:8][c:9]([CH:10]2[CH2:11][CH2:12][CH:13]([CH2:14][CH3:15])[CH2:16][CH2:17]2)[c:18]([F:19])[c:20]1[F:21],1
4264,0.871,0.129,N#Cc1ccc(O)c([N+](=O)[O-])c1,O=[N+:1]([O-])[c:2]1[c:3]([OH:4])[cH:5][cH:6][c:7]([C:8]#[N:9])[cH:10]1,0
4265,0.559,0.44099999999999995,COC(=O)[C@H]1CN(c2nc(C)c(C(=O)OC(C)(C)C)s2)CCN1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,c1ccc(C[O:1][C:2]([C@@H:3]2[N:4]([S:5](=[O:6])(=[O:7])[c:8]3[cH:9][cH:10][c:11]([O:12][C:13]([F:14])([F:15])[F:16])[cH:17][cH:18]3)[CH2:19][CH2:20][N:21]([c:22]3[n:23][c:24]([CH3:25])[c:26]([C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[s:34]3)[CH2:35]2)=[O:36])cc1,1
4266,0.59,0.41000000000000003,CCOC(=O)c1nc(N2CCCCS2(=O)=O)n(C)c(=O)c1OCc1ccccc1,c1ccc(C[O:1][c:2]2[c:3]([C:4]([O:5][CH2:6][CH3:7])=[O:8])[n:9][c:10]([N:11]3[CH2:12][CH2:13][CH2:14][CH2:15][S:16]3(=[O:17])=[O:18])[n:19]([CH3:20])[c:21]2=[O:22])cc1,0
4267,0.91,0.08999999999999997,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.CCN1C(=O)CCC(C)(C)c2ccc(N)cc21,Cl[c:1]1[n:2][c:3]([NH:4][c:5]2[c:6]([S:7]([CH:8]([CH3:9])[CH3:10])(=[O:11])=[O:12])[cH:13][cH:14][cH:15][cH:16]2)[c:17]([Cl:18])[cH:19][n:20]1.[CH3:21][CH2:22][N:23]1[C:24](=[O:25])[CH2:26][CH2:27][C:28]([CH3:29])([CH3:30])[c:31]2[cH:32][cH:33][c:34]([NH2:35])[cH:36][c:37]21,0
4268,0.418,0.5820000000000001,Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(F)c2)ccc1Br.OB(O)c1ccco1,O=[C:1]([c:2]1[cH:3][c:4]([CH3:5])[c:6](-[c:7]2[cH:8][cH:9][cH:10][o:11]2)[cH:12][cH:13]1)[CH2:14][C:15](=O)[C:16]([F:17])([F:18])[F:19].[NH2:20][NH:21][c:22]1[cH:23][cH:24][c:25]([S:26]([NH2:27])(=[O:28])=[O:29])[c:30]([F:31])[cH:32]1,1
4269,0.952,0.04800000000000004,CCOC(=O)c1cccc(N)c1.NS(=O)(=O)c1cnc2cc(Br)ccc2c1Cl,Cl[c:1]1[c:2]([S:3]([NH2:4])(=[O:5])=[O:6])[cH:7][n:8][c:9]2[cH:10][c:11]([Br:12])[cH:13][cH:14][c:15]12.[CH3:16][CH2:17][O:18][C:19](=[O:20])[c:21]1[cH:22][cH:23][cH:24][c:25]([NH2:26])[cH:27]1,0
4270,0.415,0.585,Cc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(C=O)cc2)c(C)c1.NCC1CCOCC1,O[CH2:1][CH:2]1[CH2:3][CH2:4][O:5][CH2:6][CH2:7]1.[CH3:8][c:9]1[cH:10][cH:11][c:12]([N:13]([CH2:14][CH:15]([CH3:16])[CH3:17])[S:18](=[O:19])(=[O:20])[c:21]2[cH:22][cH:23][c:24]([CH2:25][NH2:26])[cH:27][cH:28]2)[c:29]([CH3:30])[cH:31]1,1
4271,0.493,0.507,COc1ccc(B(O)O)c(OC)c1OCC(C)C.O=C1CCc2c(Br)cccc21,Br[CH2:1][CH:2]([CH3:3])[CH3:4].[CH3:5][O:6][c:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][c:15]3[c:16]2[CH2:17][CH2:18][C:19]3=[O:20])[c:21]([O:22][CH3:23])[c:24]1[OH:25],1
4272,0.6,0.4,COC(=O)c1ccc(-c2cccc(C(=O)Nc3ccc(N4CCOCC4)cc3)c2)cc1,CC[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7](-[c:8]2[cH:9][cH:10][cH:11][c:12]([C:13](=[O:14])[NH:15][c:16]3[cH:17][cH:18][c:19]([N:20]4[CH2:21][CH2:22][O:23][CH2:24][CH2:25]4)[cH:26][cH:27]3)[cH:28]2)[cH:29][cH:30]1,1
4273,0.494,0.506,COC(=O)c1cccc([N+](=O)[O-])c1F.COc1ccc(Cn2nnnc2-c2ccccc2-c2ccc(CN)cc2)cc1,CC(C)(C)OC(=O)[N:1]([c:2]1[c:3]([C:4]([O:5][CH3:6])=[O:7])[cH:8][cH:9][cH:10][c:11]1[N+:12](=[O:13])[O-:14])[CH2:15][c:16]1[cH:17][cH:18][c:19](-[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2-[c:26]2[n:27][n:28][n:29][n:30]2[CH2:31][c:32]2[cH:33][cH:34][c:35]([O:36][CH3:37])[cH:38][cH:39]2)[cH:40][cH:41]1,1
4274,0.755,0.245,C[C@H]1CC[C@@H](Oc2cc(F)c(C(=O)O)cc2C2CC2)CN1Cc1ccc(F)cc1Cl.NS(=O)(=O)C1CC1,O[C:1]([c:2]1[c:3]([F:4])[cH:5][c:6]([O:7][C@@H:8]2[CH2:9][CH2:10][C@H:11]([CH3:12])[N:13]([CH2:14][c:15]3[cH:16][cH:17][c:18]([F:19])[cH:20][c:21]3[Cl:22])[CH2:23]2)[c:24]([CH:25]2[CH2:26][CH2:27]2)[cH:28]1)=[O:29].[NH2:30][S:31](=[O:32])(=[O:33])[CH:34]1[CH2:35][CH2:36]1,0
4275,0.556,0.44399999999999995,COC1=C(OC)C(=O)C(Cc2ccc(C(=O)O)c(-c3cccnc3)c2)=C(C)C1=O.COc1ccc(N)cc1,O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][C:7]2=[C:8]([CH3:9])[C:10](=[O:11])[C:12]([O:13][CH3:14])=[C:15]([O:16][CH3:17])[C:18]2=[O:19])[cH:20][c:21]1-[c:22]1[cH:23][cH:24][cH:25][n:26][cH:27]1)=[O:28].[CH3:29][O:30][c:31]1[cH:32][cH:33][c:34]([NH2:35])[cH:36][cH:37]1,0
4276,0.147,0.853,C[n+]1ccc2cc(O)ccc2c1.OC1CCOC1,O[c:24]1[cH:23][c:22]2[cH:21][cH:20][n+:19]([CH3:18])[cH:28][c:27]2[cH:26][cH:25]1.[OH:1][CH:2]1[CH2:3][CH2:4][O:5][CH2:6]1,0
4277,0.692,0.30800000000000005,C=Cc1ccc(COc2ccc(P(c3ccccc3)c3ccccc3)c(CN(Cc3ccccc3P(c3ccccc3)c3ccccc3)[C@@H]3CCCC[C@H]3NC(=O)OC(C)(C)C)c2)cc1,O=[CH:29][c:30]1[c:31]([P:32]([c:33]2[cH:34][cH:35][cH:36][cH:37][cH:38]2)[c:39]2[cH:40][cH:41][cH:42][cH:43][cH:44]2)[cH:45][cH:46][c:47]([O:48][CH2:49][c:50]2[cH:51][cH:52][c:53]([CH:54]=[CH2:55])[cH:56][cH:57]2)[cH:58]1.[NH2:1][C@@H:2]1[CH2:3][CH2:4][CH2:5][CH2:6][C@H:7]1[NH:8][CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[P:16]([c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1,1
4278,0.783,0.21699999999999997,N#Cc1ccc(CN2CCOCC2)cn1,[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([CH2:7][N:8]2[CH2:9][CH2:10][O:11][CH2:12][CH2:13]2)[cH:14][n:15]1,0
4279,0.617,0.383,CCOC(=O)C(Cc1ccc(OC)c(CN)c1)OC(C)C.O=C(O)c1ccc(C(F)(F)F)cc1F,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([CH2:7][c:8]1[cH:9][cH:10][c:11]([O:12][CH3:13])[c:14]([CH2:15][NH2:16])[cH:17]1)[O:18][CH:19]([CH3:20])[CH3:21].[O-][C:22](=[O:23])[c:24]1[cH:25][cH:26][c:27]([C:28]([F:29])([F:30])[F:31])[cH:32][c:33]1[F:34],1
4280,0.638,0.362,Nc1nc(Cl)cc(Cl)n1.OB(O)c1cccc(Br)c1,Cl[c:1]1[n:2][c:3]([NH2:4])[n:5][c:6]([Cl:7])[cH:8]1.OB(O)[c:9]1[cH:10][cH:11][cH:12][c:13]([Br:14])[cH:15]1,0
4281,0.789,0.21099999999999997,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CCC1OCCc2cc(C#N)ccc21,[CH3:1][C@@H:2]1[CH2:3][N:4]([c:5]2[cH:6][cH:7][cH:8][c:9]3[cH:10][c:11]([F:12])[cH:13][cH:14][c:15]23)[CH2:16][CH2:17][N:18]1[CH2:19][CH2:20][CH:21]1[O:22][CH2:23][CH2:24][c:25]2[cH:26][c:27]([C:28]#[N:29])[cH:30][cH:31][c:32]21,0
4282,0.779,0.22099999999999997,CC(C)(O)Cn1ccc(N)n1.CN(c1ccccc1)c1cnn(C(CC2CCCC2)C(=O)O)c(=O)c1,O[C:1]([CH:2]([n:3]1[c:4](=[O:5])[cH:6][c:7]([N:8]([CH3:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16][n:17]1)[CH2:18][CH:19]1[CH2:20][CH2:21][CH2:22][CH2:23]1)=[O:24].[CH3:25][C:26]([CH3:27])([OH:28])[CH2:29][n:30]1[cH:31][cH:32][c:33]([NH2:34])[n:35]1,0
4283,0.798,0.20199999999999996,CC(C)(C)OC(=O)N1CCC(N2CCN(CCF)CC2)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH:4]([N:5]2[CH2:6][CH2:7][N:8]([CH2:9][CH2:10][F:11])[CH2:12][CH2:13]2)[CH2:14][CH2:15]1,0
4284,0.692,0.30800000000000005,CCCCCc1ccc(C(=O)O)cc1.Oc1ccc(F)c(F)c1F,O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH3:10])[cH:11][cH:12]1)=[O:13].[OH:14][c:15]1[cH:16][cH:17][c:18]([F:19])[c:20]([F:21])[c:22]1[F:23],0
4285,0.695,0.30500000000000005,CCN(CC)CCCl.O=C(c1ccc(O)cc1)c1oc2ccccc2c1-c1ccccc1,Cl[CH2:1][CH2:2][N:3]([CH2:4][CH3:5])[CH2:6][CH3:7].[O:8]=[C:9]([c:10]1[cH:11][cH:12][c:13]([OH:14])[cH:15][cH:16]1)[c:17]1[o:18][c:19]2[cH:20][cH:21][cH:22][cH:23][c:24]2[c:25]1-[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1,0
4286,0.658,0.34199999999999997,CC(C)(C)OC(=O)N1CCCC(c2cnc[nH]2)C1,O=C(OCc1ccccc1)[N:1]1[CH2:2][CH2:3][CH2:4][CH:5]([c:6]2[cH:7][n:8][cH:9][nH:10]2)[CH2:11]1,1
4287,0.46,0.54,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCC/C=C/C(=O)OC,C1CCC([O:1][C@@H:2]([CH2:3][C@H:4]([CH2:5][CH2:6][CH2:7][CH3:8])[CH3:9])/[CH:10]=[CH:11]/[C@H:12]2[CH2:13][CH2:14][C:15](=[O:16])[C@@H:17]2[CH2:18][CH2:19][CH2:20][CH2:21]/[CH:22]=[CH:23]/[C:24](=[O:25])[OH:26])OC1,1
4288,0.205,0.795,CC=O.Nc1ccccc1,O[CH2:1][CH3:2].[NH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1,1
4289,0.371,0.629,COc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(O)cc1.ClCCN1CCCC1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][C:11]([c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)=[C:18]2[c:19]1[cH:20][cH:21][c:22]([O:23][CH2:24][CH2:25][N:26]2[CH2:27][CH2:28][CH2:29][CH2:30]2)[cH:31][cH:32]1,1
4290,0.702,0.29800000000000004,COc1cc2nccc(Cl)c2cc1C#N.Cc1cc(F)c(N)cc1O,Cl[c:1]1[cH:2][cH:3][n:4][c:5]2[cH:6][c:7]([O:8][CH3:9])[c:10]([C:11]#[N:12])[cH:13][c:14]12.[CH3:15][c:16]1[cH:17][c:18]([F:19])[c:20]([NH2:21])[cH:22][c:23]1[OH:24],0
4291,0.921,0.07899999999999996,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)O)cc1Cl.Nc1nc2ccccc2o1,O[C:1]([C@@H:2]([c:3]1[cH:4][cH:5][c:6]([S:7]([CH3:8])(=[O:9])=[O:10])[c:11]([Cl:12])[cH:13]1)[CH2:14][CH:15]1[CH2:16][CH2:17][CH2:18][CH2:19]1)=[O:20].[NH2:21][c:22]1[n:23][c:24]2[cH:25][cH:26][cH:27][cH:28][c:29]2[o:30]1,0
